"","X","Proposal.No.","File.No.","Project.Name","Company","Proposal.Status","Project.Type","View"
"1281",6,"SIA/KL/MIN/440610/2023","1788/EC2/2020/SEIAA","M/s Pulpally Stone Crushers","MS PULPALLY STONE CRUSHERS","EC Granted","EC",NA
"1282",7,"SIA/KL/MIN/451721/2023","2455/EC2/2023/SEIAA","Laterite Building Stone Quarry of Mr. Kunhimuhammed","KUNHIMUHAMMED","For further consideration(SEAC)","EC",NA
"1283",4,"SIA/KL/MIN/32452/2019","1481/EC3/2019/SEIAA","Stone Quar","NATTANPARA METALS LLP","EC Granted","EC",NA
"1284",6,"SIA/KL/MIN/182038/2020","","Bharathapuzha River Basin Kadavu 15","BHARATHAPUZHA RIVER BASIN","Delisted","EC",NA
"1285",5,"SIA/KL/MIN/404161/2022","2152/EC4/2022/SEIAA","Granite Building Stone Quarry of Mr. Abdul Gafoor","ABDUL GAFOOR","Delisted","EC",NA
"1286",6,"SIA/KL/NCP/60959/2016","1118/EC/SEIAA/KL/2017","Environmental Clearance for the Proposed Residential (“Aura Esta”) Project by M/s Midhun Markose Builders and Developers India Pvt. Ltd.","MIDHUN MARKOSE BUILDERS AND DEVELOPERS INDIA PVT. LTD.","Delisted","EC",NA
"1287",10,"SIA/KL/MIN/266045/2022","2047/EC1/2022/SEIAA","GRANITE BUILDING STONE QUARRY OF MANNARKKAD TALUK KARINKAL QUARRY OPERATORS INDUSTRIAL CO OPERATIVE SOCIETY LTD","MANNARKKAD TALUK QUARY OPERATORS INDUSTRIAL COOPERATIVE SOCIETY LTD","Delisted","EC",NA
"1288",1,"SIA/KL/MIN/429631/2023","2276/EC4/2023/SEIAA","Laterite Building Stone Quarry of Saibunnessa Ismail","SAIBUNNEESA ISMAIL","Awaiting EC","EC",NA
"1289",2,"SIA/KL/MIN/94447/2019","1260/EC2/2019/SEIAA","Building Stone Quarry of M/s K.T Crushers & Aggregates Pvt. Ltd","BUILDING STONE QUARRY OF M/S K.T CRUSHERS & AGGREGATES PVT. LTD","Under examination of SEIAA - Processed offline","EC",NA
"1290",3,"SIA/KL/MIN/402921/2022","2146/EC3/2022/SEIAA","GRANITE BUILDING STONE QUARRY OF SRI. K. J. THOMASKUTTY","THOMASKUTTY KANNAMTHANAMJOSEPH","EC Granted","EC",NA
"1291",4,"SIA/KL/MIN/447663/2023","2484/EC2/2023/SEIAA","Granite Building Stone Quarry of Mr.Vinay James Kynadi(Reappraisal of EC from DEIAA to SEIAA)","VINAY KYNADI","Accepted By SEAC","EC",NA
"1292",5,"SIA/KL/MIN/425079/2023","2306/EC4/2023/SEIAA","Laterite Building Stone Quarry of Unnikrishnan P","UNNIKRISHNAN PALAKKIL","Awaiting EC","EC",NA
"1293",6,"SIA/KL/MIN/452003/2023","","Granite Building Stone Quarry of Shri. Biju Thomas","BIJU THOMAS","Pending at PP due to eds","EC",NA
"1294",7,"SIA/KL/MIN/90345/2019","1205/EC1/2018/SEIAA","Granite Building Stone Quarry of M/s.Vismaya Rock Products","GRANITE BUILDING STONE QUARRY OF VISMAYA ROCKS PRIVATE LIMITED","WithdrawEC","EC",NA
"1295",8,"SIA/KL/MIN/446706/2023","2404/EC1/2023/SEIAA","Laterite Building Stone Quarry of Muhammad Rajil","MUHAMMAD RAJIL","Site Visit by SEAC(Pending)","EC",NA
"1296",9,"SIA/KL/MIN/412128/2022","","Laterite Building Stone of Prasad K M","KOOVAYIL MADAPPURAKKAL PRASAD","WithdrawEC","EC",NA
"1297",10,"SIA/KL/MIN/411459/2022","2197/EC2/2023/SEIAA","Laterite building stone quarry project of Vijayan. H","HOSADEVASTHANA VIJAYAN","EC Granted","EC",NA
"1298",1,"SIA/KL/MIN/418896/2023","2220/EC1/2023/SEIAA","Laterite building stone quarry of Mr. Sahajan. P","PETTIKUZHI SAHAJAN","EC Granted","EC",NA
"1299",2,"SIA/KL/MIN/407901/2022","1812/EC3/2020/SEIAA","Granite Building Stone Quarry Project","JOSEPH VARKEY","Awaiting EC","EC",NA
"1300",3,"SIA/KL/MIN/440531/2023","2361/EC4/2023/SEIAA","Laterite Building Stone Quarry of Suresh K","KAZHAKAKKARAN SURESH","Agenda Uploaded by SEAC","EC",NA
"1301",4,"SIA/KL/MIN/41951/2016","","Building Stone quarry of M/s New Pannippara Bricks & Metals","OVERSEAS MINTECH CONSULTANT PVT LTD","TransferToDEIAA","EC",NA
"1302",5,"SIA/KL/MIN/405925/2022","1527/EC1/2019/SEIAA","Granite building Stone Quarry of Shri. K M Stephen","SHRI. K. M. STEPHEN","Awaiting EC","EC",NA
"1303",3,"SIA/KL/MIN/181270/2020","","File Transferring to ToR to EC Proponent is Bobby Joseph","KORAH AND CONSULTANTS","WithdrawEC","EC",NA
"1304",4,"SIA/KL/MIN/183924/2020","","Bharathapuzha River Basin Kadavu 22","BHARATHAPUZHA RIVER BASIN","Delisted","EC",NA
"1305",3,"SIA/KL/MIN/141204/2020","1802/EC6/2020/SEIAA","Muhammed Shafi C T","MUHAMMED SHAFI C T","Rejection Letter Granted","EC",NA
"1306",8,"SIA/KL/NCP/60202/2016","1104/EC/SEIAA/KL/2017","Environmental Clearance for proposed Hospital Project to be developed by M/s Nilambur Hospitals Pvt. Ltd.","NILAMBUR HOSPITALS PVT LTD","Site Visit by SEAC - EC ISSUED BY 81 SEIAA","EC",NA
"1307",9,"SIA/KL/MIN/40868/2019","1447/EC2/2019/SEIAA","QUARRY UNI","QUARRY UNIT OF MR. K.M. SALIM","Referred Back to SEAC(A)","EC",NA
"1308",6,"SIA/KL/MIN/453860/2023","2476/EC3/2023/SEIAA","Laterite Building Stone Quarry of  Mr.Manikandan  P. V","MANIKANDAN VELAYUDHAN","Accepted By SEAC","EC",NA
"1309",1,"SIA/KL/NCP/56905/2016","","Environmental Clearance for the Proposed Residential Project by M/s Noel Villas & Apartments","NOEL VILLAS AND APARTMENTS","WithdrawEC","EC",NA
"1310",2,"SIA/KL/MIN/407128/2022","2154/EC3/2022/SEIAA","NISSAMUDEEN K S","NISSAMUDHEEN","Agenda Uploaded by SEAC","EC",NA
"1311",3,"SIA/KL/MIN/94364/2019","1259/EC2/2019/SEIAA","BUILDING STONE QUARRY OF M/S VIGNESWARA GRANITES","BUILDING STONE QUARRY OF VIGNESWARA GRANITES","EC Granted - Processed offline","EC",NA
"1312",4,"SIA/KL/NCP/70680/2017","1159/EC/SEIAA/KL/2017","Environmental Clearance for the proposed building construction of Working Women’s Hostel Project by Kerala State Housing Board","KERALA STATE HOUSING BOARD","Delisted","EC",NA
"1313",5,"SIA/KL/MIN/57256/2016","1105/EC/SEIAA/KL/2017","Building Stone Quarry","MS VAZHATHARA GRANITES AND AGGREGATES PVT LTD","Delisted","EC",NA
"1314",6,"SIA/KL/MIN/454227/2023","","Granite Building Stone Quarry of Mr.Shafir .P (Reappraisal of EC from DEIAA as per OM dated 28/4/2023)","SHAFIR POYILAN","Pending at PP due to eds","EC",NA
"1315",7,"SIA/KL/MIN/436307/2023","2360/EC4/2023/SEIAA","Laterite Building Stone Quarry of Ajikumar ATV","AJIKUMAR VEETIL","Agenda Uploaded by SEAC","EC",NA
"1316",8,"SIA/KL/MIN/93594/2019","1245/EC2/2019/SEIAA","GRANITE STONE QUARRY OF MR.ABDUL SALAM K.T KAVANUR","GRANITE(BUILDING STONE) QUARRY OF MR. ABDUL SALAM","EC Granted - Processed offline","EC",NA
"1317",9,"SIA/KL/MIN/433176/2023","2312/EC2/2023/SEIAA","Laterite Building Stone Quarry of Mr. K. Raveendran","KANHANGAD RAVEENDRA","Agenda Uploaded by SEIAA","EC",NA
"1318",10,"SIA/KL/MIN/452277/2023","2464/EC4/2023/SEIAA","Laterite Building Stone Quarry of Subin Thomas","SUBIN VAZHAKUZHA","Accepted By SEAC","EC",NA
"1319",2,"SIA/KL/MIN/144086/2020","1597/EC4/2020/SEIAA","Laterite building stone quarry of Mr Ramachandran.P","LATERITE BUILDING STONE QUARRY OF MR. RAMACHANDRAN P.","EC Granted","EC",NA
"1320",3,"SIA/KL/MIN/169224/2020","","Granite Building stone Quarry of Mr.Noushad (conversion ToR to EC)","BUILDING STONE QUARRY OF MR NOUSHAD","Delisted","EC",NA
"1321",8,"SIA/KL/MIN/405320/2022","","LATERITE BUILDING STONE QUARRY OF H. HARISH SHETTY","HOSABETTU SHETTY","Pending at PP due to eds","EC",NA
"1322",1,"SIA/KL/MIN/93810/2019","1249/EC2/2019/SEIAA","GRANITE BUILDING STONE QUARRY OF Mr KRISHEEB MR","GRANITE BUILDING STONE QUARRY OF MR KRISHEEB MR","Rejected - Processed offline","EC",NA
"1323",2,"SIA/KL/MIN/58604/2016","","AL-MADEENA HOLLOW BLOCKS","AL MADEENA HOLLOW BLOCKS","TransferToDEIAA","EC",NA
"1324",3,"SIA/KL/MIN/95144/2019","1269/EC2/2019/SEIAA","Abdul Gafoor","ABDUL GAFOOR QUARRY","EC Granted - Processed offline","EC",NA
"1325",4,"SIA/KL/MIN/450543/2023","2475/EC3/2023/SEIAA","Granite Building Stone Quarry of M/s BTL Rocks & Minerals (Reappraisal of EC from SEIAA as per OM dated 28/4/2023)","BTL ROCKS AND MINERALS","Accepted By SEAC","EC",NA
"1326",1,"SIA/KL/MIN/59109/2016","","SURYA GRANITES","AL MADEENA HOLLOW BLOCKS","TransferToDEIAA","EC",NA
"1327",1,"SIA/KL/MIN/450538/2023","2433/EC4/2023/SEIAA","Laterite Building Stone Quarry of Chakko K M","KUZHIKKATTU CHACKO","For further consideration(SEAC)","EC",NA
"1328",2,"SIA/KL/MIN/434752/2023","2417/EC1/2023/SEIAA","Granite Building Stone Quarry oF Mr. Stephen Joseph Managing Director M/s Crystal Aggregates Pvt Ltd","STEPHEN JOSEPH","Referred Back to SEAC(A)","EC",NA
"1329",3,"SIA/KL/MIN/450873/2023","","Granite Building Stone Quarry of M/s Matha Industries (Re-appraisal of DEIAA EC no 12/2017 dated 23-09-2017 by SEIAA)","MATHA INDUSTRIES","Pending at PP due to eds","EC",NA
"1330",6,"SIA/KL/MIN/449123/2023","2424/EC2/2023/SEIAA","LATERITE BUILDING STONE QUARRY OF MEHROOF ALI THAHIR","KOKKANCHARARIPARMBIL MAHAROOFALITHAHIR","Agenda Uploaded by SEAC","EC",NA
"1331",7,"SIA/KL/MIN/438432/2023","2403/EC1/2023/SEIAA","Ordinary Brick Clay of Reji E K","REJI","For further consideration(SEAC)","EC",NA
"1332",8,"SIA/KL/MIN/455192/2023","2499/EC3/2024/SEIAA","Granite Building Stone Quarry of Mrs. Pradhiba","NARAYANAN PRADHIBA","Accepted By SEAC","EC",NA
"1333",9,"SIA/KL/MIN/420606/2023","2274/EC2/2023/SEIAA","Laterite building stone quarry of Narayanan. K","KOLATHUR NARAYANAN","Agenda Uploaded by SEIAA","EC",NA
"1334",10,"SIA/KL/MIN/456236/2023","","Laterite Building Stone Quarry of Vinod V","VINOD VASUDEVAN","Under examination of SEIAA","EC",NA
"1335",9,"SIA/KL/MIN/442433/2023","2457/EC4/2023/SEIAA","Granite Building Stone Quarry of Shri. Sudarsan. C.K","SUDARSAN","For further consideration(SEAC)","EC",NA
"1336",10,"SIA/KL/NCP/70355/2017","1157/EC/SEIAA/KL/2017","Environmental Clearance for expansion of the existing Hospital campus Project to be developed by M/s Kunhitharuvai Memorial Charitable Trust (KMCT)","KUNHITHARUVAI MEMORIAL CHARITABLE TRUST","Under examination of SEIAA - Processed offline","EC",NA
"1337",7,"SIA/KL/INFRA2/416978/2023","2230/EC6/2023/SEIAA","Environmental Clearance for the proposed construction of Super Specialty Hospital Block and Mother & Child Hospital Block within the existing campus of Govt. Medical College, Thrissur to be developed by Department of Health & Family Welfare, Govt. of Kerala.","Principal Government Medical College Thrissur","Delisted","EC",NA
"1338",8,"SIA/KL/MIN/422012/2023","2265/EC6/2023/SEIAA","Laterite Building Stone Quarry of Muhammed Ali","MUHAMMED ALI PULIKKAL","EC Granted","EC",NA
"1339",9,"SIA/KL/MIN/442637/2023","2383/EC4/2023/SEIAA","Laterite Building Stone Quarry of Sadiq Ali","SADIQ ALI","For further consideration(SEAC)","EC",NA
"1340",10,"SIA/KL/MIN/92181/2019","1212/EC2/2019/SEIAA","Faizal Quarry","FAIZAL","EC Granted - Processed offline","EC",NA
"1341",7,"SIA/KL/NCP/63534/2017","1133/EC/SEIAA/KL/2017","Environmental Clearance for expansion of the existing Hospital campus Project to be developed by M/s Iqraa International Hospital & Research Centre","IQRAA INTERNATIONAL HOSPITAL & RESEARCH CENTRE","Accepted By SEAC - EC ISSUED IN 78 SEIAA","EC",NA
"1342",10,"SIA/KL/MIN/433449/2023","2391/EC1/2023/SEIAA","Laterite Building Stone Quarry of Jabir","JABIR","Agenda Uploaded by SEAC","EC",NA
"1343",2,"SIA/KL/INFRA2/456841/2023","2485/EC3/2023/SEIAA","Environmental Clearance for the Proposed Construction of Court Complex at Palakkad, KIIFB Assistance Project to be developed by The Registrar, District Judiciary, Hon’ble High Court of Kerala","The Registrar District Judiciary Hon'ble High Court of Kerala","Agenda Uploaded by SEAC","EC",NA
"1344",3,"SIA/KL/MIN/454073/2023","","Laterite Building Stone Quarry of Jabir C P","CHODATHIL JABIR","Under examination of SEIAA","EC",NA
"1345",4,"SIA/KL/MIN/94152/2019","1256/EC2/2019/SEIAA","Building stone quarry of Mr.Usman.V.K.S/o Alavi","BUILDING STONE QUARRY OF MR USMAN V K S O ALAVI","EC Granted - Processed offline","EC",NA
"1346",5,"SIA/KL/NCP/63454/2017","1142/EC/SEIAA/KL/2017","Environmental Clearance for the Proposed International Exhibition cum Convention Centre at kakkanad","KERALA INDUSTRIAL INFRASTRUCTURE DEVELOPMENT CORPORATION","Accepted By SEAC - EC ISSUED IN 81 SEIAA","EC",NA
"1347",9,"SIA/KL/MIN/407637/2022","1747/EC1/2022/SEIAA","Granite Building Stone Quarry of Abdul Nazar A","GRANITE BUILDING STONE QUARRY OF ABDUL NAZAR A","For further consideration(SEAC)","EC",NA
"1348",10,"SIA/KL/MIN/89783/2018","1200/EC2/2018/SEIAA","Building Stone Quarry of M/s Adani Vizhinjam Port Pvt Ltd","ADANI VIZHINJAM PORT PVT LTD","EC Granted - Processed offline","EC",NA
"1349",2,"SIA/KL/MIN/451066/2023","","Laterite Building Stone Quarry of Mr Abdul Kareem M","MOIDU ABDUL KAREEM","Pending at PP due to eds","EC",NA
"1350",1,"SIA/KL/MIN/142846/2020","1713/EC3/2020/SEIAA","M/s T J Granites Pvt Ltd","M/S T J GRANITES PVT LTD","Awaiting EC","EC",NA
"1351",8,"SIA/KL/MIN/42781/2019","1544/EC2/2019/SEIAA","Granite Bu","HARITHA CONSULTANTS","Rejection Letter Granted","EC",NA
"1352",9,"SIA/KL/MIN/208605/2021","2053/EC2/2022/SEIAA","Laterite Building Stone Quarry of Chandran V","CHANDRAN V","EC Granted","EC",NA
"1353",10,"SIA/KL/MIN/44736/2019","1486/EC3/2019/SEIAA","Granite Bu","RONCO GRANITE PRIVATE LIMITED","EC Granted","EC",NA
"1354",4,"SIA/KL/NCP/58391/2016","1092/EC/SEIAA/2017","Environmental Clearance for the Proposed Residential cum Commercial Project (“Rajagiri Retreat”) by M/s Rajagiri Retreat Trust","RAJAGIRI RETREAT TRUST","Under examination of SEIAA - Processed offline","EC",NA
"1355",5,"SIA/KL/MIN/407320/2022","2171/EC4/2022/SEIAA","Laterite Building Stone of Shijil P P","PUTHIYA SHIJIL","EC Granted","EC",NA
"1356",6,"SIA/KL/IND1/443094/2023","2217/EC1/2023/SEIAA","Existing Mild Steel Re-Rolling mill by M/s. Gasha Steels (P) LTD","GASHA STEELS PRIVATE LIMITED","For further consideration(SEAC)","EC",NA
"1357",7,"SIA/KL/MIN/42153/2016","1071/EC1/2016/SEIAA","Quarry project of M/s Port Land Granites Pvt. Ltd.  at Survey Nos. 169/4, 169/1, 169/2, 169/3,168/13,168/2,                                            168/3, 171/8, 171/8, 171/8 &171/3 of Village Pulikkal, Kondoty Taluk, Malappuram District, Kerala","PORT LAND GRANITES PVT LTD","Site Visit by SEAC - EC ISSUED  BY 81","EC",NA
"1358",8,"SIA/KL/MIN/441729/2023","","GRANITE BUILDING STONE QUARRY OF ABDURAHIMAN.C (TRANSFER DEIAA TO SEIAA)","ABDURAHIMAN CHELAMADATHIL","Pending at PP due to eds","EC",NA
"1359",9,"SIA/KL/MIN/449334/2023","2426/EC4/2023/SEIAA","Laterite Building Stone Quarry of Kanchana M","KANCHANA MADAYAMBATH","For further consideration(SEAC)","EC",NA
"1360",10,"SIA/KL/MIN/432522/2023","2290/EC1/2023/SEIAA","Ordinary Clay Mining Project of Mr. P. S. Ajayakumar","AJAYAKUMAR","Awaiting EC","EC",NA
"1361",7,"SIA/KL/MIN/408193/2022","2169/EC2/2022/SEIAA","Proposed granite building stone quarry of Mr. Aliyarkutty","ALIYARUKUNJU","For further consideration(SEIAA)","EC",NA
"1362",8,"SIA/KL/NCP/82527/2018","1190/A2/2018/SEIAA","“VKL Garden” – Residential Project Construction of M/s.  K V Apartments Pvt. Ltd.,","K V APARTMENTS PVT LTD","Under examination of SEIAA - Processed offline","EC",NA
"1363",3,"SIA/KL/MIN/448853/2023","2413/EC4/2023/SEIAA","Laterite Building Stone Quarry of Prakasan C V","CHERAN PRAKASAN","For further consideration(SEAC)","EC",NA
"1364",4,"SIA/KL/MIN/432336/2023","2372/EC1/2023/SEIAA","Granite Building Stone Quarry of Haridarsh B S","HARIDARSH SHAJI","For further consideration(SEAC)","EC",NA
"1365",5,"SIA/KL/MIN/424608/2023","2249/EC4/2023/SEIAA","Laterite Building Stone Quarry of Cheriya Vilappinakath Siyad","SIYAD VALAPPINAKATH","Agenda Uploaded by SEAC","EC",NA
"1366",9,"SIA/KL/MIN/204096/2021","1911/EC2/SEIAA/2021","Laterite Building Stone Quarry of Sudheesh B","SUDHEESH B","EC Granted","EC",NA
"1367",8,"SIA/KL/MIN/153085/2020","1777/EC1/2020/SEIAA","Granite Building Stone Quarry of M/s Fathima Granites","GRANITE BUILDING STONE QUARRY OF M/S FATHIMA GRANITES","EC Granted","EC",NA
"1368",3,"SIA/KL/MIN/182292/2020","","Bharathapuzha River Basin Kadavu 16","BHARATHAPUZHA RIVER BASIN","Delisted","EC",NA
"1369",1,"SIA/KL/MIN/449166/2023","2409/EC1/2023/SEIAA","Granite Building Stone Quarry of ABDUL NOUFAL M.P","MOTHIRA ABDULNOUFAL","For further consideration(SEAC)","EC",NA
"1370",2,"SIA/KL/MIN/58139/2016","","Quarry Project of Mr. K.Gangadharan","K GANGADARAN","TransferToDEIAA","EC",NA
"1371",3,"SIA/KL/NCP/70833/2017","1163/EC/SEIAA/KL/2017","PROPOSED RESIDENTIAL BUILDING PROJECT 'ARTECH COLORS' AT KARYAVATTOM, THIRUVANANTHAPURAM","MR T S ASOK","Delisted","EC",NA
"1372",4,"SIA/KL/INFRA2/431555/2023","2302/EC4/2023/SEIAA","Environmental Clearance for the proposed Residential project to be developed by M/s Tektoninfra India Pvt. Ltd.","TEKTONINFRA INDIA PRIVATE LIMITED","Site Visit by SEAC(Pending)","EC",NA
"1373",5,"SIA/KL/MIN/444903/2023","2449/EC1/2023/SEIAA","Granite building Stone quarry Of Mr. Ashique Ali","ALI ASHIQUE","For further consideration(SEAC)","EC",NA
"1374",6,"SIA/KL/NCP/62146/2017","","Environmental Clearance for expansion of existing hospital campus Project developed by M/s St. Gregorios International Cancer Care Centre","ST. GREGORIOS INTERNATIONAL CANCER CARE CENTRE","WithdrawEC","EC",NA
"1375",7,"SIA/KL/MIN/400899/2022","2333/EC6/2023/SEIAA","Granite Building Stone Quarry of Kuttiamu Haji P M","PAYAMBROTT KUTTIAMU","Rejected by SEIAA","EC",NA
"1376",8,"SIA/KL/NCP/33859/2015","","Environmental Clearance for the Proposed Apartment Project by Mr. JOSEPH SAJEEV","JOSEPH SAJEEV","Delisted","EC",NA
"1377",9,"SIA/KL/INFRA2/443950/2023","2420/EC3/2023/SEIAA","Environmental Clearance for the proposed Expansion of existing Building Construction of Residential Project (“Condor Cyber Gardens”) to be developed by M/s Condor Builders Pvt. Ltd.","CONDOR BUILDERS PVT LTD","For further consideration(SEAC)","EC",NA
"1378",10,"SIA/KL/MIN/453581/2023","2486/EC4/2024/SEIAA","Laterite Building Stone Quarry of Bijesh K P","KAROONNAN PUTHIYAVEEDU BIJESH","Accepted By SEAC","EC",NA
"1379",4,"SIA/KL/MIN/167408/2020","1946/EC6/2022/SEIAA","GRANITE BUILDING STONE QUARRY OF Mr.SAJID AYOLI IN RE-SURVEY NO:291 IN OORAKAM VILLAGE,THIRURANGADI TALUK,MALAPPURAM DISTRICT,KERALA STATE","GRANITE BUILDING STONE QUARRY OF MR.SAJID AYOLI IN RE-SURVEY NO:291,OORAKAM VILLAGE,THIRURANGADI TALUK,MALAPPURAM DISTRICT,KERALA","Delisted","EC",NA
"1380",6,"SIA/KL/MIN/128945/2019","1534/EC3/2019/SEIAA","Mr N J James Managing Partner M/s Neerakkal Granites","N   J   JAMES","EC Granted","EC",NA
"1381",7,"SIA/KL/MIN/130104/2019","1638/EC3/2020/SEIAA","Mr P P Varghese Proprietor M/s Kallen Metals","P P       VARGHESE","EC Granted","EC",NA
"1382",8,"SIA/KL/MIS/228647/2021","","Cella Logistic Park","CELLA SPACE LIMITED","WithdrawEC","EC",NA
"1383",5,"SIA/KL/MIN/74384/2020","1667/EC3/2020/SEIAA","Environmental Clearance for the proposed Building Stone Mine  quarry project of Sri. P.K. Prasad (ML area = 2.1235 ha), Mazhuvannoor Village, Kunnathunadu Taluk, Ernakulam District, Kerala","MR. P.K. PRASAD","EC Granted","EC",NA
"1384",9,"SIA/KL/MIN/125065/2019","1496/EC2/2019/SEIAA","Granite Bu","BIJU VARGHESE PUNNATHANAM","EC Granted","EC",NA
"1385",10,"SIA/KL/MIN/46385/2019","1542/EC4/2019/SEIAA","Laterite b","SATHYAMMA","EC Granted","EC",NA
"1386",5,"SIA/KL/MIN/284986/2022","2122/EC1/2022/SEIAA","Granite Building Stone Quarry of Mr. P. P Asharaf","PULA ASHARAF","Awaiting EC","EC",NA
"1387",2,"SIA/KL/MIN/135339/2020","2027/EC3/2022/SEIAA","Mr Binu K Alias ,Ordinary Earth","BINU K    ALIAS","EC Granted","EC",NA
"1388",10,"SIA/KL/MIS/281995/2022","666/SEIAA/KL/5181/2014","Hospital cum Medical Campus Project owned by M/s Sree Anjaneya Medical Trust at Modakkalur","SREE ANJANEYA MEDICAL TRUST","Deferred by SEAC","EC",NA
"1389",1,"SIA/KL/MIN/133526/2019","1734/EC3/2020/SEIAA","Proposed granite building stone quarry of Mr. Binoy Jose","HARITHA CONSULTANTS","EC Granted","EC",NA
"1390",2,"SIA/KL/MIN/172168/2020","1815/EC6/2020/SEIAA","Granite Building Stone Quarry of M.r.Ramankutty ( Conversion ToR to E.C)","GRANITE BUILDING STONE QUARRY OF MR RAMANKUTTY","EC Granted","EC",NA
"1391",4,"SIA/KL/MIN/242420/2021","1994/EC1/2022/SEIAA","Laterite Building Stone Quarry of Muhammed Anees P","LATERITE BUILDING STONE QUARRY OF MUHAMMED ANEES P","EC Granted","EC",NA
"1392",6,"SIA/KL/MIN/287290/2022","","Babu K.P","KODIKKULATH BABU","Pending at PP due to eds","EC",NA
"1393",2,"SIA/KL/MIN/129726/2019","1695/EC2/2020/SEIAA","Granite Building Stone Quarry of Abdul Rahoof","ABDUL RAHOOF .P.P QUARRY","Delisted","EC",NA
"1394",8,"SIA/KL/MIN/116839/2019","","Madhavanna","MADHAVANNAIR QUARRY","Delisted","EC",NA
"1395",6,"SIA/KL/MIN/265909/2022","1985/EC1/2022/SEIAA","LATERITE BUILDING STONE QUARRY OF Mr.ANSAR.C","ANSAR CHEERATHADAYAN","EC Granted","EC",NA
"1396",7,"SIA/KL/MIN/163973/2020","2076/EC1/2022/SEIAA","Sri. T. Anilkumar Granite Building Stone quarry from over an Extent of 0.6018Ha in S.F.Nos. 352/2-1, 352/2-2, 352/2(Pt), 352/1-2 at Nedumangad Village of Nedumangad Taluk, Thiruvananthapuram District","ANILKUMAR T  GRANITE","Delisted","EC",NA
"1397",6,"SIA/KL/MIN/153616/2020","1809/EC1/2020/SEIAA","Mr V P Ramankutty Managing Partner M/s Kulappully Granites","V P RAMANKUTTY","EC Granted","EC",NA
"1398",7,"SIA/KL/MIN/156633/2020","1772/EC6/2020/SEIAA","LATERITE BUILDING STONE QUARRY OF MR ISMAIL KP","LATERITE BUILDING STONE QUARRY OF MR ISMAIL KP","EC Granted","EC",NA
"1399",5,"SIA/KL/MIN/179645/2020","1908/EC3/2021/SEIAA","Granite Building Stone Quarry of Smt. Sneha Jose","SMT. SNEHA JOSE","EC Granted","EC",NA
"1400",1,"SIA/KL/MIN/45583/2019","1507/EC4/2019/SEIAA","LATERITE S","THE URALUNGAL LABOUR CONTRACT COOPERATIVE SOCIETY LTD","EC Granted","EC",NA
"1401",5,"SIA/KL/MIN/239186/2021","2056/EC1/2022/SEIAA","Granite Building Stone Quarry of Mr. Adesh Kumar C.S. at Survey No. 208/1-62,208-1-28 in Alanallur III Village, Mannarkkad Taluk, Palakkad District, Kerala for an area of 0.9913 hectares.","GRANITE BUILDING STONE QUARRY OF MR. ADESH KUMAR C.S","Under examination of SEIAA after SEAC","EC",NA
"1402",2,"SIA/KL/MIN/181989/2020","","Bharathapuzha River Basin Kadavu 14","BHARATHAPUZHA RIVER BASIN","Delisted","EC",NA
"1403",9,"SIA/KL/MIS/208403/2021","1898/EC4/2021/SEIAA","Development of Malabar Cancer Center as Postgraduate Institute of Oncology Sciences and Research","MALABAR CANCER CENTER","EC Granted","EC",NA
"1404",5,"SIA/KL/MIN/139395/2020","1703/EC3/2020/SEIAA","Granite Building Stone Quarry of M/s. St. Augustine's Granites","ST. AUGUSTINES GRANITES","EC Granted","EC",NA
"1405",6,"SIA/KL/MIN/143386/2020","1592/EC4/2020/SEIAA","LATERITE BUILDING STONE QUARRY OF MR K.P SREEDHARAN","LATERITE BUILDING STONE QUARRY OF MR KP SREEDHARAN","Delisted","EC",NA
"1406",7,"SIA/KL/MIN/145479/2020","1407/EC1/2019/SEIAA","Granite Building Stone Quarry of Mr. Santhosh Kumar.E","BUILDING STONE QUARRY OF MR SANTHOSH KUMAR E","EC Granted","EC",NA
"1407",5,"SIA/KL/MIN/199526/2021","2022/EC2/2022/SEIAA","Laterite building stone quarry of Noushad CM","NOUSHAD C M","EC Granted","EC",NA
"1408",8,"SIA/KL/MIN/44590/2019","1501/EC3/2019/SEIAA","Granite Bu","SRI. SUNEESH M P","EC Granted","EC",NA
"1409",6,"SIA/KL/MIS/153603/2020","1673/EC2/2020/SEIAA","Environment Clearance for proposed Hospital buildings within the existing  Holy Cross Hospital complex to be developed by M/s Holy Cross Hospital, Kottiyam","M/S HOLY CROSS HOSPITAL","EC Granted","EC",NA
"1410",9,"SIA/KL/MIS/62018/2020","1588/EC1/2020/SEIAA","Development of Technocity Technology Park at Trivandrum","TECHNOPARK PHASE 3","Agenda Uploaded by SEAC","EC",NA
"1411",3,"SIA/KL/MIN/288750/2022","2129/EC3/2022/SEIAA","Building Stone Minor Mineral Mining (Quarry) project of Mr. Saji Abraham at Sy. Nos. 917/3B2-2, 917/3B, 917/3B-2, 917/3B1, 917/4-2-3, Kalloorkkad Village, Muvattupuzha Taluk, Ernakulam District, Kerala for an area of 1.4718 ha.","SAJI","For further consideration(SEAC)","EC",NA
"1412",6,"SIA/KL/MIN/130461/2019","1311/EC1/SEIAA/2017","Granite Building Stone Quarry of M/s. Krishnagiri Stone Crusher","KRISHNAGIRISTONECRUSHERS","Rejection Letter Granted","EC",NA
