Proposal,File_No,State,District,Tehsil,Date_1,Date_2,Category,Company,Status
SIA/KL/MIN/176603/2020,,Kerala,Ernakulam,Kanayannur,Date of Submission for TOR: ,Date of Submission for EC: 30 Sep 2020 ,Non-Coal Mining,SANTHOSH GOVINDAN,Delisted
SIA/KL/MIN/430586/2023,2293/EC4/2023/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 16 Jun 2023 ,Non-Coal Mining,ADAKKADANKANDY YUSUF,Accepted By SEAC
SIA/KL/INFRA2/428788/2023,2286/EC6/2023/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 12 May 2023 ,INFRA-2, MASAAKI DEVELOPERS PRIVATE LIMITED,Agenda Uploaded by SEAC
SIA/KL/MIN/400899/2022,,Kerala,Malappuram,,Date of Submission for TOR: ,Date of Submission for EC: 21 Sep 2022 ,Non-Coal Mining,PAYAMBROTT KUTTIAMU,Query raised by SEIAA and pending at PP
SIA/KL/MIN/130246/2019,1582/EC2/2019/SEIAA,Kerala,Thrissur,Talappilly,Date of Submission for EC: 31 Dec 2019 ,Date of Ec Granted : 29 Jun 2022,Non-Coal Mining,GRANITE BUILDING STONE QUARRY OF MR K.V THAJ,EC Granted
SIA/KL/MIN/234007/2021,2019/EC3/2022/SEIAA,Kerala,Ernakulam,Kunnathunad,Date of Submission for EC: 30 Apr 2022 ,Date of Ec Granted : 07 Nov 2022,Non-Coal Mining,MANOJ E S,EC Granted
SIA/KL/MIN/140556/2020,,Kerala,Kottayam,Meenachil,Date of Submission for TOR: ,Date of Submission for EC: 03 Feb 2020 ,Non-Coal Mining,SONY GEORGE,Delisted
SIA/KL/MIN/193015/2021,,Kerala,Malappuram,Nilambur,Date of Submission for TOR: ,Date of Submission for EC: 16 Jan 2021 ,Non-Coal Mining,CHALIYAR RIVER BASIN,Delisted
SIA/KL/NCP/30277/2018,1220/EC2/2019/SEIAA,Kerala,Thiruvananthapuram,Thiruvananthapuram,Date of Submission for TOR: ,Date of Submission for EC: 22 Jan 2019 ,INFRA-1,K V APARTMENTS PVT LTD,Delisted
SIA/KL/MIN/286387/2022,2077/EC4/2022/SEIAA,Kerala,Kozhikode,Kozhikode,Date of Submission for TOR: ,Date of Submission for EC: 24 Aug 2022 ,Non-Coal Mining, KUNHIMUHAMMED,Agenda Uploaded by SEAC
SIA/KL/MIN/287290/2022,,Kerala,Wayanad,Vythiri,Date of Submission for TOR: ,Date of Submission for EC: 11 Aug 2022 ,Non-Coal Mining,KODIKKULATH BABU,Query raised by SEIAA and pending at PP
SIA/KL/MIN/407901/2022,1812/EC3/2020/SEIAA,Kerala,Kottayam,,Date of Submission for TOR: ,Date of Submission for EC: 20 Jan 2023 ,Non-Coal Mining,JOSEPH VARKEY,Agenda Uploaded by SEAC
SIA/KL/MIN/425683/2023,,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 13 Apr 2023 ,Non-Coal Mining,SHINE RAJU,Query raised by SEIAA and pending at PP
SIA/KL/MIN/60457/2016,,Kerala,Kozhikode,Kozhikode,Date of Submission for TOR: ,Date of Submission for EC: 16 Nov 2016 ,Non-Coal Mining,GEC MINING SOLUTIONS,TransferToDEIAA
SIA/KL/MIN/91670/2019,1210/EC2/2019/SEIAA,Kerala,Palakkad,Palakkad,Date of Submission for EC: 16 Jan 2019 ,Date of Ec Granted : 11 Dec 2019,Non-Coal Mining,NILA SANDROCK GRANITES PVT LTD,EC Granted - Processed offline
SIA/KL/MIN/35184/2015,1065/EC3/2016/SEIAA,Kerala,Ernakulam,Aluva,Date of Submission for TOR: ,Date of Submission for EC: 19 Dec 2015 ,Non-Coal Mining,PLANTERS AGGREGATES,Site Visit by SEAC - EC ISSUED by 76 SEIAA
SIA/KL/IND2/35718/2018,,Kerala,Ernakulam,Kanayannur,Date of Submission for TOR: ,Date of Submission for EC: 04 May 2019 ,Industrial Projects - 2,IOCL KOCHI,Delisted
SIA/KL/MIN/271788/2022,1282(A)/EC2/2019/SEIAA,Kerala,Malappuram,Ernad,Date of Submission for EC: 10 May 2022 ,Date of Ec Granted : 23 Aug 2022,Non-Coal Mining,BUILDING STONE QUARRY OF MR FAISAL,EC Granted
SIA/KL/MIN/271866/2022,2036/EC2/2022/SEIAA,Kerala,Alappuzha,Mavelikkara,Date of Submission for EC: 04 Jun 2022 ,Date of Ec Granted : 20 Oct 2022,Non-Coal Mining,JALEEL SALIM,EC Granted
SIA/KL/MIN/413729/2023,2235/EC3/2023/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 03 Mar 2023 ,Non-Coal Mining, CHRISTURAJ GRANITES,Agenda Uploaded by SEAC
SIA/KL/NCP/33859/2015,,Kerala,Ernakulam,Kanayannur,Date of Submission for TOR: ,Date of Submission for EC: 05 Dec 2015 ,INFRA-1,JOSEPH SAJEEV,Delisted
SIA/KL/MIN/140439/2020,1821/EC3/2020/SEIAA,Kerala,Kottayam,Vaikom,Date of Submission for EC: 25 Nov 2021 ,Date of Ec Granted : 15 Mar 2023,Non-Coal Mining,SAJIMON JOSEPH,EC Granted
SIA/KL/MIN/93433/2019,1240/EC2/2019/SEIAA,Rajasthan,Sikar,Neem Ka Thana,Date of Submission for TOR: ,Date of Submission for EC: 30 Jan 2019 ,Non-Coal Mining,BUILDING STONE QUARRY OF MR  MICHEAL T T,Under examination of SEIAA - Processed offline
SIA/KL/MIN/129766/2019,1616/EC2/2020/SEIAA,Kerala,Kollam,Kottarakkara,Date of Submission for EC: 21 May 2020 ,Date of Ec Granted : 01 Dec 2022,Non-Coal Mining,HARITHA CONSULTANTS,EC Granted
SIA/KL/MIN/412623/2022,2199/EC4/2023/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 28 Feb 2023 ,Non-Coal Mining, RAVEENDRAN,Agenda Uploaded by SEAC
SIA/KL/MIN/186383/2020,1887/EC1/2021/SEIAA,Kerala,Thiruvananthapuram,Nedumangad,Date of Submission for TOR: ,Date of Submission for EC: 09 Jan 2021 ,Non-Coal Mining,BUILDING STONE QUARRY OF MR. PRADEEP KUMAR,Delisted
SIA/KL/MIN/236496/2021,1978/EC6/2022/SEIAA,Kerala,Malappuram,Tirur,Date of Submission for EC: 20 Apr 2022 ,Date of Ec Granted : 25 Jan 2023,Non-Coal Mining,LATERITE BUILDING STONE QUARRY OF ALAVI P P,EC Granted
SIA/KL/MIN/426637/2023,,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 24 Apr 2023 ,Non-Coal Mining, MATHEW,Query raised by SEIAA and pending at PP
SIA/KL/MIS/119987/2019,1468/EC3/2019/SEIAA,Kerala,Malappuram,Ernad,Date of Submission for TOR: ,Date of Submission for EC: 03 Oct 2019 ,INFRA-2,SAMANA HEALTH CARE SERVICES LLP,Agenda Uploaded by SEAC
SIA/KL/MIN/92869/2019,1234/EC2/2019/SEIAA,Kerala,Malappuram,Ernad,Date of Submission for EC: 25 Jan 2019 ,Date of Ec Granted : 25 Sep 2019,Non-Coal Mining,MANNAYIL GRANITES PVT LTD,EC Granted - Processed offline
SIA/KL/MIS/18949/2015,,Kerala,Ernakulam,Kunnathunad,Date of Submission for EC: 24 Mar 2017 ,Date of Ec Granted : 29 Nov 2017,INFRA-2,KERALA ENVIRO INFRASTRUCTURE LTD,EC Granted - Processed offline
SIA/KL/MIN/163887/2020,,Kerala,Ernakulam,Kunnathunad,Date of Submission for TOR: ,Date of Submission for EC: 17 Jul 2020 ,Non-Coal Mining,COCHIN GRANITES PULICKAL ASSOCIATES,WithdrawEC
SIA/KL/MIN/286117/2022,2067/EC4/2022/SEIAA,Kerala,Kannur,Thalasserry,Date of Submission for TOR: ,Date of Submission for EC: 06 Aug 2022 ,Non-Coal Mining, V K STONE CRUSHER,Agenda Uploaded by SEAC
SIA/KL/MIN/144116/2020,1599/EC4/2020/SEIAA,Kerala,Malappuram,Perinthalmanna,Date of Submission for TOR: ,Date of Submission for EC: 26 Jun 2020 ,Non-Coal Mining,LATERITE BUILDING STONE QUARRY OF MR SIRAJ K,Delisted
SIA/KL/NCP/85403/2018,1196/EC2/2018/SEIAA,Kerala,Thiruvananthapuram,Thiruvananthapuram,Date of Submission for EC: 14 Nov 2018 ,Date of Ec Granted : 11 Dec 2019,INFRA-1,SPERIDIAN TECHNOLOGIES PRIVATE LIMITED,EC Granted - Processed offline
SIA/KL/MIN/144086/2020,1597/EC4/2020/SEIAA,Kerala,Kozhikode,Kozhikode,Date of Submission for EC: 22 May 2020 ,Date of Ec Granted : 13 Sep 2021,Non-Coal Mining,LATERITE BUILDING STONE QUARRY OF MR. RAMACHANDRAN P.,EC Granted
SIA/KL/MIN/402457/2022,,Kerala,Ernakulam,,Date of Submission for TOR: ,Date of Submission for EC: 13 Oct 2022 ,Non-Coal Mining,SAJI ALIAS,WithdrawEC
SIA/KL/MIN/402910/2022,2124/EC2/2022/SEIAA,Kerala,Wayanad,,Date of Submission for TOR: ,Date of Submission for EC: 01 Mar 2023 ,Non-Coal Mining,MS PULPALLY STONE CRUSHERS,For further consideration(SEAC)
SIA/KL/MIN/423945/2023,2260/EC4/2023/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 19 Apr 2023 ,Non-Coal Mining,AZHAKANTHARA BABU,For further consideration(SEAC)
SIA/KL/NCP/33224/2015,969/SEIAA/EC1/4479/15,Kerala,Thiruvananthapuram,Thiruvananthapuram,Date of Submission for TOR: ,Date of Submission for EC: 25 Nov 2015 ,INFRA-1,HEERA CONSTRUCTION COMPANY PVT LTD,Under examination of SEIAA - Processed offline
SIA/KL/MIN/41414/2019,,Kerala,Palakkad,Palakkad,Date of Submission for TOR: 01 Sep 2022,Date of Submission for EC: 30 Oct 2019 ,Non-Coal Mining,QUARRY UNIT OF MR. ABOOBACKER .O,Query raised by SEIAA and pending at PP
SIA/KL/MIN/137503/2020,1720/EC3/2020/SEIAA,Kerala,Ernakulam,Muvattupuzha,Date of Submission for EC: 10 Jun 2020 ,Date of Ec Granted : 11 Oct 2022,Non-Coal Mining,SAJI  SEBASTIAN,EC Granted
SIA/KL/MIN/189304/2020,1940/EC1/2022/SEIAA,Kerala,Pathanamthitta,Ranni,Date of Submission for EC: 09 Dec 2021 ,Date of Ec Granted : 03 Mar 2023,Non-Coal Mining,SHRI. K J THOMASKUTTY,EC Granted
SIA/KL/MIN/144785/2020,1684/EC1/2020/SEIAA,Kerala,Palakkad,Ottappalam,Date of Submission for TOR: ,Date of Submission for EC: 08 Jun 2020 ,Non-Coal Mining,LATERITE BUILDING STONE OF MUHAMMED ANEES,WithdrawEC
SIA/KL/MIN/56570/2016,,Kerala,Ernakulam,Kunnathunad,Date of Submission for TOR: ,Date of Submission for EC: 22 Jun 2016 ,Non-Coal Mining,COCHIN GRANITES PULICKAL ASSOCIATES,TransferToDEIAA
SIA/KL/IND2/27676/2017,,Kerala,Ernakulam,Kochi,Date of Submission for TOR: ,Date of Submission for EC: 05 Jun 2018 ,Industrial Projects - 2,M/S GANESH BENZOPLAST LIMITED,WithdrawEC
SIA/KL/MIN/38606/2019,1460/EC2/2019/SEIAA,Kerala,Kollam,Pathanapuram,Date of Submission for EC: 03 Jul 2019 ,Date of Ec Granted : 22 Sep 2022,Non-Coal Mining,HARITHA CONSULTANTS,EC Granted
SIA/KL/MIS/113501/2019,1477/EC2/2019/SEIAA,Kerala,Kollam,Kollam,Date of Submission for EC: 01 Nov 2019 ,Date of Ec Granted : 22 Sep 2020,INFRA-2,HEALTH AND FAMILY WELFARE DEPARTMENT GOVERNMENT OF KERALA,EC Granted
SIA/KL/MIN/148464/2020,1613/EC4/2020/SEIAA,Kerala,Palakkad,Alathur,Date of Submission for TOR: ,Date of Submission for EC: 12 Mar 2020 ,Non-Coal Mining,ORDINARY EARTH MINIG PROJECT OF M/S KMC CONSTRUCTIONS LIMITED,Delisted
SIA/KL/MIN/198708/2021,,Kerala,Ernakulam,Kanayannur,Date of Submission for TOR: ,Date of Submission for EC: 03 Oct 2021 ,Non-Coal Mining,LATERITE BUILDING STONE QUERRY OF BIJU K AYYAPPAN,Delisted
SIA/KL/MIN/429176/2023,2291/EC4/2023/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 12 Jun 2023 ,Non-Coal Mining,KANUMATTIL SANTHOSH KUMAR,Accepted By SEAC
SIA/KL/MIN/46239/2019,1533/EC4/2019/SEIAA,Kerala,Kozhikode,Quilandy,Date of Submission for TOR: ,Date of Submission for EC: 06 Dec 2019 ,Non-Coal Mining,LATERITE BUILDING STONE QUARRY OF NASAR,Delisted
SIA/KL/MIN/46367/2019,2051/EC3/2022/SEIAA,Kerala,Ernakulam,Kothamangalam,Date of Submission for TOR: ,Date of Submission for EC: 15 Jul 2022 ,Non-Coal Mining,VINOD BHASKAR,Delisted
SIA/KL/MIN/158794/2020,1835/EC6/2020/SEIAA,Kerala,Malappuram,Ernad,Date of Submission for EC: 12 Nov 2020 ,Date of Ec Granted : 29 Jun 2022,Non-Coal Mining,GRANITE BUILDING STONE QUARRY OF MR SHABEERALI,EC Granted
SIA/KL/MIN/168391/2020,1399/EC1/2019/SEIAA,Kerala,Thrissur,Thrissur,Date of Submission for TOR: ,Date of Submission for EC: 23 Apr 2021 ,Non-Coal Mining,BUILDING STONE QUARRY OF BBJ GRANITES,Delisted
SIA/KL/MIN/266053/2022,2004/EC2/2022/SEIAA,Kerala,Kasaragod,Hosdurg,Date of Submission for EC: 28 Apr 2022 ,Date of Ec Granted : 22 Sep 2022,Non-Coal Mining,BUILDING STONE QUARRY OF MR ABBAS HAJI B K,EC Granted
SIA/KL/MIN/53068/2016,,Kerala,Ernakulam,Aluva,Date of Submission for TOR: ,Date of Submission for EC: 22 Apr 2016 ,Non-Coal Mining,GKV GRANITES,TransferToDEIAA
SIA/KL/MIN/92574/2019,1226/EC 1/2019/SEIAA,Kerala,Kozhikode,Vadakara,Date of Submission for TOR: ,Date of Submission for EC: 23 Jan 2019 ,Non-Coal Mining,T HARIDASAN,Delisted
SIA/KL/MIN/126249/2019,1564/EC4/2019/SEIAA,Kerala,Ernakulam,Muvattupuzha,Date of Submission for EC: 16 Dec 2019 ,Date of Ec Granted : 08 Oct 2021,Non-Coal Mining,VETTILOTH EARTH MINING,EC Granted
SIA/KL/MIN/160178/2020,1798/EC6/2020/SEIAA,Kerala,Malappuram,Ernad,Date of Submission for TOR: ,Date of Submission for EC: 21 Sep 2020 ,Non-Coal Mining,GRANITE BUILDING STONE QUARRY OWNED BY CHANDRIKA GRANITES,Delisted
SIA/KL/NCP/67916/2017,1153/EC/SEIAA/KL/2017,Kerala,Thiruvananthapuram,Thiruvananthapuram,Date of Submission for TOR: ,Date of Submission for EC: 05 Sep 2017 ,INFRA-1,REGIONAL CANCER CENTRE,Accepted By SEAC - EC ISSUED IN 82 SEIAA
SIA/KL/MIN/145479/2020,1407/EC1/2019/SEIAA,Kerala,Kannur,Kannur,Date of Submission for EC: 26 Feb 2020 ,Date of Ec Granted : 11 Oct 2022,Non-Coal Mining,BUILDING STONE QUARRY OF MR SANTHOSH KUMAR E,EC Granted
SIA/KL/MIN/32177/2015,,Kerala,Thiruvananthapuram,Neyyattinkara,Date of Submission for TOR: ,Date of Submission for EC: 28 Oct 2015 ,Non-Coal Mining,SARATHCHANDRA METAL CRUSHER,Delisted
SIA/KL/MIS/208403/2021,1898/EC4/2021/SEIAA,Kerala,Kannur,Thalasserry,Date of Submission for EC: 07 Jun 2021 ,Date of Ec Granted : 23 Jul 2022,INFRA-2,MALABAR CANCER CENTER,EC Granted
SIA/KL/MIN/271162/2022,2431/EC2/2019/SEIAA,Kerala,Kottayam,Changanassery,Date of Submission for EC: 04 May 2022 ,Date of Ec Granted : 16 Aug 2022,Non-Coal Mining,JOYCE SEBASTIAN,EC Granted
SIA/KL/MIN/43756/2019,1454/EC1/2019/SEIAA,Kerala,Thiruvananthapuram,Chirayinkeezhu,Date of Submission for TOR: ,Date of Submission for EC: 27 Sep 2019 ,Non-Coal Mining,MS K L GRANITES,Rejection Letter Granted
SIA/KL/MIN/131666/2019,1783/EC3/2020/SEIAA,Kerala,Ernakulam,Kunnathunad,Date of Submission for EC: 07 Sep 2020 ,Date of Ec Granted : 08 Oct 2021,Non-Coal Mining,P V    SANTHOSH,EC Granted
SIA/KL/MIN/193037/2021,,Kerala,Malappuram,Ernad,Date of Submission for TOR: ,Date of Submission for EC: 16 Jan 2021 ,Non-Coal Mining,CHALIYAR RIVER BASIN,Delisted
SIA/KL/MIN/268605/2022,,Kerala,Kannur,Taliparamba,Date of Submission for TOR: ,Date of Submission for EC: 22 Apr 2022 ,Non-Coal Mining, MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,WithdrawEC
SIA/KL/MIN/432522/2023,2290/EC1/2023/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 08 Jun 2023 ,Non-Coal Mining, AJAYAKUMAR,Accepted by SEIAA and forwarded to SEAC
SIA/KL/MIN/158455/2020,1767/EC6/2020/SEIAA,Kerala,Malappuram,Tirurangadi,Date of Submission for TOR: ,Date of Submission for EC: 26 Aug 2020 ,Non-Coal Mining,LATERITE BUILDING STONE QUARRY OF SHOUKKATHALI,WithdrawEC
SIA/KL/MIN/142846/2020,1713/EC3/2020/SEIAA,Kerala,Kottayam,Meenachil,Date of Submission for TOR: ,Date of Submission for EC: 10 Jun 2020 ,Non-Coal Mining,M/S T J GRANITES PVT LTD,Delisted
SIA/KL/MIN/179900/2020,,Kerala,Kottayam,Meenachil,Date of Submission for TOR: ,Date of Submission for EC: 23 Mar 2022 ,Non-Coal Mining,KORAH AND CONSULTANTS,WithdrawEC
SIA/KL/MIN/53095/2020,1668/EC6/2020/SEIAA,Kerala,Malappuram,Ernad,Date of Submission for TOR: ,Date of Submission for EC: 01 Aug 2022 ,Non-Coal Mining,GRANITE BUILDING STONE QUARRY OF M/S ERNAD ASSOCIATES,Site Visit by SEAC(Pending)
SIA/KL/MIN/426226/2023,2267/EC1/2023/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 13 May 2023 ,Non-Coal Mining, OTTAPPALAM TALUK KARINKAL QUARRY OPERATORS INDUSTRIAL CO-OPERATIVE SOCIETY,Agenda Uploaded by SEAC
SIA/KL/MIN/181384/2020,,Kerala,Malappuram,Ponnani,Date of Submission for TOR: ,Date of Submission for EC: 31 Oct 2020 ,Non-Coal Mining,BHARATHAPUZHA RIVER BASIN,Delisted
SIA/KL/MIN/410423/2022,2194/EC4/2023/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 27 Feb 2023 ,Non-Coal Mining,RAMACHANDRAN MADATHIL KOLIYAT,Agenda Uploaded by SEAC
SIA/KL/MIN/411130/2022,2200/EC4/2023/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 28 Feb 2023 ,Non-Coal Mining,SHUHAIL PUTHIYA PURAYIL,Agenda Uploaded by SEAC
SIA/KL/MIN/410780/2022,2201/EC4/2023/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 28 Feb 2023 ,Non-Coal Mining,NJANDANMARE VEETTIL RAJESH,Agenda Uploaded by SEAC
SIA/KL/MIN/411524/2022,2271/EC3/2023/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 17 May 2023 ,Non-Coal Mining, NALAYYATH GRANITES PRIVATE LIMITED,Agenda Uploaded by SEAC
SIA/KL/MIN/415585/2023,1418/EC1/2019/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 02 Mar 2023 ,Non-Coal Mining,MS OPTIMUM GRANITES PVT LTD,Agenda Uploaded by SEAC
SIA/KL/MIN/143579/2020,1831/EC1/2020/SEIAA,Kerala,Palakkad,Palakkad,Date of Submission for TOR: ,Date of Submission for EC: 29 Aug 2021 ,Non-Coal Mining,MUHAMMED ABDUL BASHEER,ADS by SEAC
SIA/KL/MIN/261870/2022,2005/EC6/2022/SEIAA,,,,Date of Submission for EC: 14 May 2022 ,Date of Ec Granted : 24 Jan 2023,Non-Coal Mining,HANEEFA KOTTAYI,EC Granted
SIA/KL/MIN/93359/2019,1239/EC2/2019/SEIAA,Kerala,Malappuram,Ernad,Date of Submission for EC: 29 Jan 2019 ,Date of Ec Granted : 06 Aug 2020,Non-Coal Mining,IGT PVT LTD,EC Granted - Processed offline
SIA/KL/MIN/129987/2019,1560/EC3/2019/SEIAA,Kerala,Kozhikode,Kozhikode,Date of Submission for TOR: ,Date of Submission for EC: 06 Dec 2019 ,Non-Coal Mining,ABOOBACKER,WithdrawEC
SIA/KL/MIN/426500/2023,2284/EC6/2023/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 18 Apr 2023 ,Non-Coal Mining,VISHNU THODI,Agenda Uploaded by SEAC
SIA/KL/NCP/66007/2017,1145/EC/SEIAA/KL/2017,Kerala,Thiruvananthapuram,Thiruvananthapuram,Date of Submission for TOR: ,Date of Submission for EC: 08 Jul 2017 ,INFRA-1,ASTER DM HEALTHCARE (TRIVANDRUM) PVT. LTD.,Accepted By SEAC - EC ISSUED IN 80 SEIAA
SIA/KL/MIN/156868/2020,1812/EC3/2020/SEIAA,Kerala,Kottayam,Meenachil,Date of Submission for TOR: ,Date of Submission for EC: 19 Aug 2021 ,Non-Coal Mining,KORAH AND CONSULTANTS,WithdrawEC
SIA/KL/MIN/137300/2020,,Kerala,Kozhikode,Kozhikode,Date of Submission for TOR: ,Date of Submission for EC: 17 Jan 2020 ,Non-Coal Mining,LATERITE QUARRY OF MR BABU K,Delisted
SIA/KL/MIN/209954/2021,1951/EC1/2022/SEIAA,Kerala,Palakkad,Ottappalam,Date of Submission for EC: 25 Mar 2022 ,Date of Ec Granted : 12 May 2023,Non-Coal Mining,SUKUMARAN K,EC Granted
SIA/KL/MIN/94447/2019,1260/EC2/2019/SEIAA,Kerala,Palakkad,Ottappalam,Date of Submission for TOR: ,Date of Submission for EC: 05 Feb 2019 ,Non-Coal Mining,BUILDING STONE QUARRY OF M/S K.T CRUSHERS & AGGREGATES PVT. LTD,Under examination of SEIAA - Processed offline
SIA/KL/MIN/52840/2016,,Kerala,Kottayam,Kanjirappally,Date of Submission for TOR: ,Date of Submission for EC: 13 Apr 2016 ,Non-Coal Mining,MOUNT VALLEY GRANITE INDUSTRIES,TransferToDEIAA
SIA/KL/MIN/95144/2019,1269/EC2/2019/SEIAA,Kerala,Palakkad,Ottappalam,Date of Submission for EC: 09 Feb 2019 ,Date of Ec Granted : 21 Oct 2019,Non-Coal Mining,ABDUL GAFOOR QUARRY,EC Granted - Processed offline
SIA/KL/MIN/128945/2019,1534/EC3/2019/SEIAA,Kerala,Ernakulam,Muvattupuzha,Date of Submission for EC: 05 Dec 2019 ,Date of Ec Granted : 20 Jul 2022,Non-Coal Mining,N   J   JAMES,EC Granted
SIA/KL/MIN/199526/2021,2022/EC2/2022/SEIAA,Kerala,Kasaragod,Hosdurg,Date of Submission for EC: 01 Jun 2022 ,Date of Ec Granted : 22 Sep 2022,Non-Coal Mining,NOUSHAD C M,EC Granted
SIA/KL/MIN/269321/2022,2174/EC3/2022/SEIAA,Kerala,Ernakulam,Kothamangalam,Date of Submission for TOR: ,Date of Submission for EC: 12 Apr 2023 ,Non-Coal Mining,SAJEEV ABDULKHADER,Agenda Uploaded by SEAC
SIA/KL/MIN/410973/2022,2216/EC6/2023/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 14 Feb 2023 ,Non-Coal Mining,AYIRANAZHIVADAKETHIL SOMAN,For further consideration(SEAC)
SIA/KL/MIN/431505/2023,2299/EC/2023/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 15 Jun 2023 ,Non-Coal Mining, KHAJA GRANITES,Accepted by SEIAA and forwarded to SEAC
SIA/KL/MIN/432336/2023,,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 06 Jun 2023 ,Non-Coal Mining,HARIDARSH SHAJI,Under examination of SEIAA
SIA/KL/MIN/140590/2020,1791/EC2/2020/SEIAA,Kerala,Wayanad,Sulthanbathery,Date of Submission for TOR: ,Date of Submission for EC: 15 Sep 2020 ,Non-Coal Mining,GRANITE BUILDING STONE QUARRY OF MR JOBY JOHN,Rejection Letter Granted
SIA/KL/MIN/204998/2021,1923/EC3/2021/SEIAA,Kerala,Kottayam,Kanjirappally,Date of Submission for TOR: ,Date of Submission for EC: 28 Jul 2021 ,Non-Coal Mining,GRANITE BUILDING STONE QUARRY OF SAKKIER HUSSAIN,Rejection Letter Granted
SIA/KL/MIN/403066/2022,2163/EC3/2022/SEIAA,Kerala,Ernakulam,,Date of Submission for TOR: ,Date of Submission for EC: 28 Jan 2023 ,Non-Coal Mining,SAJI ALIAS,Agenda Uploaded by SEIAA
SIA/KL/MIN/423122/2023,2245/EC4/2023/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 03 Apr 2023 ,Non-Coal Mining,ADICHATH SABI,For further consideration(SEAC)
SIA/KL/MIN/95137/2019,1268/EC2/2019/SEIAA,Kerala,Palakkad,Ottappalam,Date of Submission for EC: 09 Feb 2019 ,Date of Ec Granted : 19 Mar 2020,Non-Coal Mining,M/S KUMBIDI GRANITES,EC Granted - Processed offline
SIA/KL/NCP/64148/2017,,Kerala,Thiruvananthapuram,Thiruvananthapuram,Date of Submission for TOR: ,Date of Submission for EC: 22 Apr 2017 ,INFRA-1,YESPEESONS ENTERPRISES,WithdrawEC
SIA/KL/MIN/136253/2020,1603/EC4/2020/SEIAA,Kerala,Palakkad,Ottappalam,Date of Submission for EC: 11 May 2020 ,Date of Ec Granted : 29 Jun 2022,Non-Coal Mining,LATERITE/BUILDING STONE QUARRY OF MR.VELAYUDHAN,EC Granted
SIA/KL/MIN/410913/2022,2215/EC/2023/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 24 Jan 2023 ,Non-Coal Mining, MOHAMMED,Site Visit by SEAC(Pending)
SIA/KL/MIN/429142/2023,2280/EC4/2023/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 24 May 2023 ,Non-Coal Mining, MANIKANDAN,Agenda Uploaded by SEAC
SIA/KL/MIN/140565/2020,1744/EC4/2020/SEIAA,Kerala,Kozhikode,Vadakara,Date of Submission for EC: 14 Aug 2020 ,Date of Ec Granted : 01 May 2023,Non-Coal Mining,SAINABA GRANITES,EC Granted
SIA/KL/MIN/41311/2019,1292/EC/2019/SEIAA,Kerala,Kannur,Taliparamba,Date of Submission for TOR: ,Date of Submission for EC: 24 Aug 2019 ,Non-Coal Mining,MSTHIRUMENI STONE CRUSHERS,Under examination of SEIAA - Processed offline
SIA/KL/MIN/428159/2023,2295/EC2/2023/SEIAA,Kerala,,,Date of Submission for TOR: ,Date of Submission for EC: 16 Jun 2023 ,Non-Coal Mining, SREE GANESH CRUSHED MATERIALS AND BLOCKS PRIVATE LIMITED,Accepted By SEAC
SIA/KL/NCP/73114/2018,1178/EC/SEIAA/KL/2018,Kerala,Ernakulam,Aluva,Date of Submission for EC: 21 Feb 2018 ,Date of Ec Granted : 27 Feb 2020,INFRA-1,ADLUX MEDICITY & CONVENTION CENTRE PVT. LTD,EC Granted - Processed offline
SIA/KL/MIN/264160/2022,1348/EC2/2019/SEIAA,Kerala,Malappuram,Perinthalmanna,Date of Submission for EC: 28 Mar 2022 ,Date of Ec Granted : 11 Jul 2022,Non-Coal Mining,GRANITE BUILDING STONE QUARRY OF MOIDU K,EC Granted
SIA/KL/MIN/33935/2019,,Kerala,Malappuram,Ernad,Date of Submission for EC: 26 Apr 2019 ,Date of Ec Granted : 06 Aug 2020,Non-Coal Mining,T P ABDUL MAJEED,EC Granted - Processed offline
