"","X","Proposal.No.","File.No.","Project.Name","Company","Proposal.Status","Project.Type","View"
"1841",5,"SIA/CG/MIN/58664/2016","OL/EC/SAND_MINE/BALOD/487","Baloda Sand Mine","BALODA RIVER SAND MINE","EC Granted","EC",NA
"1842",6,"SIA/CG/MIN/58729/2016","OL/EC/SAND_MINE/RAIPUR/490","kumhari sand mine","SARPANCH GRAMPANCHAYAT","EC Granted","EC",NA
"1843",9,"SIA/CG/MIN/162994/2020","OL/EC/MIN/KANKER/1347","PHURPHUNDI ORDINARY STONE QUARRY","PHURPHUNDI  ORDINARY STONE QUARRY","EC Granted","EC",NA
"1844",3,"SIA/CG/IND/214263/2021","OL/EC/IND/RAIGARH/1696","MAA MANI IRON & STEEL CO","MAA MANI IRON & STEEL CO","EC Granted","EC",NA
"1845",5,"SIA/CG/MIN/259569/2022","","Ms CHANDRAHASINI STONE CRUSHER","SUBHASH VERMA","Delisted","EC",NA
"1846",1,"SIA/CG/INFRA2/424775/2023","OL/EC/INFRA2/RAIPUR/2362","SMART CITY APARTMENTS","AVINASH BUILDERS","For further consideration(SEAC)","EC",NA
"1847",2,"SIA/CG/MIN/424308/2023","OL/EC/MIN/DHAMTARI/2364","M/s. Dilip Buildcon Limited Bhopal","DILIP BUILDCON LIMITED","EC Granted","EC",NA
"1848",9,"SIA/CG/MIN/192989/2021","OL/EC/MIN/DHAMTARI/1528","DEVPUR ORDINARY STONE QUARRY","GAGAN NAHATA","Rejection Letter Granted","EC",NA
"1849",10,"SIA/CG/MIN/159827/2020","OL/EC/MIN/BILASPUR/1328","Udaiband sand mine of Rajnish Singh","UDAIBAND SAND MINE OF RAJNISH SINGH","EC Granted","EC",NA
"1850",2,"SIA/CG/IND/29825/2018","OL/EC/IND/RAIPUR/753","Prakash Industries Ltd [Wire Rod Mill Division Unit # 2]","Ashok Kumar Chaturvedi","For further consideration(SEAC)","EC",NA
"1851",5,"SIA/CG/MIN/129166/2019","OL/EC/MIN/DHAMTARI/1043","RAJPUR SANDSTONE QUARRY(B)","CHEVROX CONSTRUCTION","EC Granted","EC",NA
"1852",6,"SIA/CG/MIN/33218/2018","OL/EC/MIN/RAJNANDGAON/793","Girdhari lal Tareja (Chaveli Lime Stone Quarry)","GIRDHARI LAL TALREJA","EC Granted","EC",NA
"1853",7,"SIA/CG/MIN/33384/2019","OL/EC/MIN/MAHASAMUND/791","Barbaspur Sand Mine Khasra No1","SACHIV BARBASPUR","EC Granted","EC",NA
"1854",8,"SIA/CG/MIN/33539/2019","OL/EC/MIN/BEMETARA/799","KANDRAKA SAND MINE","SARPANCH KANDRAKA","Rejection Letter Granted","EC",NA
"1855",9,"SIA/CG/IND/220159/2021","OL/EC/IND/RAIPUR/1731","Agrawal Channel Mills (P) Limited","AGRAWAL CHANNEL MILLS (P) LIMITED","EC Granted - Processed offline","EC",NA
"1856",10,"SIA/CG/MIN/218156/2021","OL/EC/MIN/GARIYABAND/1725","Majarkatta Ordinary Sand Mine Gariaband CG","MAJARKATTA ORDINARY SAND MINE GARIABAND","EC Granted","EC",NA
"1857",6,"SIA/CG/MIN/152853/2020","OL/EC/MIN/B_BAZAAR/1300","M - 2 , Chichpol Sand Quarry,","MOHAMMAD KASIM RAZA","EC Granted","EC",NA
"1858",7,"SIA/CG/MIN/33519/2015","OL/EC/SANDMINE/BASTAR/185","Sand Mine Project
Gram Panchayat Usari","GRAM PANCHAYAT USARI","EC Granted","EC",NA
"1859",8,"SIA/CG/MIN/58426/2016","OL/EC/SANDMINE/JANJGIR_CHAMPA/478","Hadha Sand Quarry","SARPANCH GRAM PANCHAYAT PADARIYA","Rejection Letter Granted","EC",NA
"1860",10,"SIA/CG/IND/243325/2021","OL/EC/IND/RAIPUR/1847","Expansion of manufacturing capacity of  Re-rolled Products from 30,000 to 59,400 by hot charging and proposed installation Induction Furnace and 150 TPD Slag Crusher.","M/S. SHYAM STEEL INDUSTRIES","Rejection Letter Granted","EC",NA
"1861",1,"SIA/CG/MIN/34076/2019","OL/EC/LIMESTONEMINE/GARYABANDH/816","singhauri sand mine","SINGHAURI SAND MINE","Rejection Letter Granted","EC",NA
"1862",7,"SIA/CG/MIN/451430/2023","1929","Khairwari Stone Quarry project","NIKUNJ PATEL","Agenda Uploaded by SEAC","EC",NA
"1863",8,"SIA/CG/MIN/443859/2023","OL/EC/MIN/JANJGIR_CHAMPA/1597","M/s  Shree Parasnath Minerals","RUPESH JAIN","Agenda Uploaded by SEAC","EC",NA
"1864",7,"SIA/CG/IND/36857/2019","OL/EC/IND/BILAPSUR/881","Hanumant Alloys (India ) Pvt. Ltd. (Expansion of Sponge Iron unit)","HANUMANT ALLOYS INDIA PVT LTD","EC Granted","EC",NA
"1865",8,"SIA/CG/MIN/430494/2023","OL/EC/MIN/DURG/2456","Kamlesh Kumar Mishra Earth Clay Quarry","KAMLESH MISHRA","For further consideration(SEAC)","EC",NA
"1866",9,"SIA/CG/MIN/435241/2023","OL/EC/MIN/KANKER/2557","KHAMROUDH CRUSHER STONE QUARRY","RAJESH MISHRA","For further consideration(SEAC)","EC",NA
"1867",10,"SIA/CG/MIN/446215/2023","OL/EC/MIN/MAHASAMUND/2706","SHRI SAI HANUMANT STONE MUDHENA","SHRI SAI HANUMANT STONE","Agenda Uploaded by SEAC","EC",NA
"1868",1,"SIA/CG/MIS/104446/2019","OL/EC/MIS/RAIPUR/855","Multistoried Complex by Esteemed Developers and Builders Pvt. Limited","ESTEEMED DEVELOPERS AND BUILDERS PRIVATE LIMITED","EC Granted","EC",NA
"1869",2,"SIA/CG/MIN/59645/2016","OL/EC/SANDMINE/JANJGIR_CHAMPA/509","Sand Quarry, Village-Hadha","SARPANCH GRAM PANCHAYAT PADARIYA","EC Granted","EC",NA
"1870",1,"SIA/CG/MIS/286760/2022","","MS SHIVAY INFRA","RAJESH KUKREJA","Delisted","EC",NA
"1871",2,"SIA/CG/MIN/288419/2022","OL/EC/MIN/DHAMTARI/1711","Goji Limestone Quarry Project Proponent Revendra Chandrakar","REVENDRA CHANDRAKAR LIMESTONE QUARRY GOJI","EC Granted","EC",NA
"1872",2,"SIA/CG/IND/218072/2021","OL/EC/IND/RAIPUR/1724","Venkateshwar Strips (P) Ltd.","VENKATESHWAR STRIPS (P) LTD.","EC Granted","EC",NA
"1873",3,"SIA/CG/IND/227312/2021","OL/EC/IND/RAIPUR/1795","Expansion of Steel Plant by M/s Gopal Sponge and Power Pvt. Limited","GOPAL SPONGE AND POWER PRIVATE LIMITED","For further consideration(SEAC)","EC",NA
"1874",5,"SIA/CG/MIN/52938/2016","","M/s Santosh Kumar Pade Brick Earth Mine at Village Albaras, Teh & Dist Durg CG.","MS SANTOSH KUMAR PADE BRICK EARTH MINE","Delisted","EC",NA
"1875",6,"SIA/CG/MIN/70692/2017","OL/EC/SAND_MINE/JANJGIR_CHAMPA/642","Sand Quarry Village Tusma","TUSMA  SAND  QUARRY","EC Granted","EC",NA
"1876",7,"SIA/CG/MIN/41027/2016","OL/EC/SANDMINE/SURAJPUR/313","Rajapur Sand Mine","SARPANCH RAJAPUR","Delisted","EC",NA
"1877",10,"SIA/CG/MIN/193352/2021","OL/EC/MIN/SURAJPUR/1526","rewti sand mine","REWTI SAND MINE","EC Granted","EC",NA
"1878",2,"SIA/CG/MIN/203634/2021","","BUDERA LIMESTONE QUARRY","MANOJ KUMAR PRASAD","Delisted","EC",NA
"1879",2,"SIA/CG/MIN/42883/2016","","Sainda Stone Mine","VIJAY KUMAR JAIN","Delisted","EC",NA
"1880",3,"SIA/CG/MIN/32230/2015","OL/EC/SANDMINE/BILASPUR/97","KONI 3 SAND MINING","PACHAYAT SACHIV","EC Granted","EC",NA
"1881",4,"SIA/CG/MIN/32240/2015","OL/EC/SANDMINE/BILASPUR/102","MANGLA 2 SAND MINE","PANCHAYAT SACHIV","EC Granted","EC",NA
"1882",5,"SIA/CG/MIN/421122/2023","OL/EC/MIN/BILASPUR/1699","M/s Sri Shiv Shankar Minerals & Dolomite","SHOBHA AGRAWAL","EC Granted","EC",NA
"1883",7,"SIA/CG/MIN/32618/2015","","CHHATOUNA 2 SAND MINE","SORTHAKHURD","Delisted","EC",NA
"1884",9,"SIA/CG/MIN/59849/2021","OL/EC/MIN/RAIPUR/1511","Dondekala Limestone Quarry","AARTI INFRASTRUCTURE & BUILDCON LIMITED","EC Granted","EC",NA
"1885",10,"SIA/CG/MIN/285115/2022","OL/EC/MIN/MUNGELI/2114","Mohbhatta Limestone Quarry  of Sailesh Rai","MOHBHATTA LIMESTONE QUARRY PLAN OF SAILESH RAI","For further consideration(SEIAA)","EC",NA
"1886",2,"SIA/CG/MIN/36894/2019","OL/EC/SANDMINEMINE/GARIABANDH/889","chaubebandha sand mine","CHAUBEBANDHA SAND MINE","EC Granted - Processed offline","EC",NA
"1887",6,"SIA/CG/MIN/142835/2020","OL/EC/MIN/KONDAGAON/1174","ANWARI ORDINARY SAND MINE KONDAGAON CG","ANWARI ORDINARY SAND MINE KONDAGAON CG","EC Granted","EC",NA
"1888",10,"SIA/CG/MIN/198140/2021","OL/EC/MIN/KORBA/1552","Ghatadwari Sand Stone Mine  of Matadin Jaiswal","GHATADWARI SAND STONE MINE OF MATADIN JAISWAL","EC Granted","EC",NA
"1889",5,"SIA/CG/MIN/152430/2020","OL/EC/MIN/RAJNANDGAON/1290","Ms Jai Ambey Bricks Industries Margaon 4.430 Ha Ordinary Stone Mine","MANOJ KUMAR JAIN ORDINARY STONE MINE","Rejected - Processed offline","EC",NA
"1890",7,"SIA/CG/MIN/181936/2020","OL/EC/MIN/RAIPUR/1459","Paragaon Sand Mine of Mohd Salim Memon","PARAGAON SAND MINE OF MOHD SALIM MEMON","EC Granted","EC",NA
"1891",8,"SIA/CG/MIN/192712/2021","OL/EC/MIN/SURAJPUR/1523","Jainagar sand mine of Jitendra Singh","JAINAGAR SAND MINE OF JITENDRA SINGH","EC Granted","EC",NA
"1892",9,"SIA/CG/MIN/202601/2021","OL/EC/MIN/SURGUJA/1590","Manja Ordinary Stone Quarry of Dee. Vee. Gawar (JV)","MANJA ORDINARY STONE QUARRY OF DEE VEE GAWAR (JV)","EC Granted","EC",NA
"1893",10,"SIA/CG/MIN/34735/2019","","MALPURI SAND MINE ( B )","MALPURI SAND MINE","Pending at PP due to eds","EC",NA
"1894",4,"SIA/CG/MIN/31767/2015","OL/EC/SANDMINE/RAIGARH/63","","SARPANCH","EC Granted","EC",NA
"1895",4,"SIA/CG/MIN/22554/2018","OL/EC/MIN/BASTAR/675","Limestone Mine at Village Baranji Tehsil-Lohandiguda, District-Bastar, State-Chhattisgarh.","MS NEHA STONE PROPRIETOR SMT SWATI GARG","EC Granted","EC",NA
"1896",4,"SIA/CG/MIN/36714/2015","OL/EC/LIME_STONE/RAIPUR/267","Tarachand Ahuja","TARA CHAND AHUJA","EC Granted","EC",NA
"1897",5,"SIA/CG/MIN/41539/2016","OL/EC/LIMESTONE_MINE/DURG/318","OM PRAKASH AGRAWAL CHUNKATTA LIMESTONE MINE (MINOR)","OM PRAKASH AGRAWAL CHUNKATTA LIMESTONE MINE","Delisted","EC",NA
"1898",3,"SIA/CG/MIN/38356/2016","OL/EC/SANDMINE/DANTEWADA/281","SAND MINE BADE TUMNAR","SARPANCH GRAM PANCHAYAT BADE TUMNAR","Delisted","EC",NA
"1899",6,"SIA/CG/MIN/34871/2019","","CHICHPOL SAND MINE","GRAM  PANCHAYAT MOHTARA","Pending at PP due to eds","EC",NA
"1900",7,"SIA/CG/MIN/35124/2019","OL/EC/SANDMINE/MAHASAMUND/850","Bamhani sand Mine","SARAPANCH BAMHANI","EC Granted","EC",NA
"1901",8,"SIA/CG/IND/213875/2021","OL/EC/IND/RAIPUR/1694","Integration of Steel Plant by P. D. Industries Pvt. Limited","P. D. INDUSTRIES PRIVATE LIMITED","EC Granted","EC",NA
"1902",9,"SIA/CG/MIN/144053/2020","OL/EC/MIN/BBAZAAR/1188","CHARODA ORDINARY SAND MINE BALODABAZAR BHATHAPARA CG","CHARODA ORDINARY SAND MINE BALODABAZAR - BHATHAPARA CG","EC Granted","EC",NA
"1903",10,"SIA/CG/MIN/208265/2021","OL/EC/MIN/BALRAMPUR/1633","Bheski Limestone Quarry Mine of Madan Goyal","BHESKI LIMESTONE QUARRY MINE OF MADAN GOYAL","EC Granted","EC",NA
"1904",3,"SIA/CG/MIN/32701/2015","OL/EC/SANDMINE/BALOD/150","Newarikhurd sand mine","SARPANCH PADKIBHAT","EC Granted","EC",NA
"1905",4,"SIA/CG/MIN/34329/2015","OL/EC/LIMESTONE_MINE/RAIPUR/216","nardaha Limestone quarry","NARDAHA LIMESTONE QUARRY","Delisted","EC",NA
"1906",5,"SIA/CG/MIN/36232/2015","OL/EC/sand_MINE/BASTAR/258","tarapur1 sand mine","SARPANCH TARAPUR","EC Granted","EC",NA
"1907",8,"SIA/CG/THE/19333/2017","OL/EC/THE/RAIPUR/596","-1","SARDA ENERGY AND MINERALS LIMITED","Delisted","EC",NA
"1908",4,"SIA/CG/MIN/32935/2015","OL/EC/SANDMINE/BILASPUR/157","K. Pramila Naidu Limestone Mine","K PRAMILA NAIDU","EC Granted","EC",NA
"1909",3,"SIA/CG/MIN/40475/2019","OL/EC/MIN/MAHASAMUND/935","Nandgaon Flag Stone Mine","SAROJ  CHANDRAKAR","EC Granted","EC",NA
"1910",9,"SIA/CG/NCP/20201/2017","OL/EC/NCP/BASTAR/639","Expansion of built up area from 1.95 lakh sq.mts to 2.82 lakh sq.mts for residential complex","NMDC IRON AND STEEL PLANT LIMITED","EC Granted","EC",NA
"1911",3,"SIA/CG/MIN/53730/2016","","RAJAT KUMAR PARAKH STONE MINE","RAJAT KUMAR PARAKH STONE MINE","Delisted","EC",NA
"1912",6,"SIA/CG/MIN/132044/2019","OL/EC/MIN/DHAMTARI/1068","amethi sand mine","DEEPAK GUPTA AMETHI","EC Granted","EC",NA
"1913",7,"SIA/CG/MIN/400790/2022","OL/EC/MIN/KORIYA/2157","CRUSHER STONE QUARRY","RADHIKA TIWARI","Agenda Uploaded by SEAC","EC",NA
"1914",4,"SIA/CG/MIN/424105/2023","OL/EC/MIN/BALOD/2356","HARRATHEMA SAND MINE of Bablu Kumar Joshi","BABLU JOSHI","For further consideration(SEAC)","EC",NA
"1915",1,"SIA/CG/MIN/37743/2016","OL/EC/SANDMINE/DURG/275","Beloudi Sand Mine","SARPANCH BELOUDI","EC Granted","EC",NA
"1916",2,"SIA/CG/MIN/38753/2019","","DEVIPUR ORDINARY STONE QUARRY","SAJJAN KUMAR GOYAL","Delisted","EC",NA
"1917",5,"SIA/CG/MIN/213638/2021","OL/EC/LIMESTONE/BILASPUR/1690","JAIRAMNAGAR LIMESTONE QUARRY","SHRI TRILOK CHANDRA SHARMA","EC Granted","EC",NA
"1918",6,"SIA/CG/MIN/34758/2019","OL/EC/LIMESTONE/DURG/829B","Gondpendri Limestone mine (Minor Mineral)","SHRI NARENDRA CHATURVEDI LIMESTONE QUARRY GONDPENDRI DURG CG","EC Granted","EC",NA
"1919",7,"SIA/CG/IND/186594/2020","OL/EC/IND/DURG/1489","M R Enterprises","M R ENTERPRISES","EC Granted","EC",NA
"1920",8,"SIA/CG/MIN/180662/2020","OL/EC/MIN/KORBA/1440","Ajgarbahaar Ordinary Stone Temporary Permit Quarry (2)","AJGARBAHAR ORDINARY STONE QUARRY 02 OF MS DC CONSTRUCTION","EC Granted","EC",NA
"1921",3,"SIA/CG/MIN/178729/2020","OL/EC/MIN/BILASPUR/1417","Pahanda sand mine of Manoj Kumar Pandey","PAHANDA SAND MINE OF MANOJ KUMAR PANDEY","EC Granted","EC",NA
"1922",4,"SIA/CG/MIN/130318/2019","OL/EC/MIN/MUNGELI/1053","Baldidih Sand Mine of Divya Uppal","BALDIDIH SAND MINE OF DIVYA UPPAL","EC Granted","EC",NA
"1923",5,"SIA/CG/MIN/163088/2020","OL/EC/MIN/RAJNANDGAON/1392","Shrichand Chachra","SHRICHAND  CHACHRA","EC Granted","EC",NA
"1924",3,"SIA/CG/MIN/149213/2020","","Abdul Sajid Khan Dumerdihkala Limestone Mine","ABDUL SAJID KHAN","Delisted","EC",NA
"1925",10,"SIA/CG/MIN/50073/2018","OL/EC/MIN/BASTAR/705","Baranji Limestone mine","KUSUM TULSHYAN","Under examination of SEIAA after SEAC","EC",NA
"1926",9,"SIA/CG/MIN/67286/2017","OL/EC/LIME_STONE/BALODABAZAAR/626","Bitkuli Limestone Mine","ASHOK KUMAR JOHN","EC Granted","EC",NA
"1927",10,"SIA/CG/MIN/202918/2021","OL/EC/MIN/SURAJPUR/1592","Nayanpur Brick Earthclay Quarry & Brick Kiln of Jagmohan Prasad Agrawal","NAYANPUR BRICK EARTHCLAY QUARRY & BRICK KILN OF JAGMOHAN PRASAD AGRAWAL","Rejection Letter Granted","EC",NA
"1928",8,"SIA/CG/MIN/44084/2019","OL/EC/MIN/MAHASAMUND/968","Barbarik Project Limited chhirralewa B","BARBARIC PROJECT LIMITED SURAJPUR","EC Granted","EC",NA
"1929",1,"SIA/CG/MIN/432932/2023","OL/EC/MIN/KANKER/2529","PITTEPHULCHUR SAND QUARRY","CHHERKU TULAEE","Awaiting EC","EC",NA
"1930",2,"SIA/CG/MIN/432922/2023","OL/EC/MIN/JASHPUR/2530","MOHAMMAD ISHTYAK SHAH BRICK EARTH QUARRY","ISHTYAK SHAH","Agenda Uploaded by SEAC","EC",NA
"1931",3,"SIA/CG/MIN/451890/2023","OL/EC/MIN/BEMETARA/2117","Berlakala Bricks Earth Quarry","ABHINIT UPADHYAY","Agenda Uploaded by SEAC","EC",NA
"1932",7,"SIA/CG/MIN/199637/2021","OL/EC/MIN/RAIPUR/1569","kagdehi sand mine","KAGDEHI SAND MINE","EC Granted - Processed offline","EC",NA
"1933",8,"SIA/CG/MIN/209081/2021","OL/EC/MIN/BILASPUR/1637","Ghutku sand mine of Saurabh Shrivas","GHUTKU SAND MINE OF SAURABH SHRIVAS","EC Granted","EC",NA
"1934",10,"SIA/CG/CMIN/433840/2023","OL/EC/CMIN/BILASPUR/2043","Expansion of Coal Washery from 0.99 MTPA to 2.48 MTPA at Village: Khargahani, Tehsil: Kota, District: Bilaspur, Chhattisgarh by M/s Mahavir Coal Washery Pvt. Ltd","MAHAVIR COAL WASHERIES PRIVATE LIMITED","Awaiting EC","EC",NA
"1935",8,"SIA/CG/MIN/173726/2020","OL/EC/MIN/BALRAMPUR/1397","Pachawal sand mine of Hitesh Singh Thakur","PACHAWAL SAND MINE OF HITESH SINGH  THAKUR","EC Granted","EC",NA
"1936",3,"SIA/CG/MIN/43973/2016","OL/EC/MIN/RAJNANDGAON/996","Abhay Jain","SHRI ABHAY JAIN","EC Granted","EC",NA
"1937",4,"SIA/CG/MIN/43984/2017","OL/EC/MIN/RAJNANDGAON/1006","Nitish Agrawal","NITISH  AGRAWAL","EC Granted","EC",NA
"1938",10,"SIA/CG/MIN/81574/2020","OL/EC/MIN/RAJNANDGAON/1437","","ATUL GOYAL","Awaiting EC","EC",NA
"1939",3,"SIA/CG/MIN/432373/2023","OL/EC/MIN/DURG/1851","M/s Chunkatta Limestone Mine","SHRI VIKAS AGRAWAL LIMESTONE MINE DHAURABHATHA DURG CG","For further consideration(SEIAA)","EC",NA
"1940",4,"SIA/CG/MIN/452762/2023","","BRICK EARTH QUARRY & BRICK KILN","AMARDEO BHAGAT","Pending at PP due to eds","EC",NA
"1941",5,"SIA/CG/MIN/452808/2023","","Aadarsh Jaiswal","AADARSH JAISWAL","Under examination of SEIAA","EC",NA
"1942",6,"SIA/CG/MIN/136924/2020","OL/EC/MIN/JASHPUR/1134","Duldula Sand Quarry of Amit Agrawal","AMIT AGRAWAL.","EC Granted","EC",NA
"1943",7,"SIA/CG/MIN/34074/2019","OL/EC/LIMESTONEMINE/GARIYABANDH/810","shyamnagar sand quarry","SHYAMNAGAR SAND MINE","Delisted","EC",NA
"1944",6,"SIA/CG/MIN/226257/2021","OL/EC/MIN/BALRAMPUR/1793","REWATPUR BRICKS EARTH CLAY QUARRY AND FIX CHIMNEY BRICKS PLANT","REWATPUR BRICKS EARTH CLAY QUARRY AND FIX CHIMNEY BRICKS PLANT","EC Granted","EC",NA
"1945",2,"SIA/CG/MIN/30960/2015","OL/EC/SANDMINE/BASTAR/72","","SACHIVE GRAM PANCHAYAT BADE AMABAL","EC Granted","EC",NA
"1946",7,"SIA/CG/MIN/255928/2022","OL/EC/MIN/RAIGARH/2027","Dharamjaigarh Sand Quarry","ANKIT AGRAWAL","For further consideration(SEAC)","EC",NA
"1947",8,"SIA/CG/MIN/63693/2017","OL/EC/MOULDING_SAND/RAJNANDGAON/574","Archana Das  
Bakal Runner Moulding Sandmine","BAKAL RUNNER MOULDING SAND","EC Granted","EC",NA
"1948",3,"SIA/CG/MIN/31498/2015","OL/EC/SANDMINE/GARIABANDH/34","baruka sand mine","SACHIVBARUKA","EC Granted","EC",NA
"1949",4,"SIA/CG/MIN/431345/2023","OL/EC/MIN/KANKER/2517","Haradula sand mine","MAHENDRA GAWDE","Agenda Uploaded by SEAC","EC",NA
"1950",6,"SIA/CG/MIN/211778/2021","OL/EC/MIN/BILASPUR/1647","Domgaon Brick Earthclay Quarry Mine & Fix Chimney Brick Plant of Suryajeet Bhargav","DOMGAON BRICK EARTHCLAY QUARRY MINE & FIX CHIMNEY BRICK PLANT OF SURYAJEET BHARGAV","EC Granted","EC",NA
"1951",7,"SIA/CG/MIN/224423/2021","OL/EC/MIN/JANJGIR-CHAMPA/1762","M/s ShriBalaji Bricks Udyog","PRO. SHRI GHANSHYAM CHANDRA","EC Granted","EC",NA
"1952",8,"SIA/CG/MIS/119588/2019","OL/EC/MIS/RAIPUR/960","Proposed Residential and Commercial Project at  Kh. No.  24/3,  25/1,  25/2,  25/3,  28/1 -28/4,  26,  29/1,  29/2  &  27 PH. No. 23 at Parsulidih, Raipur, Chhattisgarh.","MOSH VARAYA INFRASTRUCTURE LTD","EC Granted","EC",NA
"1953",1,"SIA/CG/MIN/196106/2021","OL/EC/MIN/KABIRDHAM/1546","Lime stone quarry","NARAYAN YADAV LIME STONE MINE","EC Granted","EC",NA
"1954",9,"SIA/CG/MIN/37747/2019","EL/OC/SANDMINE/DHAMTARI/902","araud lilar sand mine","ARAUD LI SAND MINE","EC Granted","EC",NA
"1955",4,"SIA/CG/MIN/435737/2023","OL/EC/MIN/RAIPUR/2554","Smt. Hema Pandey","HEMA PANDEY","EC Granted","EC",NA
"1956",5,"SIA/CG/MIN/451811/2023","OL/EC/MIN/BALODA_BAZAR/2100","Amakoni Limestone Quarry Mining","BHAGWATI VERMA","Agenda Uploaded by SEAC","EC",NA
"1957",6,"SIA/CG/MIN/34079/2019","OL/EC/LIMESTONEMINE/GARIABANDH/811","tarra sand mine","TARRA SAND MINE","Delisted","EC",NA
"1958",9,"SIA/CG/MIN/74841/2016","OL/EC/MIN/JANJGIR_CHAMPA/1350","Bhainso Dolomite Quarry","DOLOMITE QUARRY VILLAGE BHAINSO","For further consideration(SEIAA)","EC",NA
"1959",10,"SIA/CG/MIN/430007/2023","OL/EC/MIN/KANKER/2443","KHAIRKHEDA ORDINARY STONE QUARRY","MOHAMMAD HANIF","For further consideration(SEAC)","EC",NA
"1960",2,"SIA/CG/MIN/147996/2020","OL/EC/MIN/RAJNANDGAON/1364","Ramchand Godwani","SHRI RAMCHAND GODWANI","Rejection Letter Granted","EC",NA
"1961",4,"SIA/CG/MIN/450683/2023","OL/EC/MIN/JASHPUR/2734","Lodhma Bricks Earth Clay Quarry & Fix (VSBK) Chimney Brick Plant , Lease Area - 2.590 ha. , Lessee - Shri Vijay Prasad Gupta","VIJAY GUPTA","Agenda Uploaded by SEAC","EC",NA
"1962",8,"SIA/CG/MIN/150765/2020","OL/EC/MIN/RAJANDGAON/1280","Manoj Kumar Jain 0.688 Ha Dumardihkala Limestone Mine","MANOJ JAIN LIME STONE MINE","Rejected - Processed offline","EC",NA
"1963",4,"SIA/CG/MIS/283964/2022","OL/EC/MIN/RAIPUR/2109","Expansion of:  L.K. Corporate and Logistics Park,  Proposed by Sun & Sun Inframetric Pvt. Limited and others","LK CORPORATE AND LOGISTICS PARK","EC Granted","EC",NA
"1964",7,"SIA/CG/MIN/36182/2015","OL/EC/SANDMINE/BALRAMPUR/876","Sand Excavation Project of Sukhdev Singh (Sarpanch), Gram Panchayat Trishuli,","SARPANCH GRAM PANHAYAT TRISHULI","Delisted","EC",NA
"1965",7,"SIA/CG/MIN/52166/2016","OL/EC/LIME_STONE_MINR/RAIPUR/430","Akoldih [Khapri] Lime Stone Quarry","BRK DEVELOPER AND MINERS PRIVATE LIMITED","EC Granted","EC",NA
"1966",8,"SIA/CG/MIN/53435/2016","","Gopal pade 2.38ha durg","GPADE","Delisted","EC",NA
"1967",3,"SIA/CG/MIN/266682/2022","OL/EC/MIN/KORIYA/1993","MUKHTIYARPARA ORDINARY STONE QUARRY","BEENA SINGH","Agenda Uploaded by SEIAA","EC",NA
"1968",4,"SIA/CG/MIN/288683/2022","OL/EC/MIN/MAHASAMUND/2130","Flag Stone Quarry of Bhushan Lal Markandey","BHUSHANLAL","For further consideration(SEAC)","EC",NA
"1969",5,"SIA/CG/MIN/288964/2022","OL/EC/MIN/RAJNANDGAON/2131","Era Brick Earth Quarry Project Proponent Shri Abhishek Chakradhari","SHRI. ABHISHEK CHAKRADHARI","Request for withdraw","EC",NA
"1970",6,"SIA/CG/MIN/435521/2023","OL/EC/MIN/BIJAPUR/2550","Ordinary Stone Quarry Project Bhairamgarh, M/s. Chandrakar Minerals","SURESH CHANDRAKAR","Agenda Uploaded by SEAC","EC",NA
"1971",7,"SIA/CG/MIN/247313/2021","OL/EC/MIN/KORIYA/1887","TALWAPARA BRICKS EARTH CLAY QUARRY AND FIX CHIMNEY BRICKS PLANT","TALWAPARA BRICKS EARTH CLAY QUARRY AND FIX CHIMNEY BRICKS PLANT","For further consideration(SEAC)","EC",NA
"1972",2,"SIA/CG/MIN/447517/2023","OL/EC/MIN/MAHASAMUND/2696","Priti Sharma","PRITI SHARMA","Agenda Uploaded by SEAC","EC",NA
"1973",5,"SIA/CG/MIN/165951/2020","OL/EC/MIN/DHAMTARI/1366","semra b sand mine","SEMRA B DHAMTARI","EC Granted - Processed offline","EC",NA
"1974",1,"SIA/CG/MIN/48076/2016","OL/EC/SANDMINE/RAIGARH/365","tendumudi sand mining","SARPANCH TENDUMUDI","EC Granted","EC",NA
"1975",5,"SIA/CG/MIN/43865/2019","","M/s Bharat Builders (Prop. Smt. Shanti Devi)","BHARAT BUILDERS PROP SHANTI DEVI","Delisted","EC",NA
"1976",6,"SIA/CG/MIN/48449/2018","OL/EC/MIN/DURG/698","A K Verma Pathariya Limestone Mine","A K VERMA LIMESTONE","EC Granted","EC",NA
"1977",7,"SIA/CG/MIN/138953/2020","OL/EC/MIN/SUKMA/1152","Murtonda Ordinary Stone Quarry 0.62 Ha (M/s Ram Sharan Singh)","M/S RAM SHARAN SINGH","EC Granted","EC",NA
"1978",1,"SIA/CG/MIN/133517/2019","OL/EC/MIN/RAJNANDGOAN/1077","D - 1 , DEORI SAND  QUARRY","DEORI SAND QUARRY","EC Granted","EC",NA
"1979",3,"SIA/CG/MIN/49447/2016","","Tarrighat Sand Mine","SARPANCH TARRIGHAT","Delisted","EC",NA
"1980",4,"SIA/CG/MIN/63780/2018","OL/EC/DOLOMITE/BILASPUR/720","Pendridih Dolomite Mine,","GUPTA STONES","EC Granted","EC",NA
"1981",5,"SIA/CG/MIN/135910/2020","OL/EC/SAND_MINE/BASTAR/1112","Korpal, Kanapal Sand Mine","KORPAL-KANAPAL SAND MINE","EC Granted","EC",NA
