"","X","Proposal.No.","File.No.","Project.Name","Company","Proposal.Status","Project.Type","View"
"967",9,"SIA/JH/INFRA2/401598/2022","EC/SEIAA/2022-23/2654/2022","Proposed Residential Project “KB Tower”","PAWAN ARYA","EC Granted","EC",NA
"968",10,"SIA/JH/MIN/63041/2017","EC/SEIAA/2016-17/2018/2017","DINDLI SAND MINING PROJECT (6.07ha)","MS AMIT TRADING CORPORATION","Delisted","EC",NA
"969",1,"SIA/JH/MIN/429701/2023","EC/SEIAA/2023-24/2837/2023","Production of 52,030 TPA granite gneiss through semi-mechanised opencast mining method with maximum excavation of 53,508 TPA spread over 3.26 acres (1.319 ha.) in village Phutkadih, P.S. Petarwar, District Bokaro, state Jharkhand for M/s Jharkhand Stone Works.","SOMAR NAYAK","EC Granted","EC",NA
"970",2,"SIA/JH/MIN/432815/2023","EC/SEIAA2023-24/2851/2023","Bhalua Stone Deposit","RAMAN SINGH","EC Granted","EC",NA
"971",3,"SIA/JH/MIN/404410/2023","EC/SEIAA/2023-24/2802/2023","Bhandaro Stone Deposit","GANGARAM GHOSH","EC Granted","EC",NA
"972",4,"SIA/JH/MIN/428680/2023","EC/SEIAA/2023-24/2847/2023","MAHJORI STONE DEPOSIT","MARGOMUNDA STONE MINES","EC Granted","EC",NA
"973",5,"SIA/JH/INFRA2/432564/2023","EC/SEIAA2023-24/2852/2023","Proposed Residential and Commercial Project “Sky Deck 72”","RAJIV DROLIA","EC Granted","EC",NA
"974",6,"SIA/JH/MIN/32616/2015","EC/SEIAA/2015-16/1595/2015","SURAJPUR STONE MINE
(Prop. Shri Laxman Sahu)","MS CRYSTAL CONSULTANTS","EC Granted","EC",NA
"975",7,"SIA/JH/MIN/440251/2023","EC/SEIAA/2023-24/2906/2023","Dhubadih Stone Deposit (Area – 1.703 Ha or 4.21 Acre)","SURAJ KUMAR","EC Granted","EC",NA
"976",8,"SIA/JH/MIN/413909/2023","EC/SEIAA/2022-23/2728/2023","Chhota Hariya - A Stone Block Mining","BALBINDER SINGH","EC Granted","EC",NA
"977",9,"SIA/JH/MIS/182751/2020","","Proposed G+8 Residential Building Project for Symphony City at Meshra, Ranchi, Jharkhand","ODIN HOMES","Delisted","EC",NA
"978",2,"SIA/JH/MIN/88895/2018","","Narayanpur Sand Mine","JHARKHAND STATE  MINERAL DEVELOPMENT CORPORATION LTD","Delisted","EC",NA
"979",3,"SIA/JH/MIN/429624/2023","EC/SEIAA/2023-24/2846/2023","PURNADIH STONE DEPOSITE","ARUNODAY KUMAR","EC Granted","EC",NA
"980",5,"SIA/JH/MIN/403279/2022","EC/SEIAA/2022-23/2686/2022","LOWAPARA STONE MINE OF SHRI SUNIL KUMAR MANDAL","SUNIL MANDAL","EC Granted","EC",NA
"981",6,"SIA/JH/MIN/419483/2023","EC/SEIAA/2022-23/2766/2023","Barabotla Stone Deposit","Shivam Agarwal","EC Granted","EC",NA
"982",7,"SIA/JH/IND1/448527/2023","EC/SEIAA/2023-24/2710/2023","Expansion of existing plant of 36000 TPA M.S. Billets/Ingots to a final configuration of Induction Furnaces 2x10T & 2x12T (Billets/Ingots- 145200 TPA) with Slag Crusher (10 TPH) –33000 TPA, TMT Bars & Rolled Products – 165000 TPA and reheating furnace of 30 TPH (emergency use) at Plot No C-21 to C-25 at Kandra Industrial Area Govindpur, District -Dhanbad, Jharkhand by Jai Prabhuji Iron & Steel (P) Ltd","JAI PRABHUJI IRON AND STEEL PVT LTD","EC Granted","EC",NA
"983",9,"SIA/JH/MIN/62007/2017","EC/SEIAA/2016-17/2000/2017","[IDPE (GADAI BHITTA) STONE MINE]
Proprietor: Ramesh Kumar Dokani","MS CRYSTAL CONSULTANTS","EC Granted","EC",NA
"984",1,"SIA/JH/MIN/448782/2023","EC/SEIAA/2023-24/3032/2023","Proposed mining of Brick Clay (Earth) from Kurdega Brick Earth Deposit over an area of 2.655 Acres (1.07 ha.) at Village -Kurdega,  Thana - Basia (No. 134), District – Gumla, Jharkhand.","PRAMOD SAHU","EC Granted","EC",NA
"985",2,"SIA/JH/MIN/412640/2022","EC/SEIAA/2022-23/2708/2023","Sarmanda Stone Block","SUJIT MANDAL","EC Granted","EC",NA
"986",3,"SIA/JH/MIN/429836/2023","EC/SEIAA/2023-24/2840/2023","M/S Jai Baba Baidyanath Stone Works","BIKAS SINGH","EC Granted","EC",NA
"987",4,"SIA/JH/INFRA2/436864/2023","EC/SEIAA/2023-24/2897/2023","Proposed Residential Housing Under Pradhan Mantri Awas Yojna, ANNI Site -2A, 2B & 3 at Ranchi Jharkhand by Jharkhand Urban Infrastructure development Corporation Limited","JHARKHAND URBAN INFRASTRUCTURE DEVELOPMENT COMPANY LIMITED","EC Granted","EC",NA
"988",1,"SIA/JH/MIN/440390/2023","EC/SEIAA/2023-24/3015/2023","SIMRAKOLA STONE MINE","BIMAL AGRAWAL","EC Granted","EC",NA
"989",2,"SIA/JH/MIN/425747/2023","EC/SEIAA/2023-24/2543/2023","KHAPRAJOLA STONE MINE OF SRI SHYAM MADHYAN","KHAPRAJOLA STONE MINE OF SHRI SHYAM MADHYAN","EC Granted","EC",NA
"990",6,"SIA/JH/MIN/447351/2023","EC/SEIAA/2023-24/2990/2023","Proposed mining of Brick Clay (Earth) from Kasir Brick Earth Deposit over an area of 1 Acres (0.40 ha.), at Khata No. 57; Plot No. 2734 (P)  at Village : Kasir, Thana: Raidih, District – Gumla, Jharkhand for M/s gunja Bricks","BISHWANATH MAHTO","EC Granted","EC",NA
"991",7,"SIA/JH/MIN/61595/2017","","Chapandey Stone Mine, 2.56 Ha","MS R P SHARMA AND SONS","WithdrawEC","EC",NA
"992",8,"SIA/JH/MIN/75875/2018","EC/SEIAA/2018-19/2080/2018","Ayodhya - Kolhua Sand Ghat","Jharkhand State Mineral Development Corporation Limited","EC Granted","EC",NA
"993",2,"SIA/JH/MIN/448959/2023","EC/SEIAA/2023-24/3056/2023","Bharajori Stone Deposit","SARAFUN NISHA","EC Granted","EC",NA
"994",3,"SIA/JH/INFRA2/436641/2023","EC/SEIAA/2023-24/2911/2023","“Proposed Residential Complex Samriddhi Park""","ILIKA ESTATES PRIVATE LIMITED","EC Granted","EC",NA
"995",4,"SIA/JH/MIN/408149/2022","EC/SEIAA/2022-23/2677/2022","Murma Stone Mine by M/s Agr Minerals","M/S AGR MINERAL","EC Granted","EC",NA
"996",5,"SIA/JH/MIN/444280/2023","SEIAA/2023-24/2920/2023","“Stone Mine” Project at Khata No.- 232, 307, 439 & 564; Plot No.- 24(P), 25(P), 26, 27, 28, 29, 91(P), 93, 94, 95, 96, 97, 99, 119(P) & 120(P) Mouza- Jangalpur, Thana- Govindpur Thana No.- 202, District- Dhanbad, State- Jharkhand, Project Proponent- Shri Abdul Moid Alam","RESHMA PARWEEN","EC Granted","EC",NA
"997",9,"SIA/JH/MIN/287038/2022","EC/SEIAA/2022-23/2628/2022","Shankardih Stone Deposit","MANOJ MEHTA","EC Granted","EC",NA
"998",1,"SIA/JH/MIN/195402/2021","","M/S SHUBHAM ENGINEERING STONE COMPANY","M/S SHUBHAM ENGINEERING STONE COMPANY","WithdrawEC","EC",NA
"999",3,"SIA/JH/IND/105812/2019","EC/SEIAA/2018-19/2138/2018","Up gradation in technology of existing grinding unit of cement plant of M/S Dalmia Cement Bharat Limited","DALMIA CEMENT BOKARO","EC Granted","EC",NA
"1000",9,"SIA/JH/MIS/273143/2022","EC/SEIAA/2022-23/2650/2022","Richmond Park Residency","MANIKARAN EXCEL ILIKA JV","EC Granted","EC",NA
"1001",10,"SIA/JH/MIN/33626/2019","EC/SEIAA/2018-19/2106/2018","Ms Sadhu Bricks (Serka Brick Earth Mine)","MS CRYSTAL CONSULTANTS","EC Granted","EC",NA
"1002",10,"SIA/JH/MIN/425402/2023","EC/SEIAA/2023-24/2580/2023","M/S JAI SRI SOKHA BABA STONE WORKS","SANKAT JHA","EC Granted","EC",NA
"1003",10,"SIA/JH/MIN/408866/2022","EC/SEIAA/2022-23/2684/2022","Laharjori Stone Deposit","SHATRUGHAN MANDAL","EC Granted","EC",NA
"1004",2,"SIA/JH/NCP/74855/2018","EC/SEIAA/2018-19/2215/2019","Government Medical College and 500 Bedded Hospital at Palamu, Jharkhand","GOVERNMENT MEDICAL COLLEGE AND HOSPITAL, PALAMU","Delisted","EC",NA
"1005",3,"SIA/JH/MIN/66085/2017","","SUNDRE STONE MINE","O P STONE WORKS","Delisted","EC",NA
"1006",4,"SIA/JH/IND1/418029/2023","EC/SEIAA/2022-23/2758/2023","Environmental Clearance Surrender of (Setting up of 50 TPD Cement Grinding Unit) at Kandra Industrial Area, Village Govindpur, District Dhanbad in Jharkhand by M/s Shri Khathu Shyamji Cement Manufacturing (P) Limited.","SHREE KHATHU SHYAMJI CEMENT MANUFACTURING PRIVATE LIMITED","Delisted","EC",NA
"1007",5,"SIA/JH/MIN/413124/2023","EC/SEIAA/2022-23/2717/2023","LALGARA STONE MINE WITH CRUSHER","OM MINES","EC Granted","EC",NA
"1008",1,"SIA/JH/MIN/73892/2018","","KORAMBE SAND MINING PROJECT","CRYSTAL CONSULTANTS","Delisted","EC",NA
"1009",2,"SIA/JH/MIN/62311/2017","","Nildaha Stone Mine","APEX MINITECH CONSULTANTS","Delisted","EC",NA
"1010",3,"SIA/JH/MIN/433285/2023","EC/SEIAA2023-24/2866/2023","Lakrahi Stone Deposit","RANDHIR PATHAK","EC Granted","EC",NA
"1011",4,"SIA/JH/MIN/417023/2023","EC/SEIAA/2022-23/2616/2023","Rajbandh Stone Deposit","SUMIT SADHWANI","EC Granted","EC",NA
"1012",5,"SIA/JH/MIN/429121/2023","EC/SEIAA/2023-24/2814/2023","Jhagrudih Stone & Morrum Deposit","EKLAVAY KUMAR","EC Granted","EC",NA
"1013",6,"SIA/JH/MIN/62575/2017","","M/s Sparkal World Pvt. Ltd.
Futberiya Sand Mine","APEX MINITECH CONSULTANTS","Delisted","EC",NA
"1014",7,"SIA/JH/MIN/63042/2017","EC/SEIAA/2017-18/2044/2017","Sangrampur Balu Ghat Mining Project","M/S MAHADEV ENCLAVE PVT. LTD","EC Granted","EC",NA
"1015",8,"SIA/JH/MIN/445734/2023","EC/SEIAA/2023-24/2951/2023","Pali Stone Deposit","RAM SINGH","EC Granted","EC",NA
"1016",9,"SIA/JH/MIN/425397/2023","EC/SEIAA/2023-24/2795/2023","Kadaiya Stone Deposit (2.306 ha.)","SANTOSH MUNSHI","EC Granted","EC",NA
"1017",10,"SIA/JH/MIN/448809/2023","EC/SEIAA/2023-24/3036/2023","Marmar Sand Ghat","ANUPAM SINGH","EC Granted","EC",NA
"1018",1,"SIA/JH/MIN/447395/2023","EC/SEIAA/2023-24/3002/2023","Jajgunda Stone Block (Area - 0.81 ha)","TANVEER KHAN","EC Granted","EC",NA
"1019",2,"SIA/JH/IND1/447067/2023","EC/SEIAA/2023-24/2234/2023","Environment clearance of existing unit of M/s Mohit Ventures Private limited, Koderma with proposed production capacity 1,80,000 TPA of TMT bar","MOHIT VENTURES PVT LTD","EC Granted","EC",NA
"1020",3,"SIA/JH/MIN/73764/2018","EC/SEIAA/2018-19/2072/2018","KHARSOTA SAND MINING PROJECT","CRYSTAL CONSULTANTS","EC Granted","EC",NA
"1021",4,"SIA/JH/MIN/444525/2023","EC/SEIAA/2023-24/2930/2023","SURAIDIH STONE MINE (2.60 Ha)","SOMRAJ BHAGAT","EC Granted","EC",NA
"1022",5,"SIA/JH/MIN/429917/2023","EC/SEIAA/2023-24/2844/2023","SHAHPUR STONE DEPOSIT","RANDHIR PATHAK","EC Granted","EC",NA
"1023",6,"SIA/JH/MIN/446849/2023","EC/SEIAA/2023-24/2968/2023","Kuchu Stone Deposit","GAJANAND PRASAD","EC Granted","EC",NA
"1024",7,"SIA/JH/MIN/446714/2023","EC/SEIAA/2023-24/2962/2023","Barai Brick Clay Deposit","PRADEEP SAHU","EC Granted","EC",NA
"1025",8,"SIA/JH/IND1/413722/2023","EC/SEIAA/2022-23/26462023","Expansion of cement production capacity of Bokaro Cement Manufacturing Works, a standalone Grinding Unit of Dalmia Cement (Bharat) Limited, from 2.0 Million TPA to 3.1 Million TPA at Plot No. IV/A-7(P)4, Village- Gorabali, Notified Bokaro Industrial Area under JIADA, Balidih Phase-4, Bokaro, Jharkhand.","DALMIA CEMENT (BHARAT) LIMITED","EC Granted","EC",NA
"1026",9,"SIA/JH/MIN/423827/2023","EC/SEIAA/2023-24/2789/2023","Purnadih Stone Deposit (0.587 ha.)","NILESH RANJAN","EC Granted","EC",NA
"1027",10,"SIA/JH/MIN/63185/2017","EC/SEIAA/2017-18/2030/2017","Chhota Panchrukhe Stone Deposit (minor Mineral)(11.67 acre/4.72 ha)","MS PANCHRUKHE STONE WORKS","EC Granted","EC",NA
"1028",1,"SIA/JH/MIN/211246/2021","EC/SEIAA/2021-22/2372/2021","M/S MAA DURGA STONE WORKS OF SHRI BISHNU PRASAD YADAV","M/S MAA DURGA STONE WORKS OF SHRI BISHNU PRASAD YADAV","EC Granted","EC",NA
"1029",10,"SIA/JH/MIN/219822/2021","EC/SEIAA/2021-22/2368/2021","Basmata Stone Mining Project","M/S HEENA STONE WORKS","Rejection Letter Granted","EC",NA
"1030",5,"SIA/JH/MIN/63125/2017","EC/SEIAA/2016-17/2017/2017","BANKUCHIA STONE DEPOSIT (29.00 ACRES /11.74 HA)","MS K K BUILDERS PVT LTD","Delisted","EC",NA
"1031",6,"SIA/JH/MIN/436736/2023","EC/SEIAA/2023-24/2891/2023","DOMCHANCH STONE MINE","MUKESH KUMAR","EC Granted","EC",NA
"1032",7,"SIA/JH/MIN/73715/2018","EC/SEIAA/2018-19/2074/2018","PACHADUMAR SAND MINING PROJECT","CRYSTAL CONSULTANTS","EC Granted","EC",NA
"1033",8,"SIA/JH/MIN/417614/2023","EC/SEIAA/2022-23/2745/2023","Karhiya Stone Deposit  (1.25 ha.)","MANOHAR KUMAR","EC Granted","EC",NA
"1034",9,"SIA/JH/MIN/448738/2023","EC/SEIAA/2023-24/3025/2023","M/s SARVESHWARI STONE MINES","MIHIR MANDAL","EC Granted","EC",NA
"1035",3,"SIA/JH/MIN/31962/2015","","Golpahari Stone Mine","MS CRYSTAL CONSULTANTS","WithdrawEC","EC",NA
"1036",4,"SIA/JH/MIN/408081/2022","EC/SEIAA/2022-23/2504/2022","Hathigarh Stone Mine (2.814 ha.)","SHRI AZIZUL ISLAM","EC Granted","EC",NA
"1037",5,"SIA/JH/MIN/68195/2017","","Nuniyadih & Kusumkiyari Balu Ghat","MS OM KALANI","Delisted","EC",NA
"1038",6,"SIA/JH/MIN/432342/2023","EC/SEIAA/2023-24/2855/2023","PUTKADIH STONE MINE","RADHA SOREN","EC Granted","EC",NA
"1039",7,"SIA/JH/MIN/440241/2023","EC/SEIAA/2023-24/2939/2023","BANKISHOL STONE MINE","ASHISH AGARWAL","EC Granted","EC",NA
"1040",8,"SIA/JH/MIN/413866/2023","EC/SEIAA/2022-23/2726/2023","Purnadih Stone Deposit","SANJAY RAY","EC Granted","EC",NA
"1041",9,"SIA/JH/NCP/74945/2018","EC/SEIAA/2018-19/2076/2018","Ashiana Sehar","ASHIANA HOUSING LIMITED","EC Granted","EC",NA
"1042",10,"SIA/JH/MIN/32532/2015","EC/SEIAA/2015-16/1600/2015","KHESHMI STONE MINES","MS SHAKUNTALA DEVI STONE MINES","EC Granted","EC",NA
"1043",1,"SIA/JH/IND/20226/2014","EC/SEIAA/2013-14/25/2013","EIA/ EMP studies for proposed expansion of Mosabani Copper Ore Contration Plant from 0.612 MTPA to 0.9 MTPA","Hindustan Copper Limited","EC Granted","EC",NA
"1044",2,"SIA/JH/MIN/408772/2022","EC/SEIAA/2022-23/2751/2023","TELMAKRI STONE DEPOSIT","KAILASH VERMA","EC Granted","EC",NA
"1045",3,"SIA/JH/NCP/78025/2018","","Proposed Plastic Park at Devipur Indistrial Area Deogarh","JHARKHAND PLASTIC PARK LTD.","Delisted","EC",NA
"1046",1,"SIA/JH/MIN/65966/2017","EC/SEIAA/2017-18/2031/2017","M/s Grands Mining
Golpur Stone Mine 
23.00 Acre, 9.31 ha","OVERSEAS MIN TECH CONSULTANTS","EC Granted","EC",NA
"1047",2,"SIA/JH/NCP/79640/2018","","Shrachi Greens Project, Tata Nagar, Jharkhand","SHRACHI REALTY PVT. LTD.","Delisted","EC",NA
"1048",3,"SIA/JH/MIN/417918/2023","EC/SEIAA/2022-23/2753/2023","CHARAKMARA STONE DEPOSIT","AMIT MANDAL","EC Granted","EC",NA
"1049",4,"SIA/JH/MIN/418816/2023","EC/SEIAA/2022-23/2777/2023","AMIT KUMAR MANDAL","AMIT MANDAL","EC Granted","EC",NA
"1050",3,"SIA/JH/MIN/418556/2023","EC/SEIAA/2022-23/2752/2023","BADIYA STONE DEPOSIT","MOHAMMAD ANSARI","EC Granted","EC",NA
"1051",4,"SIA/JH/MIN/447034/2023","EC/SEIAA/2023-24/2971/2023","M/S Safari Stone Works","ANISUR RAHMAN","Awaiting EC","EC",NA
"1052",5,"SIA/JH/MIN/31963/2015","","Golpahari Stone Mine","MS CRYSTAL CONSULTANTS","WithdrawEC","EC",NA
"1053",6,"SIA/JH/IND1/429580/2023","EC/SEIAA/2023-24/2662/2023","M/s JKI Infrastructure Pvt. Ltd. at Mauza- Barwadih, P.S- Telaiya, Tehsil, Koderma, District- Koderma, State- Jharkhand","JKI INFRASTRUCTURE PRIVATE LIMITED","EC Granted","EC",NA
"1054",7,"SIA/JH/MIN/447388/2023","EC/SEIAA/2023-24/3006/2023","Shimaldhab Stone Mine With Crushing Unit","KALI BHAGAT","EC Granted","EC",NA
"1055",8,"SIA/JH/MIN/443483/2023","SEIAA/2023-24/2720/2023","Murgadanga Stone Mine with Crusher by “ M/S J.Z. STONE WORKS” of area 6.92 ACRES / 2.80 HA","M/S J Z STONE WORKS","EC Granted","EC",NA
"1056",9,"SIA/JH/MIN/78335/2018","","DEWARIYA SAND GHAT","Jharkhand State Mineral Development Corporation Limited","WithdrawEC","EC",NA
"1057",1,"SIA/JH/MIS/113311/2019","","Construction of 500 Bedded Government Hospital, Jamshedpur","JHARKHAND STATE BUILDING CONSTRUCTION CORPORATION LIMITED","Delisted","EC",NA
"1058",3,"SIA/JH/MIN/231625/2021","","TENTOPOSI STONE DEPOSIT OF AAROHI IMPEX & TRADE LINKS (4.50 ACRES)","CRYSTAL CONSULTANTS","WithdrawEC","EC",NA
"1059",4,"SIA/JH/MIN/443967/2023","EC/SEIAA/2023-24/2926/2023","Taratanr Stone Mine","BIMLI DEVI","EC Granted","EC",NA
"1060",5,"SIA/JH/MIN/448939/2023","EC/SEIAA/2023-24/3043/2023","Proposed mining of Brick Clay (Earth) over an area of 4.95 Acres (2.00 ha.), at Khata No. 71; Plot No. 450 & 451 at Village – Tangar Shikwar,Thana – Ghaghra, No- 89, District – Gumla, Jharkhand for M/s Abhed Bricks","GANGA SAHU","EC Granted","EC",NA
"1061",6,"SIA/JH/MIN/436773/2023","EC/SEIAA/2023-24/2885/2023","Purnadih Stone Deposit","ISHWAR SAW","EC Granted","EC",NA
"1062",7,"SIA/JH/MIN/404135/2022","EC/SEIAA/2022-23/2660/2022","Chhotahariyan Stone Block","UMLESH OJHA","EC Granted","EC",NA
"1063",6,"SIA/JH/MIN/34213/2017","","Loharsi Stone Mine Project","MS SANTOSH CONSTRUCTION","WithdrawEC","EC",NA
"1064",7,"SIA/JH/MIN/34798/2019","EC/SEIAA/2018-19/2113/2018","RANIGANJ Sand Ghat over an area of 3.63 Ha at Mouza Raniganj No.130, P.S. Sarath, Deoghar, Jharkhand of M/s JHARKHAND STATE MINERALS DEVELOPMENT CORPORATION LTD.","JHARKHAND STATE MINERAL DEVELOPMENT CORPORATION","EC Granted","EC",NA
"1065",9,"SIA/JH/MIN/149721/2020","","Khairidih Stone Mine","MS RAJ LAKCHMI MINERALS","WithdrawEC","EC",NA
"1066",4,"SIA/JH/MIN/412516/2022","EC/SEIAA/2022-23/2701/2023","KALI CHATAN STONE MINE","GANGADHAR MINING PRIVATE LIMITED","EC Granted","EC",NA
"1067",5,"SIA/JH/MIN/408681/2022","EC/SEIAA/2022-23/2692/2023","Chatak Stone Mine","CHHOTELAL MAHTO","EC Granted","EC",NA
"1068",6,"SIA/JH/IND1/447256/2023","EC/SEIAA/2023-24/2797/2023","Environmental Clearance for enhancing the production of Angle, Flat, etc. from 13500 TPA to 50000 TPA by modernization of Existing Re-Rolling Mill and by enhancing the production of M.S. Billet from 14700 TPA to 60000 TPA by installing additional 1*10T induction furnace and modernization of existing induction furnace from 1*8T to 1*10T by M/S Renuka Ispat Private Limited","RENUKA ISPAT PRIVATE LIMITED","EC Granted","EC",NA
"1069",7,"SIA/JH/MIN/447330/2023","EC/SEIAA/2023-24/2985/2023","M/s DIPAK BRICKS","NANDLAL SAHU","EC Granted","EC",NA
"1070",8,"SIA/JH/MIN/444568/2023","EC/SEIAA/2023-24/2942/2023","“Stone Mine” Project at Plot No.- 09(P), 83(P) & 84(P) Khata No.- 10, 05 & 07 [Lease area- 6.51 Acre (2.63 ha.), Production- 1,13,333.33 m3/year] Mauza- Bagcha Mako, Circle- Taljhari District- Sahibganj, State- Jharkhand, Project Proponent- M/s Tamanna Stone Works (Prop.- Md Karimuddin)","MOHAMMAD KARIMUDDIN","EC Granted","EC",NA
"1071",9,"SIA/JH/MIN/409013/2022","EC/SEIAA/2022-23/2696/2023","Medki Stone Mine  (2.024 ha.)","MANOJ KUMAR","Rejection Letter Granted","EC",NA
"1072",4,"SIA/JH/MIN/247242/2021","EC/SEIAA/2021-22/2529/2021","Rechadih Brick Clay Deposit","M/S MMB BRICKS (MARAKA-MMB)","EC Granted","EC",NA
"1073",1,"SIA/JH/INFRA2/409138/2022","EC/SEIAA/2022-23/2731/2023","Proposed New Campus of Shri Krishna Institute of Public Administration (ATI)","MANOJ HANSDA","EC Granted","EC",NA
"1074",2,"SIA/JH/MIN/62230/2017","EC/SEIAA/2016-17/2002/2017","Majurahi Stone Deposit (5.868ha)","MS MAA GURU CONSTRUCTION","EC Granted","EC",NA
"1075",5,"SIA/JH/MIN/190783/2020","EC/SEIAA/2017-18/2158/2017","Maa Durga Stone Works","SOUMITRO","EC Granted","EC",NA
"1076",8,"SIA/JH/MIN/228060/2021","","RANO STONE MINE OF M/S JAI SHANKAR STONE MINES","RANO STONE MINE OF M/S JAI SHANKAR STONE MINES","WithdrawEC","EC",NA
"1077",9,"SIA/JH/MIN/67037/2021","EC/SEIAA/2022-23/2412/2022","Basmata Stone Mining Project (under cluster)","M/S NEW MUSKAN STONE WORKS","EC Granted","EC",NA
"1078",10,"SIA/JH/MIS/282138/2022","EC/SEIAA/2022-23/2613/2022","Group Housing Project “Regalia Phase-I ” promoted by Samridhi Infrastructure","SAMRIDHI INFRASTRUCTURE","EC Granted","EC",NA
"1079",3,"SIA/JH/MIN/38682/2019","","Ghujadih Stone Mine","RANU BAGARIA","WithdrawEC","EC",NA
"1080",4,"SIA/JH/MIN/38783/2019","EC/SEIAA/2018-19/2149/2019","HISRA MARBLE & STONE MINES","CRYSTAL CONSULTANTS","EC Granted","EC",NA
"1081",5,"SIA/JH/THE/20890/2017","EC/SEIAA/2017-18/2063/2017","Proposed  1x 30 MW Coal Based Captive Power Plant in Existing 4.6 MTPA Cement Grinding Unit At-Jojobera, Dist- East Singhbhum, Jharkhand.","NUVOCO VISTAS CORPORATION LIMITED","EC Granted","EC",NA
"1082",2,"SIA/JH/MIN/201984/2021","","Proposed Turbunga Brick Clay Mining M/s J.B.C. Bricks Brick Clay Mining Project Khata No. – 45, Plot No. – 1353, 1354, 1355, Area 0.931 HA (2.30Ac) For Production Capacity 1200 CUM Per Annum, Village-Turbunga, P.S. Basiya, (No.-19) District- Gumla, J","M/S J.B.C. BRICKS","Delisted","EC",NA
"1083",5,"SIA/JH/MIN/46271/2019","EC/SEIAA/2020-21/2321/2021","Khagachua Stone Deposit","M/S S.E STONE WORKS","EC Granted","EC",NA
"1084",6,"SIA/JH/MIN/202074/2021","","M/S GALY BRICKS IN MOUZA NAWADIH","M/S GALY BRICKS","Delisted","EC",NA
"1085",7,"SIA/JH/MIN/235796/2021","EC/SEIAA/2021-22/2537/2022","RAMBANI STONE MINE OF M/S S.P. STONE WORKS","RAMBANI STONE MINE OF M/S S.P. STONE WORKS","EC Granted","EC",NA
"1086",8,"SIA/JH/MIN/44408/2019","EC/SEIAA/2018-19/2238/2019","Sone Baba Stone Minerals","M/S SONE BABA STONE MINERALS","EC Granted","EC",NA
"1087",9,"SIA/JH/MIN/44449/2019","EC/SEIAA/2018-19/2239/2019","Chhinnmastika Stone Minerals","M/S CHHINNMASTIKA STONE MINERAL","EC Granted","EC",NA
"1088",10,"SIA/JH/MIS/182045/2020","","Srinath Srikher Jamshedpur, Jharkhand","M/S SRINATH HOMES INDIA PVT LTD","Delisted","EC",NA
"1089",2,"SIA/JH/MIN/413198/2023","","Gundijora Stone Block  (1.62 ha. or 4.0 acres)","UMLESH OJHA","Pending at PP due to eds","EC",NA
"1090",3,"SIA/JH/MIN/32663/2015","EC/SEIAA/2015-16/1601/2015","KUNDIBAR TOLI EARTH MINING
(M/S RAM BARAN SINGH)","MS CRYSTAL CONSULTANTS","EC Granted","EC",NA
"1091",4,"SIA/JH/MIN/403095/2022","EC/SEIAA/2022-23/2659/2022","Guhiapal Stone Block","DHARMENDRA SINGH","EC Granted","EC",NA
"1092",5,"SIA/JH/MIN/2618/2013","EC/SEIAA/2013-14/79/2013","Swang sand mine","HOD (E&F) (ON BEHALF OF PROJECT)","Delisted","EC",NA
"1093",6,"SIA/JH/MIN/429490/2023","EC/SEIAA2023-24/2849/2023","Koriadih & Paharpur Stone Deposit","SOURABH BHADANI","EC Granted","EC",NA
"1094",7,"SIA/JH/MIN/413534/2023","EC/SEIAA/2022-23/2725/2023","KARMAHI STONE DEPOSIT","MUKESH KUMAR","EC Granted","EC",NA
"1095",8,"SIA/JH/INFRA2/420160/2023","","Expansion of Group Housing Residential Project “ATC Extension”","M/S RUKMANI PROPERTY PROJECT PVT. LTD","Pending at PP due to eds","EC",NA
"1096",9,"SIA/JH/MIN/61487/2017","EC/SEIAA/2017-18/2021/2017","Rajbandh Stone Deposit, 3.64 Ha.","MS MANDHAN MINERALS CORPORATION","EC Granted","EC",NA
"1097",10,"SIA/JH/MIN/62244/2017","EC/SEIAA/2016-17/2004/2017","Kairasai Stone Deposit","SAFE ENVIRONMENT","EC Granted","EC",NA
"1098",1,"SIA/JH/MIN/200661/2021","","Proposed Nawadih Stone Deposit (Minor Mineral), In AT Mouza - Nawadih, P.S. - Peterwar, District- Bokaro (Jharkhand) Over An Area Of 5.25 Acres/2.12 Ha. with  production capacity from 16,088 CUM per annum (45046 TPA","JYOTI MINERALS","Delisted","EC",NA
"1099",2,"SIA/JH/MIN/204417/2021","","BAIJUDIH STONE MINE","M/S GOUSHIA STONE CHIPS","Delisted","EC",NA
"1100",6,"SIA/JH/MIN/62035/2017","","M/s Swastik Traders","MD. AFTAB ALAM","Delisted","EC",NA
"1101",7,"SIA/JH/MIN/78337/2018","EC/SEIAA/2018-19/2082/2018","DEWARIYA SAND GHAT","Jharkhand State Mineral Development Corporation Limited","EC Granted","EC",NA
"1102",8,"SIA/JH/MIN/438951/2023","EC/SEIAA/2023-24/2903/2023","TANTRI  STONE MINE","JWALA SINGH","EC Granted","EC",NA
"1103",9,"SIA/JH/MIN/50696/2016","","Sunil Kumar Kejriwal","SUNIL KMAR KEJRIWAL","TransferToDEIAA","EC",NA
"1104",10,"SIA/JH/MIN/62537/2017","","Amgachhi-Telbhita Sand Mining Project 
on Gumani River
(Minor Mineral)","SRI SANJAY KUMAR AGARWAL","Delisted","EC",NA
