,Unnamed: 0,X...,Proposal.No.,File.No.,Project.Name,Company,Proposal.Status,Project.Type,View,Form_Type
4201,4202,7,SIA/RJ/MIN/41382/2016,,Buri Beri sand stone mine (Q.L N.O 82) Cluster 9,BHURI BERI,Under examination of SEIAA - Processed offline,EC,, 
4202,4203,8,SIA/RJ/MIN/58803/2016,,Toonka Mica Mining Project(M. L. No.-4/1990),SH ASHOK KUMAR,Under examination of SEIAA - Processed offline,EC,, 
4203,4204,10,SIA/RJ/MIN/39908/2016,,"ARJUN KHERI RED OCHRE,&CHINA CLAY AREA (M.L.NO-635/07)",MS HARDIK MINERALS,Under examination of SEIAA - Processed offline,EC,, 
4204,4205,1,SIA/RJ/MIN/221956/2021,15644,"Granite Mining Project, M L No- 13/2021, Near Village- Baghera, Tehsil- Kekri, Distt- Ajmer By Shri Virdhi Chand Suhalka S/o Shri Laxmi  Narayan Suhalka",SHRI VIRDHI CHAND SUHALKA S/O SHRI LAXMI NARAYAN SUHALKA,EC Granted,EC,, 
4205,4206,2,SIA/RJ/MIN/230306/2021,17518,"Granite Mining Project  (ML Area 3.1170 ha and ML No. 69/2021) with production capacity of 238224TPA (ROM) located Near Village Ojiyana ,Tehsil- Badnor , Distt.- Bhilwara (Raj. ) by  M/s. Shri Suras Shyam Mines & Minerals",M/S SURAS MINES & MINERALS,EC Granted,EC,, 
4206,4207,3,SIA/RJ/MIN/220545/2021,15624,Kalwan Masonry Stone Mine Area. M.L.No.-39/2007,SHRI SHANKAR LAL AGARWAL,Delisted,EC,, 
4207,4208,4,SIA/RJ/MIN/230411/2021,15810,"M.L.No.1/2021  Reference No.- 20211000033402, Area:- 1.4 Hectare.Near village –  Saran, Tehsil: Gangrar, District: Chittorgarh (Rajasthan) of Shri Gaasi Ram Gayari  S/o Shri Pratha Ji Gayari & Co-applicant",GASSI RAM GAYARIS/O PRATHA JI GAYAR,EC Granted,EC,, 
4208,4209,5,SIA/RJ/MIN/139505/2020,13745,"Shri Hanuman Sahay Bagoriya, Sukhpura-I Sand Stone Mine Project (Q.L. Block No. - 07)",SHRI HANUMAN SAHAY BAGORIYA,EC Granted - Processed offline,EC,, 
4209,4210,6,SIA/RJ/MIN/54714/2016,,BALESAR SANDSTONE MINING PROJECT(Q.L.No-454) KALORE QUARRY BOUNDARY,SHRI GANPAT RAM,WithdrawEC,EC,, 
4210,4211,7,SIA/RJ/MIN/54748/2016,,"SANDSTONE MINING PROJECT (Q.L. No. 1373)
BHOMIYA JI KA THAN Q.L. BOUNDARY",NAKHTA RAM,Under examination of SEIAA - Processed offline,EC,, 
4211,4212,9,SIA/RJ/MIN/29760/2015,11202,"Dolomite Mining Project (M L. Area – 55.8064 ha) with Proposed Expansion of Production Capacity from 0.156 million TPA to 0.75 million TPA near Village: Rayawala, Tehsil:  Jamwa-Ramgarh, District- Jai",ANDHI MARBLES PRIVATE LIMITED,Delisted,EC,, 
4212,4213,1,SIA/RJ/MIN/51337/2016,,BINOT A Q.L. AREA PLOT NO.-231,BHERU LAL,Under examination of SEIAA - Processed offline,EC,, 
4213,4214,2,SIA/RJ/MIN/51340/2016,,BINOTA-A Q.L. AREA PLOT NO.-208,BHERU LAL,Under examination of SEIAA - Processed offline,EC,, 
4214,4215,3,SIA/RJ/MIN/51374/2016,,BINOTA -A Q.L. AREA PLOT NO.-234,BHERU LAL,Under examination of SEIAA - Processed offline,EC,, 
4215,4216,4,SIA/RJ/MIN/51387/2016,,BINOTA-A Q.L. AREA PLOT NO.-113,BHERU LAL,Under examination of SEIAA - Processed offline,EC,, 
4216,4217,5,SIA/RJ/MIN/65595/2017,,"Quartz & Feldspar Mining Project, M.L. No.: 37/2004, Area: 4.50 ha near village: Buchara (Kaliba kI Dhani), tehsil: Kotputli, District: Jaipur (Rajasthan)",SHARI RAGHUVEER SINGH,Under examination of SEIAA - Processed offline,EC,, 
4217,4218,6,SIA/RJ/MIN/56018/2016,,QL NO 30 THUMBAWALI SAND STONE MINING PROJECT,SMT DEV KANWAR,Under examination of SEIAA - Processed offline,EC,, 
4218,4219,7,SIA/RJ/MIN/56046/2016,,MANDOL B SAND STONE MINE PROJECT (Q.L. No. - 59) Smt. Ilachi Devi,NIMISH SINGHWI,Under examination of SEIAA - Processed offline,EC,, 
4219,4220,1,SIA/RJ/MIN/41130/2016,,"Masonary stone minning Project
ML No.-32-00
Area-0.6833Hect.
Lessee-Purushotam Lal
Near village-gunesara,Tehsil&Dist-Karauli(Raj)",PURUSHOTTAM GOYAL,Under examination of SEIAA - Processed offline,EC,, 
4220,4221,2,SIA/RJ/MIN/53092/2019,13838,Dari Granite Area,MADHURI SHUKLA,EC Granted - Processed offline,EC,, 
4221,4222,3,SIA/RJ/MIN/54440/2016,,Bhetala Granite Mine (ML No. 31/2010),SMT KAMLA MALI,Under examination of SEIAA - Processed offline,EC,, 
4222,4223,4,SIA/RJ/MIN/54441/2016,,Malgarh Masonry Stone Mine (ML No. 76/2010),SORAM DEVI,Under examination of SEIAA - Processed offline,EC,, 
4223,4224,5,SIA/RJ/MIN/54448/2016,,"Sandstone Mining Project (Q.L. No. 106)
BHOMIYA JI KA THAN QUARRY BOUNDARY",SHRI PUPA RAM,Under examination of SEIAA - Processed offline,EC,, 
4224,4225,6,SIA/RJ/MIN/54463/2016,,"SANDSTONE MINING PROJECT (Q.L. No. 367)
BHOMIYA JI KA THAN QUARRY BOUNDARY",BALI,Under examination of SEIAA - Processed offline,EC,, 
4225,4226,8,SIA/RJ/MIN/38429/2016,,"Chhapri Quartz & Feldspar Mine,M.L.No.-326/2010,Production Capacity-30584 TPA,M.L.Area-4.0058 Ha",SH SURESH MALI,Under examination of SEIAA - Processed offline,EC,, 
4226,4227,9,SIA/RJ/MIN/56348/2016,,"SANDSTONE MINING PROJECT QL No 15
Bhalu-A Quarry Boundary",SHRIMATI MOHANI DEVI,Under examination of SEIAA - Processed offline,EC,, 
4227,4228,10,SIA/RJ/MIN/56368/2016,,QL NO 517 SOMANADA SAND STONE MINING PROJECT,NAVLA RAM JI,Under examination of SEIAA - Processed offline,EC,, 
4228,4229,3,SIA/RJ/MIN/41705/2016,F/SEIAA/OLRJEC/2016/2872,selu masonry stone mining project.,BHAGWAN LAL SHRIMALI,TransferToDEIAA,EC,, 
4229,4230,4,SIA/RJ/MIN/41741/2016,,Panchota Mineral Masonary Stone Mine ( M L NO. 379\05 ),SHRI MAHENDRA SINGHJ,TransferToDEIAA,EC,, 
4230,4231,10,SIA/RJ/MIN/42209/2016,,"Masonry Mining Project Of Smt. ANJU KANWAR,M.L.no,-08/2004N/v.-Badagaon,Tehsil-Kishangarh,District-Ajmer,",ANJU KANWAR,Under examination of SEIAA - Processed offline,EC,, 
4231,4232,1,SIA/RJ/MIN/36959/2019,12456,tarwara rhyolite mining project,SHRI AMARA RAM CHOUDHARY,EC Granted - Processed offline,EC,, 
4232,4233,2,SIA/RJ/MIN/38752/2019,11884,"Granite Mining Project, (Plot No. 31)",MS SKY STONE,EC Granted - Processed offline,EC,, 
4233,4234,3,SIA/RJ/MIN/56419/2016,,"BALESAR SANDSTONE MINING PROJECT QL No 69
(Bhalu - A Quarry Boundary)",ACHLARAM BHALUA,Under examination of SEIAA - Processed offline,EC,, 
4234,4235,4,SIA/RJ/MIN/56443/2016,,Kalyanpura Masonary Stone Mine Project. M.L. No. 22/2009,SHRI KAMAL SINGH KHATANA,Under examination of SEIAA - Processed offline,EC,, 
4235,4236,5,SIA/RJ/MIN/56478/2016,,SANDSTONE MINING PROJECT(Q.L NO-483)BHOMIYA JI KA THAN,MENA JI,Under examination of SEIAA - Processed offline,EC,, 
4236,4237,9,SIA/RJ/MIN/55477/2016,,Sandstone MIning Project ( Q L NO. 53 ) Setrawa,KESARAM,Under examination of SEIAA - Processed offline,EC,, 
4237,4238,10,SIA/RJ/MIN/55491/2016,,"SANDSTONE MINING PROJECT (Q.L. No. 07)
Bhalu A Q.L Boundary",SHREE MULA RAM,Under examination of SEIAA - Processed offline,EC,, 
4238,4239,1,SIA/RJ/MIN/58802/2016,,Pundlu Limestone(Burning) Mining Project (M.L. No.-2/1995),SHRI KARMA RAM KAMERIYA,Under examination of SEIAA - Processed offline,EC,, 
4239,4240,2,SIA/RJ/MIN/34150/2015,F/SEIAA/OLRJEC/2016/31,Masonry Stone Mining Project,DEEPANJALI LATALA,TransferToDEIAA,EC,, 
4240,4241,3,SIA/RJ/MIN/34258/2015,F/SEIAA/OLRJEC/2016/47,Masonry Stone Mining Project (M.L.No. 47/2010,MS AMBIKA MINES AND MINERALS,TransferToDEIAA,EC,, 
4241,4242,4,SIA/RJ/MIN/65591/2017,,"Sirondh Sandstone Mine (M.L.No. 79/1993) ,M/s Sanwariya stone",MS SAWARIYA STONE,Under examination of SEIAA - Processed offline,EC,, 
4242,4243,5,SIA/RJ/MIN/149838/2020,13868,"“Masonry Stone Mining Project, M.L. No. 16/2019”",SURESHKUMARSAHU,EC Granted - Processed offline,EC,, 
4243,4244,8,SIA/RJ/MIN/95032/2019,,"Shambhugarh Quartz & Feldspar Project
ML No. 07/2018,",SHRI SANWAR LAL BHIL,Delisted,EC,, 
4244,4245,9,SIA/RJ/MIN/132558/2019,13287,"Environmental Clearance for Masonary Mining Project (ML Area-1.00 ha. and Reference No.- 2019000012939 with production capacity of 1,26,750 TPA located Near Village-Bagundi, Tehsil- Pachpadra, Distt-B",SHRI AMED RAM,EC Granted - Processed offline,EC,, 
4245,4246,2,SIA/RJ/MIN/51961/2016,,KACHARIYA KHEDI-C Q.L. AREA PLOT NO.-109,BAGDI BAI,Under examination of SEIAA - Processed offline,EC,, 
4246,4247,3,SIA/RJ/MIN/51968/2016,,KACHARIYA KHEDI-C Q.L. AREA PLOT NO.-D-29,BAGDI BAI,Under examination of SEIAA - Processed offline,EC,, 
4247,4248,4,SIA/RJ/MIN/51970/2016,,KACHARIYA KHEDI-C Q.L. AREA PLOT NO.-55,BAGDI BAI,Under examination of SEIAA - Processed offline,EC,, 
4248,4249,5,SIA/RJ/MIN/39689/2019,11993,"Ball Clay, Fire Clay, Silica Sand, Graval & Murrum Mining Project By Shri hetram Meel , Reference No- 201810000132",SHRI HETRAM MEEL,EC Granted - Processed offline,EC,, 
4249,4250,6,SIA/RJ/MIN/39892/2019,12015,Hanutiya Granite Mine Project ( Ref. No. 2018100001893),SHRI NARESH KUMAR AGARWAL,EC Granted - Processed offline,EC,, 
4250,4251,7,SIA/RJ/MIN/40279/2019,12088,"Ball Clay, Fire Clay, Silica SAnd, Graval & Murrum Mining Project By Miss Twesha Shekhawat, Reference No- 201810000758, Near Village- Chani, Tehsil- Kolayat, Distt- Bikaner",TWESHA   SHEKHAWAT,Delisted,EC,, 
4251,4252,8,SIA/RJ/MIN/41377/2019,12190,BAJRI & CHINA CLAY MINING PROJECT (ML NO 41/2019),SHRI NATHURAM,EC Granted - Processed offline,EC,, 
4252,4253,4,SIA/RJ/MIN/52836/2016,,PARSOLI LIMESTONE KHANDA FARSI Q.L. AREA PLOT NO.-51,PUSHKERRAJ SAHU,Under examination of SEIAA - Processed offline,EC,, 
4253,4254,5,SIA/RJ/MIN/36300/2015,,Joj Quartz and Feldspar Mining Project(M.L. No.- 83/2011),SHIDHARTH MINCHEM PVT LTD,TransferToDEIAA,EC,, 
4254,4255,1,SIA/RJ/MIN/34398/2015,F/SEIAA/OLRJEC/2016/75,Biramsar Masonary Stone Mine ( M.L.NO. 10/1991 ),ASHOK KUMAR,TransferToDEIAA,EC,, 
4255,4256,2,SIA/RJ/MIN/58964/2016,,"MASONARY STONE MINING PROJECT M.L. No. 489/1996, N/v UNDARI B, TEHSIL - SUMERPUR, DISTRICT - PALI",SHRI BIRDI CHAND BORANA,Under examination of SEIAA - Processed offline,EC,, 
4256,4257,5,SIA/RJ/MIN/38880/2016,,Quartz & Feldspar Mining Project (ML No. 24/09),BISHAN SINGH SHEKHAWAT,Under examination of SEIAA - Processed offline,EC,, 
4257,4258,6,SIA/RJ/MIN/40434/2019,12143,"MASONRY STONE MINING PROJECT, REFF NO-2019100008268",M/S VIRASAT ASSOCIATES,EC Granted - Processed offline,EC,, 
4258,4259,8,SIA/RJ/MIN/62638/2017,,"Masonry Stone Mining Project, M.L.no.258/96, Area- 1.00 Hect. Near Village- Bainada, Tehsil- Bassi, District- Jaipur, Lessee- Smt. Usha Devi, Production Capacity-  1,10,000 TPA.",SMTUSHA DEVI,Under examination of SEIAA - Processed offline,EC,, 
4259,4260,9,SIA/RJ/MIN/72785/2018,11109,"Sandstone Quarry, Q.L. No.- 33, Somanada Block- A",SOMANADA BLOCK A,Rejection Letter Granted,EC,, 
4260,4261,10,SIA/RJ/MIN/72787/2018,,"Sandstone Quarry, Q.L. No.- 86",SOMANADA BLOCK A,Under examination of SEIAA - Processed offline,EC,, 
4261,4262,1,SIA/RJ/MIN/35350/2015,,"Soap Stone Mining Project of Shri Nirmal Kumar Patni located n/v-Kamalpura, Tehsil-Toda Bhim, District-Karauli, Rajasthan. (M.L.No. 25/82)",NIRMAL KUMAR PATNI,Under examination of SEIAA - Processed offline,EC,, 
4262,4263,2,SIA/RJ/MIN/42377/2016,,keru258,UDAIPUR MIN TECH  PVT  LTD,Under examination of SEIAA - Processed offline,EC,, 
4263,4264,3,SIA/RJ/MIN/34396/2015,F/SEIAA/OLRJEC/2016/74,Biramsar Masonary Stone Mine ( M.L.NO. 7/1991 ),RANVEER SINGH,TransferToDEIAA,EC,, 
4264,4265,4,SIA/RJ/MIN/34493/2015,F/SEIAA/OLRJEC/2016/91,Shri Bhudev Sharma,SHRI BHUDEV SHARMA,TransferToDEIAA,EC,, 
4265,4266,7,SIA/RJ/MIN/44376/2016,,Expansion of Production Capacity of Mineral Masonry Stone from 90000 TPA to 108000 TPA (ROM) (Mineral Masonry Stone- 97200 TPA & Waste 10800 TPA) & addition of Crusher Plant (250000 TPA) in our Mining,GHANSHYAM MEENA,Delisted,EC,, 
4266,4267,8,SIA/RJ/MIN/38236/2016,F/SEIAA/OLRJEC/2016/732,"MASONARY STONE MINE
M.L. NO - 44/2006
N/V- RUNDH RAJAURA
TEHSIL - SAIPAU
DISTRICT - DHOLPUR",RAKESH SINGH PARMAR,TransferToDEIAA,EC,, 
4267,4268,9,SIA/RJ/MIN/38303/2016,,"OM SAI KRIPA STONES PVT. LTD.
MASONRY STONE MINING PROJECT",OM SAI KRIPA STONES PVT LTD,TransferToDEIAA,EC,, 
4268,4269,1,SIA/RJ/MIS/41599/2018,379,Industrial Estate,RAJASTHAN STATE INDUSTRIAL DEVELOPMENT AND INVESTMENT CORPORATION LIMITED,EC Granted - Processed offline,EC,, 
4269,4270,2,SIA/RJ/MIN/39135/2016,,sawa new ql area (plo no 9),RATANLAL,Under examination of SEIAA - Processed offline,EC,, 
4270,4271,3,SIA/RJ/MIN/42987/2016,,kerakhera Quartz & Feldspar Mining Project (M.L. No. 154/05)Area 4.55 Hectt.,MOHIT KUMAR BHURA,TransferToDEIAA,EC,, 
4271,4272,4,SIA/RJ/MIN/47923/2016,,"Bambooliya Ghata Masonary Stone Mine, M.l.No. 42/10, N/v- Bambooliya Ghata, Tehsil Pipalda & Dist. Kota",SHANTI DEVI JI,Under examination of SEIAA - Processed offline,EC,, 
4272,4273,5,SIA/RJ/MIN/47949/2016,,QL NO. 212 PABUMAGRA SANDSTONE,UDAIPUR MIN TECH  PVT  LTD,Under examination of SEIAA - Processed offline,EC,, 
4273,4274,6,SIA/RJ/MIN/47959/2016,,Sawa Old Limestone Khanda Farsi Q.l. AREA plot no.-41,TAHIR KHAN,Under examination of SEIAA - Processed offline,EC,, 
4274,4275,7,SIA/RJ/MIN/47966/2016,,QL NO. 2295 KERU SANDSTONE,UDAIPUR MIN TECH  PVT  LTD,Under examination of SEIAA - Processed offline,EC,, 
4275,4276,8,SIA/RJ/MIN/47967/2016,,QL NO. 11 GADIYA NADA  SANDSTONE,UDAIPUR MIN TECH  PVT  LTD,Under examination of SEIAA - Processed offline,EC,, 
4276,4277,9,SIA/RJ/MIN/48219/2016,,MEREWARA QUARTZ FELSPAR MINE EX. M.L.NO.-15/11,MS CHARBHUJA MINERALS E,Under examination of SEIAA - Processed offline,EC,, 
4277,4278,10,SIA/RJ/IND2/42139/2017,416,"Proposed 90 KLPD Grain Based Distillery along with 3.0 MW Co-generation Power Plant at Village Ganora, Tehsil Ganora (Earlier Ghatol), District Banswara (Rajasthan) by Express Digital Payment Services",EXPRESS DIGITAL PAYMENT SERVICES PVT. LTD.,EC Granted - Processed offline,EC,, 
4278,4279,1,SIA/RJ/MIN/55429/2016,,"BALESAR SANDSTONE MINING PROJECT (QL No 95)
Bhalu-A QL Boundary",SHRI PURKHA RAM,Under examination of SEIAA - Processed offline,EC,, 
4279,4280,2,SIA/RJ/MIN/55449/2016,,"BALESAR SANDSTONE MINING PROJECT (QL No 106)
Bhalu-A QL Boundary",SHRI TARU RAM,Under examination of SEIAA - Processed offline,EC,, 
4280,4281,3,SIA/RJ/MIN/55473/2016,,"SANDSTONE MINING PROJECT (Q.L. No. 355)
(KALORE-OLD Q.L BOUNDARY)",M BABU LAL,Under examination of SEIAA - Processed offline,EC,, 
4281,4282,4,SIA/RJ/MIN/55498/2016,,"SANDSTONE MINING PROJECT (Q.L. No. 481)
(BHOMIYA JI KA THAN Q.L BOUNDARY)",SMT BHANWAR KANWAR,Under examination of SEIAA - Processed offline,EC,, 
4282,4283,5,SIA/RJ/MIN/55546/2016,,QL NO 987 BHOMIYA JI KA THAN SAND STONE MINING PROJECT,SMT RUKMO DEVI,Under examination of SEIAA - Processed offline,EC,, 
4283,4284,3,SIA/RJ/MIN/38882/2016,,Manpura Old QL area (plo no. 18),RAMESHWAR,Under examination of SEIAA - Processed offline,EC,, 
4284,4285,4,SIA/RJ/MIN/55830/2016,,Masonry Stone Mining Project (m.l. No. 66/02),SUNIL KUMAR YADAV,Under examination of SEIAA - Processed offline,EC,, 
4285,4286,5,SIA/RJ/MIN/31631/2019,,GRANITE AND MASONRY STONE MINING PROJECT,JAIPUR MINES,Pending at PP due to eds,EC,, 
4286,4287,6,SIA/RJ/MIN/116601/2019,12495,KUSHALAWALI DHANI CALCITE &  MASONARY STONE MINE,SHRI  SALAUDDIN MUWAL,EC Granted - Processed offline,EC,, 
4287,4288,7,SIA/RJ/MIN/56421/2016,,"BALESAR SANDSTONE MINING PROJECT QL No 128
(Bhalu - B Quarry Boundary)",SAROJKHAN BHALUB,Under examination of SEIAA - Processed offline,EC,, 
4288,4289,8,SIA/RJ/MIN/56426/2016,,"BALESAR SANDSTONE MINING PROJECT QL No 377
(Bhomiya Ji Ka Than Quarry Boundary)",MANOHARSINGH BKT,Under examination of SEIAA - Processed offline,EC,, 
4289,4290,9,SIA/RJ/MIN/56432/2016,,"BALESAR SANDSTONE MINING PROJECT QL No 1357
(Bhomiya Ji Ka Than Quarry Boundary)",SUGNAKANWAR BKT,Under examination of SEIAA - Processed offline,EC,, 
4290,4291,10,SIA/RJ/MIN/56538/2016,,Meenaxi Sharma Village-Dhanatri Masonry Stone Mining Project ML No.-178/2006 (under division office ME Bundi-II Area -1.00 Hect. Tehsil and District- Bundi,MEENAXI SHARMA,Under examination of SEIAA - Processed offline,EC,, 
4291,4292,2,SIA/RJ/MIN/51701/2016,,KHODIP Q.L. AREA PLOT NO.-80,BHERU LAL,Under examination of SEIAA - Processed offline,EC,, 
4292,4293,3,SIA/RJ/MIN/51721/2016,,KHODIP Q.L. AREA PLOT NO.-276,BHERU LAL,Under examination of SEIAA - Processed offline,EC,, 
4293,4294,4,SIA/RJ/MIN/51735/2016,,KHODIP Q.L. AREA PLOT NO.-569,BHERU LAL,Under examination of SEIAA - Processed offline,EC,, 
4294,4295,5,SIA/RJ/MIN/51762/2016,,KHODIP Q.L. AREA PLOT NO.-D-58,BAGDI BAI,Under examination of SEIAA - Processed offline,EC,, 
4295,4296,6,SIA/RJ/MIN/51871/2016,,QL. NO. 900 KERU SANDSTONE,UDAIPUR MIN TECH  PVT  LTD,Under examination of SEIAA - Processed offline,EC,, 
4296,4297,7,SIA/RJ/MIN/51874/2016,,kesharpura masonry stone mining project. ml no.180-08,SHAILENDRA SINGHVI,Under examination of SEIAA - Processed offline,EC,, 
4297,4298,9,SIA/RJ/MIN/34350/2015,F/SEIAA/OLRJEC/2016/60,Gajraj Meena,GAJRAJ MEENA,TransferToDEIAA,EC,, 
4298,4299,10,SIA/RJ/MIN/42022/2019,12387,Gyarasi Lal S/o. Shri Sewa Ram Ref No 2018100001236,GYARASI LAL,EC Granted - Processed offline,EC,, 
4299,4300,1,SIA/RJ/MIN/40452/2019,12416,"Ball Clay, Graval, Murrum, Kankar & Silica Sand  By Shri Hira Ram, Area- 3.9714 ha, Reference- 2018100002111  Near Village- Khari Charnan, Tehsil-  Kolayat, Distt-  Bikaner",HEERA   RAM,EC Granted - Processed offline,EC,, 
4300,4301,2,SIA/RJ/MIN/40490/2019,12217,"SHREE AMIT SANADHYA (PLOT NO -61) AREA- 1.00 HA. N/V- PABUNAGAR, TEHSIL-BALESAR, DISTRICT- JODHPUR RAJASTHAN",AMIT SANADHYA,EC Granted - Processed offline,EC,, 
4301,4302,3,SIA/RJ/MIN/40721/2019,12256,Bijawar Granite Mine (Ref. No. 2019100008757),SHRI DEVENDRA KUMAR VERMA,EC Granted - Processed offline,EC,, 
4302,4303,4,SIA/RJ/MIN/40783/2019,12404,Mulewa masonary stone,SRI TEJA RAM,EC Granted - Processed offline,EC,, 
4303,4304,5,SIA/RJ/MIN/40974/2019,12230,"SAMPAT KUMAR SHARMA [MASONRY STONE MINING PROJECT, PLOT NO.-2]",SHRI SAMPAT KUMAR SHARMA,EC Granted - Processed offline,EC,, 
4304,4305,6,SIA/RJ/MIN/39426/2016,,MANPURA OLD LIMESTONE KHANDA FARSI (PLOT NO.-79),KALU LAL,Under examination of SEIAA - Processed offline,EC,, 
4305,4306,7,SIA/RJ/MIN/144556/2020,13723,"“Quartz Mineral Mining Project” {M.L. No- 37/2019  (Ref. No-20191000012908), Area – 1.3257 Ha.} with  Production Capacity – 59997 TPA (ROM) {Saleable Mineral-41998 TPA, Subgrade-3000 TPA & Waste -1499",SH ATUL KUMAR MEHTA,EC Granted - Processed offline,EC,, 
4306,4307,2,SIA/RJ/MIN/42020/2016,,"RAWADDA C, SANDSTONE Q.L. AREA PLOT NO.-31",RAMDAS,Under examination of SEIAA - Processed offline,EC,, 
4307,4308,3,SIA/RJ/MIN/42119/2016,,SAWA OLD LIMESTONE KHANDA FARSI Q.L. AREA PLOT NO.-298,MR KARAN SINGH,Under examination of SEIAA - Processed offline,EC,, 
4308,4309,4,SIA/RJ/MIN/59358/2016,,Dubli Masonry Stone Mining Project M.L. No. 341/2006,MS BHASKAR MINERALS,Under examination of SEIAA - Processed offline,EC,, 
4309,4310,5,SIA/RJ/MIN/36732/2019,11670,Dhawala Granite Mining Project,SH VAGTA RAM,EC Granted - Processed offline,EC,, 
4310,4311,6,SIA/RJ/MIN/36960/2019,12823,Shri Pravin Kumar Sharma Thamla Marble Mining Project  (M.L. No.- 860/1991),SHRI PRAVIN KUMAR SHARMA,EC Granted - Processed offline,EC,, 
4311,4312,10,SIA/RJ/MIN/67354/2017,,"MALARAM GURJAR
(QUARTZITE) MASONRY STONE MINING PROJECT, M.L. NO. 293/08, AREA -1.0 HA. N/V-DUNGA KI NANGAL, NEEM KA THANA, SIKAR, RAJASTHAN,",MALARAM GURJAR,Under examination of SEIAA - Processed offline,EC,, 
4312,4313,1,SIA/RJ/MIN/147949/2020,13928,“Granite Mining Project (M.L. No. 27/2019)”,AKHIL SARDA,Delisted,EC,, 
4313,4314,2,SIA/RJ/MIN/39174/2016,,MASONARY STONE MINING PROJECT ML NO.-753/05,AKBAR HUSSAIN,Under examination of SEIAA - Processed offline,EC,, 
4314,4315,3,SIA/RJ/MIN/39197/2016,,Sawa Old QL area (plot no 270),MR RAMLAL,Under examination of SEIAA - Processed offline,EC,, 
4315,4316,4,SIA/RJ/MIN/48327/2016,,MARBLE MINING PROJECT (ML No-225/2008),SMT POOJA BIJANI,Under examination of SEIAA - Processed offline,EC,, 
4316,4317,5,SIA/RJ/MIN/213378/2021,15464,"M/s Brijnagar Stones L.L.P. Bhacheriya,Granite Mining Project, (Plot No.- 81/2021)",M/S BRIJNAGAR STONES L.L.P.,EC Granted - Processed offline,EC,, 
4317,4318,6,SIA/RJ/MIN/56003/2016,,"SANDSTONE MINING PROJECT (Q.L. No 538)
(KHUMAN Q.L BOUNDARY)",MD SOME KHAN,Under examination of SEIAA - Processed offline,EC,, 
4318,4319,7,SIA/RJ/MIN/56010/2016,,QL NO 263 SHRI MULA RAM SOMANADA SAND STONE MINING PROJECT,KP CONSULTANTS,Under examination of SEIAA - Processed offline,EC,, 
4319,4320,8,SIA/RJ/MIN/56011/2016,,QL NO 486 SHRI DINESH KUMAR SOMANADA SAND STONE MINING PROJECT,KP CONSULTANTS,Under examination of SEIAA - Processed offline,EC,, 
4320,4321,9,SIA/RJ/MIN/56014/2016,,"Quartz & Feldspar mining project
M.l.No.-4/2002",SHARMA KULDEEP,Under examination of SEIAA - Processed offline,EC,, 
4321,4322,10,SIA/RJ/MIN/56075/2016,,QL NO 470 SHRI CHAMPA RAM KALOR A SAND STONE MINING PROJECT,KP CONSULTANTS,Under examination of SEIAA - Processed offline,EC,, 
4322,4323,1,SIA/RJ/MIN/39448/2019,11982,"Ball Clay, Fire Clay, Silica Sand, Graval & Murrum Mining Project By Amit Dudi, Reference No- 201810000584",AMIT DUDI,EC Granted - Processed offline,EC,, 
4323,4324,2,SIA/RJ/MIN/185417/2020,14642,"Quartz & Silica Sand Mining lease (M.L. No. 140/2007, 4.0076 ha.)",SHRI RAVINDRA KUMAR GODARA,Delisted,EC,, 
4324,4325,3,SIA/RJ/MIN/92532/2019,12500,M/s Bapu Marble & Granites Pvt. Ltd. Rammaliya Granite Mining Project (ML No. 22/2018),M/S BAPU MARBLE & GRANITES PVT. LTD,EC Granted - Processed offline,EC,, 
4325,4326,4,SIA/RJ/MIN/49638/2016,,MANPURA NEW LIMESTONE KHANDA FARSI Q.L. AREA PLOT NO.-12,KANHAIYA LAL,Under examination of SEIAA - Processed offline,EC,, 
4326,4327,5,SIA/RJ/MIN/49667/2016,F/SEIAA/OLRJEC/2016/3677,MANPURA OLD LIMESTONE KHANDA FARSI Q.L. AREA PLOT NO.-458,KANHAIYA LAL,Under examination of SEIAA - Processed offline,EC,, 
4327,4328,6,SIA/RJ/MIN/80022/2018,,Devpura Soapstone Mine,ASSOCIATED SOAPSTONE DISTRIBUTING CO PVT LTD,WithdrawEC,EC,, 
4328,4329,7,SIA/RJ/MIN/37729/2016,,Dhorimanna Masonry Stone Mine,TEJA RAM,Under examination of SEIAA - Processed offline,EC,, 
4329,4330,8,SIA/RJ/MIN/37754/2016,,Modi Serpentine Mine,CORPORATE MARBLES PVT LTD,TransferToDEIAA,EC,, 
4330,4331,9,SIA/RJ/MIN/37768/2016,,"Odwas Serpentine Mine (ML No. 285/91, Area- 1.0 Hect)",SHRI SHALIBHADRA KUMAR SINGH,Under examination of SEIAA - Processed offline,EC,, 
4331,4332,10,SIA/RJ/MIN/37788/2016,,Odwas Serpentine Mine,BONAFIDE MARBLE PVT LTD,TransferToDEIAA,EC,, 
4332,4333,6,SIA/RJ/MIN/21802/2015,,"Sand Stone Mining Project, M.L. No 03/2014, Area 4.0457856 ha",SMT ANGUR BALA,Under examination of SEIAA - Processed offline,EC,, 
4333,4334,7,SIA/RJ/MIN/21833/2015,,Rohitash Tanwar,ROHITASH SINGH TANWAR,Under examination of SEIAA - Processed offline,EC,, 
