"","X","Proposal.No.","File.No.","Project.Name","Company","Proposal.Status","Project.Type","View"
"4378",10,"SIA/TG/IND2/161464/2020","SIA/TG/IND2/161464/2020","Establish of Active Pharma Ingredients (Bulk Drugs and Intermediates) Manufacturing Unit (250.5 TPM)  by M/s. Synthecis Pharmaceutical Pvt. Ltd","SYNTHECIS PHARMACEUTICAL PVT. LTD","EC Granted","EC",NA
"4379",1,"SIA/TG/MIS/194692/2021","SIA/TG/MIS/194692/2021","Building 1A & 1B By  M/s K.Raheja IT park (Hyderabad ) Limited","K. RAHEJA IT PARK (HYDERABAD) LIMITED","EC Granted","EC",NA
"4380",1,"SIA/TG/MIS/282402/2022","SIA/TG/MIS/282402/2022","M/s. S.V.Projects","SV PROJECTS","EC Granted","EC",NA
"4381",10,"SIA/TG/MIS/209199/2021","SIA/TG/MIS/209199/2021","SVS Magnifique by M/s SVS Promoters and Developers","SVS PROMOTERS AND DEVELOPERS","EC Granted","EC",NA
"4382",10,"SIA/TG/MIS/109356/2019","SIA/TG/MIS/109356/2019","M/s. Terminus Ventures Private Limited- ‘The District’","M/S. TERMINUS VENTURES PRIVATE LIMITED","EC Granted","EC",NA
"4383",1,"SIA/TG/MIS/289793/2022","SIA/TG/MIS/289793/2022","Organo Damaragidda by M/s. Organo Eco Habitats Private Limited","ORGANO ECO HABITATS PRIVATE LIMITED","Rejection Letter Granted","EC",NA
"4384",4,"SIA/TG/MIN/170274/2020","SIA/TG/MIN/170274/2020","Sri. P.Manikya Reddy","SRI.P.MANIKYA REDDY","EC Granted","EC",NA
"4385",8,"SIA/TG/MIS/276070/2022","SIA/TG/MIS/276070/2022","Smt. Munugala Lalitha Sindhu & Another","LALITHA MUNUGALA","Rejection Letter Granted","EC",NA
"4386",9,"SIA/TG/MIN/271999/2022","SIA/TG/MIN/271999/2022","M s Gayathri Stone Crusher","RAVEENDAR REDDY PUCHALA","EC Granted","EC",NA
"4387",1,"SIA/TG/MIN/168916/2020","SIA/TG/MIN/168916/2020","Sri Soyam Dharmaraju","SRI SOYAM DHARMARAJU 4.5 HA","EC Granted","EC",NA
"4388",4,"SIA/TG/MIN/205857/2021","SIA/TG/MIN/205857/2021","Proposed Limestone Slabs Quarry of Sri M. Vasanth Kumar","SRI M. VASANTH KUMAR","EC Granted","EC",NA
"4389",5,"SIA/TG/MIS/205878/2021","SIA/TG/MIS/205878/2021","M/s Mantoor Infrastructure Private Limited","M/S MANTOOR INFRASTRUCTURE PRIVATE LIMITED","EC Granted","EC",NA
"4390",8,"SIA/TG/IND2/207182/2021","SIA/TG/IND2/207182/2021","Proposed to establish Bulk Drugs & Drug Intermediates Manufacturing Unit by Lumens Pharma","LUMENS PHARMA","EC Granted","EC",NA
"4391",9,"SIA/TG/MIN/46305/2019","SIA/TG/MIN/46305/2019","KOTHAPALLY Sand Reach Cherla Mandal, Bhadradri Kothagudem Districtby M/s. TSMDC Ltd","TMDC","EC Granted","EC",NA
"4392",2,"SIA/TG/IND2/162861/2020","SIA/TG/IND2/162861/2020","M/s Nosch Labs Private Limited","M/S NOSCH LABS (P) LIMITED","EC Granted","EC",NA
"4393",3,"SIA/TG/MIS/165783/2020","SIA/TG/MIS/165783/2020","Amrutha Projects","AMRUTHA PROJECTS.","EC Granted","EC",NA
"4394",6,"SIA/TG/MIS/115839/2019","SIA/TG/MIS/115839/2019","CONSTRUCTION OF RESIDENTIAL APARTMENTS/ FLATS BY LAVISTA CONSTRUCTIONS","LAVISTA CONSTRUCTIONS","EC Granted","EC",NA
"4395",8,"SIA/TG/MIS/263100/2022","SIA/TG/MIS/263100/2022","Proposed High rised Residential Apartment Building Project by M/s Parijatha Homes and Developers Pvt. Ltd.","PARIJATHA HOMES  & DEVELOPERS PVT. LTD","EC Granted","EC",NA
"4396",7,"SIA/TG/IND3/245272/2021","SIA/TG/IND3/245272/2021","Proposed to establish Bulk Drugs & Drug Intermediates Manufacturing Unit by M/s. VKR Projects Pvt. Ltd. (API Division)","V K R PROJECTS PRIVATE LIMITED","EC Granted","EC",NA
"4397",7,"SIA/TG/MIN/179430/2020","SIA/TG/MIN/179430/2020","Proposed Stone & Metal Quarry of  Sri G. Janardhan Reddy","G. JANARDHAN REDDY","EC Granted","EC",NA
"4398",2,"SIA/TG/MIS/197493/2021","SIA/TG/MIS/197493/2021","Santha Sriram Tech Park by  M/s Shanta Sriram Constructions Private Limited","SHANTA SRIRAM CONSTRUCTION PVT LTD","Delisted","EC",NA
"4399",1,"SIA/TG/IND3/238036/2021","SIA/TG/IND3/238036/2021","Establishment of Active Pharma Ingredients (Bulk drug and intermediates) manufacturing unit by M/s. Evans Fine Chem","EVANS FINE CHEM","EC Granted","EC",NA
"4400",3,"SIA/TG/MIS/252301/2022","SIA/TG/MIS/252301/2022","M/s Aakruthi Real Holding LLP","AAKRUTHI REAL HOLDINGS LLP","EC Granted","EC",NA
"4401",1,"SIA/TG/MIS/193229/2021","SIA/TG/MIS/193229/2021","Saketa Vaksana LLP","SAKETA VAKSANA LLP","EC Granted","EC",NA
"4402",8,"SIA/TG/MIS/129088/2019","SIA/TG/MIS/129088/2019","Haneesh Constructions","HANEESH CONSTRUCTIONS","EC Granted","EC",NA
"4403",6,"SIA/TG/IND2/161930/2020","SIA/TG/IND2/161930/2020","Expansion of Active Pharma Ingredients (Bulk Drugs and Intermediates Manufacturing) Unit from 4.785 TPD to 13.383 TPD by M/s. SMS Lifesciences India Limited – Unit I","SMS LIFESCIENCES INDIA LIMITED – UNIT I","EC Granted","EC",NA
"4404",7,"SIA/TG/IND2/162078/2020","SIA/TG/IND2/162078/2020","Expansion of APIs (Bulk Drugs and Intermediates) Manufacturing Unit at Plot. No. 66/B, Phase I, IDA Jeedimetla, Quthbullapur Mandal, Medchal District, Telangana by M/s. SMS Lifesciences India Limited – Unit IV","SMS LIFESCIENCES INDIA LIMITED – UNIT I","EC Granted","EC",NA
"4405",1,"SIA/TG/IND2/168925/2020","SIA/TG/IND2/168925/2020","Establish of Active Pharma Ingredients (Bulk Drugs and Intermediates) Manufacturing Unit of capacity 600 TPM in an area of 100 acres by M/s. AP Explochem Pvt. Ltd","AP EXPLOCHEM PVT LTD","EC Granted","EC",NA
"4406",1,"SIA/TG/MIN/40636/2019","SIA/TG/MIN/40636/2019","Sri. M.Venkatreddy","M VENKAT REDDY","EC Granted","EC",NA
"4407",9,"SIA/TG/MIN/41198/2019","SIA/TG/MIN/41198/2019","Nazdiksingaram, Colour and Black Granite Project","M/S SHILPASREE GRANITES","EC Granted","EC",NA
"4408",1,"SIA/TG/IND3/229589/2021","SIA/TG/IND3/229589/2021","Benzaiten Pharma Pvt. Ltd.","BENZAITEN PHARMA PVT. LTD.","EC Granted","EC",NA
"4409",2,"SIA/TG/MIN/208459/2021","SIA/TG/MIN/208459/2021","Ordinary sand mine over an extent of 4.99 hectares in Marikala(V), Venkatpuram(M), Mulugu district, Telangana State","M/S TSMDC LTD","Rejection Letter Granted","EC",NA
"4410",5,"SIA/TG/INFRA2/433802/2023","SIA/TG/INFRA2/433802/2023","M/s Mantoor Infrastructure Private Limited","M/S MANTOOR INFRASTRUCTURE PRIVATE LIMITED","EC Granted","EC",NA
"4411",6,"SIA/TG/MIN/70751/2017","","Sri.K.Naresh Kumar (Mining of Gravel - 3.260 Ha - Cluster)","K NAVEEN KUMAR","WithdrawEC","EC",NA
"4412",7,"SIA/TG/MIN/92944/2019","","Sri Gandikota Rajam","SRI GANDIKOTA RAJAM","Delisted","EC",NA
"4413",8,"SIA/TG/INFRA1/420724/2023","SIA/TG/INFRA1/420724/2023","Proposed Development of Electronic Manufacturing Cluster of M/s Telangana State Industrial Infrastructure Corporation (TSIIC) Ltd located at S y No.556,607 of Divitipally village, Mahabubnagar District, Telangana State","TSIIC","EC Granted","EC",NA
"4414",5,"SIA/TG/MIN/45615/2019","SIA/TG/MIN/45615/2019","Smt. Manupati Padma","SMT. MUNUPATI PADMA","EC Granted","EC",NA
"4415",6,"SIA/TG/MIN/45616/2019","SIA/TG/MIN/45616/2019","M/s. Abhi Granites, Black Granite Quarry, 1.00 Ha.","M/S.ABHI GRANITES","EC Granted","EC",NA
"4416",4,"SIA/TG/MIN/284904/2022","SIA/TG/MIN/284904/2022","Building Stone & Road Metal Quarry lease over an extent of 5.0. Ha in Sy. No. 355/1 of Mohd. Gousepally H/O Village -Mallampally, Mandal -Mulugu, District-Jayashankar Bhupalpally, State-Telangana by M/s Vasudeva Stone Crusher","VASUDEVA STONE CRUSHER","EC Granted","EC",NA
"4417",9,"SIA/TG/MIN/43565/2018","SIA/TG/MIN/43565/2018","M/s. Mahareddy Infra","M/S. MAHAREDDY INFRA","Rejection Letter Granted","EC",NA
"4418",4,"SIA/TG/MIN/288063/2022","SIA/TG/MIN/288063/2022","M/s. Sri Ishwaraya Ambika Mines 4.04 ha@136640 m3/annum","SRI ISHWARAYA AMBIKA MINES","EC Granted","EC",NA
"4419",8,"SIA/TG/MIS/184770/2020","SIA/TG/MIS/184770/2020","Namitha 360 Life Tower","360 LIFE SUSTAINABLE LUXURY HOMES LLP","EC Granted","EC",NA
"4420",7,"SIA/TG/MIS/238532/2021","SIA/TG/MIS/238532/2021","Hallmark Floresta By  M/s Hallmark Hampton Projects","HALLMARK HAMPTON PROJECTS","EC Granted","EC",NA
"4421",1,"SIA/TG/MIS/183582/2020","SIA/TG/MIS/183582/2020","GHPL URBAN GREENARY AND ECO PROJECTS PVT LTD","GHPL URBAN GREENARY AND ECO PROJECTS PRIVATE LIMITED","Delisted","EC",NA
"4422",3,"SIA/TG/MIN/188471/2020","SIA/TG/MIN/188471/2020","M/s. Bhagya Laxmi Associates","M/S. BHAGYA LAXMI  ASSOCIATES","EC Granted","EC",NA
"4423",7,"SIA/TG/MIS/62555/2021","SIA/TG/MIS/62555/2021","Shanta Sriram Constructions Private Limited","SHANTA SRIRAM CONSTRUCTION PVT LTD","EC Granted","EC",NA
"4424",6,"SIA/TG/MIS/276076/2022","SIA/TG/MIS/276076/2022","Candeur Lakescape by M/S Candeur Constructions Private Limited","CANDEUR CONSTRUCTIONS PRIVATE LIMITED","EC Granted","EC",NA
"4425",3,"SIA/TG/MIS/185840/2020","SIA/TG/MIS/185840/2020","K. Srinivas Naidu and Others","K SRINIVAS NAIDU AND OTHERS","EC Granted","EC",NA
"4426",6,"SIA/TG/MIN/285722/2022","SIA/TG/MIN/285722/2022","2.023 Hectares of Building Stone & Road Metal Quarry Of M/s. Sri Srinivasa Stone Crusher in Sy. No. 125  of Pandregupally (V), Mudigonda (M), Khammam District,  Telangana State.","VENKANNA BODAPATLA","EC Granted","EC",NA
"4427",1,"SIA/TG/MIS/204363/2021","SIA/TG/MIS/204363/2021","M/s TNR URBAN LLP.,","M/S TNR URBAN LLP.,","Rejection Letter Granted","EC",NA
"4428",6,"SIA/TG/MIN/288993/2022","SIA/TG/MIN/288993/2022","Ms.Crystal Minerals  Quartz  Feldspar","CRYSTAL MINERALS","Delisted","EC",NA
"4429",7,"SIA/TG/MIN/290676/2022","SIA/TG/MIN/290676/2022","Uma Marbles and Granites","KAMALAKAR PUCHAKAYALA","EC Granted","EC",NA
"4430",4,"SIA/TG/MIN/281805/2022","SIA/TG/MIN/281805/2022","M/s. Sri Sai Vaishnavi Stone Crusher","CHINTHAKINDI SRINIVAS REDDY","Delisted","EC",NA
"4431",1,"SIA/TG/MIS/48585/2019","SIA/TG/MIS/48585/2019","GOLDFISH ABODE PRIVATE LIMITED","M/S. GOLDFISH ABODE PVT.LTD","EC Granted","EC",NA
"4432",4,"SIA/TG/MIN/45511/1900","SIA/TG/MIN/45511/1900","Sri K. Hanmanth Reddy","SRI K. HANMANTH REDDY - STONE AND METAL - 2 HA","EC Granted","EC",NA
"4433",5,"SIA/TG/MIS/123451/2019","123451/2019","High Raised Residential Apartment Project","M/S. PEERS CONSTRUCTION & OTHERS","EC Granted","EC",NA
"4434",7,"SIA/TG/MIN/252237/2022","SIA/TG/MIN/252237/2022","M/s. Srinivasa Stone Crusher – 1.50 Ha","M/S. SRINIVASA  STONE  CRUSHER","EC Granted","EC",NA
"4435",2,"SIA/TG/MIN/150361/2020","SIA/TG/MIN/150361/2020","Proposed Fullers Earth Quarry of Sri Janimiya","SRI  JANIMIYA","EC Granted","EC",NA
"4436",5,"SIA/TG/MIS/197437/2021","","Sri Madhura Kamakshi Constructions LLP","ALLIANCE INN INDIA PRIVATE LIMITED","WithdrawEC","EC",NA
"4437",6,"SIA/TG/MIS/196156/2021","SIA/TG/MIS/196156/2021","ALLIANCE INN (INDIA) PRIVATE LIMITED","ALLIANCE INN INDIA PRIVATE LIMITED","EC Granted","EC",NA
"4438",8,"SIA/TG/IND2/204331/2021","SIA/TG/IND2/204331/2021","Veer Chemie & Aromatics Private Limited Unit-II","VEER CHEMIE & AROMATICS PRIVATE LIMITED","EC Granted","EC",NA
"4439",9,"SIA/TG/MIN/245780/2021","SIA/TG/MIN/245780/2021","M/s. M&M Stone Colour Granite Mine - 5.00 Ha","M & M STONE","Delisted","EC",NA
"4440",2,"SIA/TG/MIS/267401/2022","SIA/TG/MIS/267401/2022","Cressida North by M/s N & R Infra Private Limited","N&R INFRA PRIVATE LIMITED","EC Granted","EC",NA
"4441",7,"SIA/TG/NCP/56871/2016","SIA/TG/NCP/56871/2016","M/s Oorjita Builders & Developers Pvt. Ltd.","OORJITA BUILDERS DEVELOPERS PVT LTD","EC Granted","EC",NA
"4442",8,"SIA/TG/NCP/63146/2017","SIA/TG/NCP/63146/2017","M/s Keerthi Estates Private Limited","M/S KEERTHI ESTATES PRIVATE LIMITED","EC Granted","EC",NA
"4443",9,"SIA/TG/INFRA2/425476/2023","SIA/TG/INFRA2/425476/2023","Residential Building in the name of “Urban Ville” by M/s. Aditi Homes India Pvt. Ltd.","ADITI HOMES INDIA PRIVATE LIMITED","EC Granted","EC",NA
"4444",10,"SIA/TG/NCP/64962/2017","SIA/TG/NCP/64962/2017","GLOBAL HOME & HEARTH PVT. LTD.","GLOBAL HOME & HEARTH PVT. LTD.","EC Granted","EC",NA
"4445",1,"SIA/TG/MIN/38536/2019","SIA/TG/MIN/38536/2019","M/s. Devi Granites","M/S. DEVI GRANITES","Delisted","EC",NA
"4446",1,"SIA/TG/MIN/424472/2023","SIA/TG/MIN/424472/2023","M/s.Sri Narasimha Swamy Stone Crusher - Building Stone & Road Metal Quarry-2.00 Ha.","RAMCHANDRA REDDY PATHI","EC Granted","EC",NA
"4447",2,"SIA/TG/MIN/41769/2019","SIA/TG/MIN/41769/2019","Sri B. Laxmaiah,1.5 ha in Survey No. 283, Asifnagar Village, Kothapally Mandal, Karimnagar District, Telangana State","SRI B. LAXMAIAH","EC Granted","EC",NA
"4448",4,"SIA/TG/MIS/264583/2022","","Proposed Residential Apartment Building Project by M/s Meenakshi Infrastructures Private Limited.","MEENAKSHI INFRASTRUCTURES PRIVATE LIMITED","WithdrawEC","EC",NA
"4449",1,"SIA/TG/MIS/180566/2020","SIA/TG/MIS/180566/2020","ECO GREEN BUILDERS","ECO GREEN  BUILDERS","EC Granted","EC",NA
"4450",6,"SIA/TG/MIN/127413/2019","SIA/TG/MIN/127413/2019","Proposed Limestone Slabs Quarry of Smt. Zaibunnisa Begum","SMT. ZAIBUNNISA BEGUM","EC Granted","EC",NA
"4451",4,"SIA/TG/MIN/37721/2019","SIA/TG/MIN/37721/2019","M/s. Vasudeva Stone Crusher","M/S. VASUDEVA STONE CRUSHER","Delisted","EC",NA
"4452",5,"SIA/TG/MIS/108589/2019","SIA/TG/MIS/108589/2019","Proposed Commercial cum Residential Apartments “Jyothi Urbis” By M/s. Vamsiram Builders","M/S. VAMSIRAM  BUILDERS","EC Granted","EC",NA
"4453",1,"SIA/TG/MIN/269221/2022","SIA/TG/MIN/269221/2022","Smt Banavath Devamma","BANAVAT DEVAMMA","EC Granted","EC",NA
"4454",7,"SIA/TG/MIN/268791/2022","SIA/TG/MIN/268791/2022","Smt. Kuna Sathyakala - Building Stone & Road metal @ 516400 m3/annum","SATYAKALA KUNA","EC Granted","EC",NA
"4455",8,"SIA/TG/MIS/111491/2019","SIA/TG/MIS/111491/2019","Gokul Constructions","GOKUL CONSTRUCTIONS","EC Granted","EC",NA
"4456",5,"SIA/TG/MIS/106971/2019","SIA/TG/MIS/106971/2019","URBANSKY DEVELOPERS PVT. LTD.","URBANSKY DEVELOPERS PVT LTD","EC Granted","EC",NA
"4457",6,"SIA/TG/MIN/37284/1900","SIA/TG/MIN/37284/1900","M/s. Yogendra Stones","M/S. YOGENDRA STONES","Rejection Letter Granted","EC",NA
"4458",1,"SIA/TG/MIN/437676/2023","SIA/TG/MIN/437676/2023","Sri Mothkuri Bheemaiah","MOTHKURI BHEEMAIAH","Under examination of SEIAA after SEAC","EC",NA
"4459",2,"SIA/TG/MIN/63122/2017","","chrysolitemetalminerspvtltd","CHRYSOLITE METALMINERALS PVTLTD","Delisted","EC",NA
"4460",3,"SIA/TG/INFRA2/403327/2022","SIA/TG/INFRA2/403327/2022","Blue Bell Residency at Timmapur by M/s. Mehta & Modi Realty Timmapur LLP","SOHAM MODI","EC Granted","EC",NA
"4461",4,"SIA/TG/MIN/74277/2018","","Sri Ch Vasudeva Rao","SRI CH VASUDEVA RAO","Delisted","EC",NA
"4462",5,"SIA/TG/MIN/437551/2023","","Building Stone and Road Metal","BANDAR CHANDRAKALA","Under examination of SEIAA","EC",NA
"4463",6,"SIA/TG/MIN/74355/2018","","Magma Granites Industries","MAGMA GRANITES INDUSTRIES","Delisted","EC",NA
"4464",7,"SIA/TG/MIN/407283/2022","SIA/TG/MIN/407283/2022","M/s.Sai Super Sand Minerals Pvt Ltd","SAI SUPER SAND MINERALS PRIVATE LIMITED","EC Granted","EC",NA
"4465",8,"SIA/TG/MIN/74575/2018","SIA/TG/MIN/74575/2018","M/s.Sri Shiridi Sai Stones
Survey No.213 & 214, Painampally Village, Thirumalayapalem Mandal, Khammam District, Telangana State","SRI SHIRIDI SAI STONES","Delisted","EC",NA
"4466",9,"SIA/TG/MIN/74254/2018","","Sri Parasa Venkata Krishna Rao","SRI PARASA VENKATA KRISHNA RAO","Delisted","EC",NA
"4467",10,"SIA/TG/MIN/55718/2016","012/2016/SEIAA","M/s. Srinivasa Mines & Minerals - 20Acres","SRINIVASA MINES AND MINERALS","EC Granted","EC",NA
"4468",5,"SIA/TG/MIS/183704/2020","SIA/TG/MIS/183704/2020","M/s Ganapathi Developers","M/S GANAPATHI DEVELOPERS","WithdrawEC","EC",NA
"4469",6,"SIA/TG/MIN/167618/2020","SIA/TG/MIN/167618/2020","Sri T.Narsimha Rao","SRI T.NARSIMHA RAO","EC Granted","EC",NA
"4470",2,"SIA/TG/IND2/194510/2021","SIA/TG/IND2/194510/2021","M/s. Marquechem Life Sciences","MARQUECHEM LIFE SCIENCES","EC Granted","EC",NA
"4471",1,"SIA/TG/MIS/46499/2019","SIA/TG/MIS/46499/2019","PHOENIX LIVING SPACES PVT. LTD.  (earlier Phoenix Infocity Pvt. Ltd.)","PHOENIX GROUP","EC Granted","EC",NA
"4472",8,"SIA/TG/MIN/56941/2016","SIA/TG/MIN/56941/2016","M/s.  Sree Jaya Lakshmi Minerals-20.23 ha","SREE JAYA LAKSHMI MINERALS","EC Granted","EC",NA
"4473",9,"SIA/TG/MIN/405905/2022","","M/s. Archana Mines Pvt.Ltd.,","NARAHARI GANTA","Pending at PP due to eds","EC",NA
"4474",10,"SIA/TG/MIN/74351/2018","","5.42 Ha. of Building Stone & Road Metal  Mine of  M/s. Sai Shekthi Constructions,Sy.No. 589/1
Kalyapur Village, 
Renjal Mandal,
Nizamabad District, 
Telangana.","MS SAI SHEKTHI CONSTRUCTIONS","Delisted","EC",NA
"4475",6,"SIA/TG/MIN/74275/2018","","Sri Ch Vasudeva Rao","SRI CH VASUDEVA RAO","Delisted","EC",NA
"4476",7,"SIA/TG/MIN/76165/2018","","M/S. Balaji Stone Crusher, Building Stone & Road Metal Quarry- 0.82 Ha","M/S. BALAJI STONE CRUSHER, BUILDING STONE & ROAD METAL QUARRY-0.82 HA","Delisted","EC",NA
"4477",6,"SIA/TG/MIN/289473/2022","SIA/TG/MIN/289473/2022","Sri Pachava krishna, Rough Stone & Road Metal Mine","KRISHNA PACHVA","EC Granted","EC",NA
"4478",7,"SIA/TG/MIS/289787/2022","SIA/TG/MIS/289787/2022","SRR AVENUE LLP","SRR AVENUE LLP","EC Granted","EC",NA
"4479",7,"SIA/TG/IND2/161688/2020","SIA/TG/IND2/161688/2020","Proposed Expansion of Active Pharmaceutical Ingredients (APIs)  and API Intermediates Manufacturing Unit by M/s. MSN Organics Private Limited","MSN ORGANICS PRIVATE LIMITED","EC Granted","EC",NA
"4480",1,"SIA/TG/NCP/73619/2018","SIA/TG/NCP/73619/2018","Building - 22","SUNDEW PROPERTIES LTD.,","EC Granted - Processed offline","EC",NA
"4481",2,"SIA/TG/MIN/59420/2016","","Smt. Ayesha Tabassum","SRI SHAIK MAHMOOD JANI","TransferToDEIAA","EC",NA
"4482",3,"SIA/TG/NCP/59906/2016","SIA/TG/NCP/59906/2016","Serenity Park by Smt. G. Rajamani","PRANEETH PROJECTS","WithdrawEC","EC",NA
"4483",4,"SIA/TG/INFRA2/407920/2022","SIA/TG/INFRA2/407920/2022","Canny Vistas LLP","CANNY VISTAS LLP","EC Granted","EC",NA
"4484",5,"SIA/TG/MIN/403018/2022","SIA/TG/MIN/403018/2022","Stone & Metal Quarry","LINGARAPU JANARDHAN GOUD","Delisted","EC",NA
"4485",6,"SIA/TG/MIS/62632/2017","SIA/TG/MIS/62632/2017","Construction of ""Commercial Complex""","MAHAVEER DEVELOPERS & CONSTRUCTIONS","EC Granted","EC",NA
"4486",4,"SIA/TG/MIN/71023/2017","SIA/TG/MIN/71023/2017","M/s Sri Vybhav Exports 4.78 ha colour granite mine in sy.no.157, Kothagattu V, Shankarapatnam M, Karimnagar D, Telangana state","SRIVYBHAVEXPORTS","EC Granted - Processed offline","EC",NA
"4487",5,"SIA/TG/MIN/74266/2018","SIA/TG/MIN/74266/2018","M/s. A.G. Mines & Minerals","AG MINES AND MINERALS","Rejection Letter Granted","EC",NA
"4488",6,"SIA/TG/NCP/75816/2018","","M/s. Shree Anurag Projects","SHREE ANURAG PROJECTS","WithdrawEC","EC",NA
"4489",8,"SIA/TG/MIS/285777/2022","SIA/TG/MIS/285777/2022","Hi-Rise Residential Building by M/s. APPLE HOMES AND INFRA PROJECTS","APPLE HOMES AND INFRA PROJECTS","Rejection Letter Granted","EC",NA
"4490",1,"SIA/TG/MIS/227904/2021","SIA/TG/MIS/227904/2021","Ramabhoopal Builders","RAMABHOOPAL BUILDERS","EC Granted","EC",NA
"4491",2,"SIA/TG/MIN/253627/2022","SIA/TG/MIN/253627/2022","(Smt. CHALLA SRILATHA) Rough Stone & Road Metal quarry","SMT. CHALLA SRILATHA","EC Granted","EC",NA
"4492",3,"SIA/TG/MIN/79191/2020","SIA/TG/MIN/79191/2020","M/s. SIBELCO INDIA MINERALS PVT LTD","M/S SIBELCO INDIA MINERALS PVT.LTD","Deferred by SEIAA","EC",NA
"4493",4,"SIA/TG/MIN/281224/2022","SIA/TG/MIN/281224/2022","M/s Suneeta Tech soft Pvt Ltd Rough Stone , Road Metal & Gravel Mine","SUNEETA TECHSOFT PRIVATE LIMITED","EC Granted","EC",NA
"4494",5,"SIA/TG/MIS/220988/2021","SIA/TG/MIS/220988/2021","Proposed Construction of Multi Storied Commercial building  M/s. Rasun Exports Private Limited & Others","M/S. RASUN EXPORTS PRIVATE LIMITED & OTHERS.,","EC Granted","EC",NA
"4495",6,"SIA/TG/MIS/121580/2019","SIA/TG/MIS/121580/2019","‘MY HOME MULTIPLEX’ MY HOME CONSTRUCTIONS PVT. LTD.","MY HOME GROUP","EC Granted","EC",NA
"4496",9,"SIA/TG/INFRA2/425062/2023","SIA/TG/INFRA2/425062/2023","Amrutha Srinivasam - Residential Apartment","SRI AMRUTHA INFRACON","EC Granted","EC",NA
"4497",10,"SIA/TG/MIN/409394/2022","SIA/TG/MIN/409394/2022","M/s. Khaliq Stone Quarry","M/S KHALIQ STONE INDUSTRIES","EC Granted","EC",NA
"4498",4,"SIA/TG/MIN/74261/2018","","M/s. K.S.R. Constructions.","M/S. K.S.R. STONE CRUSHER","Delisted","EC",NA
"4499",1,"SIA/TG/MIS/196510/2021","SIA/TG/MIS/196510/2021","M/s. Trishala Infrastructure (P) Limited","M/S. TRISHALA INFRASTRUCTURES PVT LTD","EC Granted","EC",NA
"4500",3,"SIA/TG/MIS/113972/2019","SIA/TG/MIS/113972/2019","M/s Elegans Homes","M/S ELEGANS HOMES","EC Granted","EC",NA
"4501",8,"SIA/TG/INFRA2/426314/2023","SIA/TG/INFRA2/426314/2023","S V Lake woods by M/s Sree Venkateswara Infra","SREE VENKATESWARA INFRA","EC Granted","EC",NA
"4502",10,"SIA/TG/MIS/245009/2021","SIA/TG/MIS/245009/2021","GOCL CORPORATION LIMITED  (Residential Villas)","GOCL CORPORATION LIMITED","EC Granted","EC",NA
"4503",1,"SIA/TG/IND1/427379/2023","SIA/TG/IND1/427379/2023","M/S Sarwottam Ispat Limited","SARWOTTAM ISPAT LTD","EC Granted","EC",NA
"4504",5,"SIA/TG/MIN/423767/2023","SIA/TG/MIN/423767/2023","M/s Sri Vaibhav Exports","SRI VAIBHAV EXPORTS","Rejection Letter Granted","EC",NA
"4505",6,"SIA/TG/IND2/401917/2022","SIA/TG/IND2/401917/2022","RADICAL BIO-ORGANICS LTD","RADICAL BIO-ORGANICS LIMITED","EC Granted","EC",NA
"4506",7,"SIA/TG/MIN/67513/2017","SIA/TG/MIN/67513/2017","M/s Telangana State Mineral Development Corporation Limited,10.120 Hect. of Ordinary Sand Quarry in Khandgaon Sand Reach, Khandgaon Village, Bodhan Mandal, Nizamabad District,T.S.","MS TSMDC LTD","EC Granted - Processed offline","EC",NA
"4507",8,"SIA/TG/INFRA2/436654/2023","SIA/TG/INFRA2/436654/2023","Rajapushpa Warehouse by M/s Rajapushpa Asset Management LLP","RAJAPUSHPA ASSET MANAGEMENT LLP","EC Granted","EC",NA
"4508",9,"SIA/TG/INFRA2/435379/2023","SIA/TG/INFRA2/435379/2023","Advaita Properties","ADVAITA PROPERTIES","Under examination of SEIAA after SEAC","EC",NA
"4509",1,"SIA/TG/MIS/71342/2022","SIA/TG/MIS/71342/2022","Residential Apartment Project by M/s Divine Homes.","M/S DIVINE HOMES","Rejection Letter Granted","EC",NA
"4510",4,"SIA/TG/MIN/421930/2023","SIA/TG/MIN/421930/2023","Shona Engineers","SHONA ENGINEERS","Delisted","EC",NA
"4511",5,"SIA/TG/MIN/407683/2022","SIA/TG/MIN/407683/2022","M/s. PAVAN STONE CRUSHING MILL","M/S. PAVAN STONE CRUSHING MILL","Delisted","EC",NA
"4512",6,"SIA/TG/MIN/416897/2023","SIA/TG/MIN/416897/2023","M/s. K. S. R. Granites - 1.20 ha opencast mechanized mining method -Black granite average production @ 499.68 m3/annum","M/S. K. S. R. GRANITES","EC Granted","EC",NA
"4513",7,"SIA/TG/INFRA2/433825/2023","SIA/TG/INFRA2/433825/2023","Proposed Special Food Processing Park” at Velimnedu Village, Chityala Mandal, Nalgonda District, Telangana by TSIIC","TSIIC","EC Granted","EC",NA
"4514",8,"SIA/TG/NCP/90956/2019","SIA/TG/NCP/90956/2019","Vasavi GP Water front @ Tower 2","VASAVI DEVELOPERS","EC Granted","EC",NA
