"","X","Proposal.No.","File.No.","Project.Name","Company","Proposal.Status","Project.Type","View"
"4863",3,"SIA/KA/MIN/250167/2022","SEIAA 08 MIN 2022","M/s. Shivam Stone Crusher, Building Stone Quarry","SHIVAM STONE CRUSHER","EC Granted","EC",NA
"4864",4,"SIA/KA/MIN/31196/2015","SEIAA 1182 MIN 2015","KOLKUR SAND BLOCK # 1","DISTRICT SAND MONITORING COMMITTEE KALABURAGI","EC Granted","EC",NA
"4865",6,"SIA/KA/INFRA2/414866/2023","SEIAA 05 CON 2022","Proposed Modification & Expansion of Residential Apartment","M/S. GODREJ PROPERTIES LTD","EC Granted","EC",NA
"4866",8,"SIA/KA/INFRA2/430908/2023","SEIAA 39 CON 2023","Expansion & Modification of Residential Apartment Project Namey ""Godrej Ananda""","M/S. UNIVERSAL METRO PROPERTIES LLP","Request for withdraw","EC",NA
"4867",3,"SIA/KA/MIN/410454/2022","SEIAA 546 MIN 2022","Environmental Clearance for Building Stone Quarry in 4-00 Acres of Govt. Gomala Land bearing Sy. No. 19(P) of Nageshanahalli village in Koppal Taluk & District, Karnataka. (Sri. Sharanagowda)","Sharanagouda","EC Granted","EC",NA
"4868",1,"SIA/KA/MIN/404634/2022","SEIAA 460 MIN 2022","Building Stone Quarry in 1-35 Acres of Patta Land bearing Sy. No. 77/8 (Part) of Mallappanahalli village in Hassan Taluk & District, Karnataka.","MALLITHAMMANAHALLY NITHYANANDA","Request for withdraw","EC",NA
"4869",2,"SIA/KA/MIN/255840/2022","SEIAA 59 MIN 2022","Building Stone Quarry","SRI YATHIRAJ","EC Granted","EC",NA
"4870",6,"SIA/KA/MIN/416695/2023","SEIAA 64 MIN 2023","Goravanakolla Quartzite Mine Quarry","GORAVANAKOLLA QUARTZITE MINE","EC Granted","EC",NA
"4871",7,"SIA/KA/INFRA2/417241/2023","SEIAA 41 CON 2023","Residential Apartment Building","AMIGO PROPERTIES INDIA LLP","EC Granted","EC",NA
"4872",8,"SIA/KA/MIN/416992/2023","","“Building Stone Quarry” of Sri T. Nagaraju","SRI T.  NAGARAJU","Request for withdraw","EC",NA
"4873",9,"SIA/KA/MIN/140762/2020","SEIAA 74 MIN 2020","“Building Stone (M-Sand) Quarry” of Sri. Nikhil Sudhir Ghogare","SRI. NIKHIL SUDHIR GHOGARE","EC Granted - Processed offline","EC",NA
"4874",10,"SIA/KA/NCP/63238/2017","","construction of 249 residential apartment at at Sy No. 3 of Sampigehalli Village,   Yelahanka  Hobli, Bangalore North by Provident Housing Limited","PROVIDENT HOUSING LIMITED","Delisted","EC",NA
"4875",2,"SIA/KA/MIN/276403/2022","SEIAA 251 MIN 2022","“Building Stone Quarry” of  M/s. Rajkamal Builders Pvt. Ltd.,","RAJKAMAL BUILDERS PRIVATE LIMITED","EC Granted","EC",NA
"4876",6,"SIA/KA/MIN/57738/2016","SEIAA 182 MIN 2016","""Haranagiri Block No- 4 of Tungabhadra River Bed"" adjacent to Sy. No. 201, 202, 203,207,208, 209, 210,211 & 212 of Haranagiri village over an extent of 25-00 Acres (10.11
Hectares), Haranagiri village, Ranebennur -taluk, Haveri- district, Kamataka.","DISTRICT SAND MONITORING COMMITTEE  HAVERI","EC Granted","EC",NA
"4877",7,"SIA/KA/MIN/267123/2022","SEIAA 176 MIN 2022","Expansion of Building Stone Quarry","SRI. R. SHANMUGAM","EC Granted","EC",NA
"4878",3,"SIA/KA/NCP/81703/2018","SEIAA 144 CON 2018","Development of Office building","SRI VENKATESWARA INDUSTRIES LLP","EC Granted","EC",NA
"4879",7,"SIA/KA/NCP/74864/2018","","N R Enclave","CORETECH VENTURES BANGALORE PRIVATE LIMITED","Delisted","EC",NA
"4880",8,"SIA/KA/NCP/26043/2017","SEIAA 87 CON 2018","Mixed Use Development","KARLE INFRA PRIVATE LIMITED","EC Granted","EC",NA
"4881",10,"SIA/KA/MIN/221656/2021","SEIAA 369 MIN 2021","Building Stone Quarry","SRI KASIMSAB M. GIRGAVI,","EC Granted","EC",NA
"4882",9,"SIA/KA/MIN/53534/2016","","‘Kadathi Manganese Mine’ located in Sy. No. 381/A of Kadathi village, Alagilavada Reserve Forest in Harapanahalli Taluk, Davanagere District, Karnataka over an extent of 12.56 Ha.","MS YERRITHATHA MINING COMPANY","Delisted","EC",NA
"4883",2,"SIA/KA/MIN/251202/2022","SEIAA 17 MIN 2022","Building Stone Quarry of M/s. Sapthagiri Stone Crusher (2.0 acres)","BUILDING STONE QUARRY OF SAPTHAGIRI STONE CRUSHER","EC Granted","EC",NA
"4884",4,"SIA/KA/IND1/426861/2023","SEIAA 06 IND 2023","Vinayak Ispat","VIKRAM GUNDURAO BENAKE (HUF)","Pending at PP due to eds","EC",NA
"4885",5,"SIA/KA/MIS/131449/2019","SEIAA 162 CON 2019","Proposed Multi Storey Residential Flats Under “1 Lakh Multi Storey Bengaluru Housing Programme”","M/S. RAJIV GANDHI HOUSING CORPORATION LTD.,","EC Granted - Processed offline","EC",NA
"4886",6,"SIA/KA/MIN/36525/2015","SEIAA 1627 MIN 2015","“Murram Quarry” over an extent of 2-20 Acre at Sy. No: 238 of Harwal Village, Jewargi Taluk, Kalaburgi District, Karnataka.","S V NAIK L AND T LTD","EC Granted","EC",NA
"4887",7,"SIA/KA/MIN/71899/2017","","BUILDING STONE/M-SAND QUARRYING","BKUMARSWAMY","Delisted","EC",NA
"4888",1,"SIA/KA/MIN/78325/2020","SEIAA 105 MIN 2020","Ordinary River Sand Block","SMT. JYOTHI CHOUHAN","EC Granted","EC",NA
"4889",2,"SIA/KA/MIN/278003/2022","SEIAA 272 MIN 2022","“Mogaru Sand Block  – 1 “of Sri. Rajendra Menda","RAJENDRA MENDA","EC Granted","EC",NA
"4890",3,"SIA/KA/MIN/400854/2022","SEIAA 401 MIN 2022","“Building Stone Quarry” of M/s. Adishakti Stone Crusher","ADISHAKTI STONE CRUSHER","EC Granted","EC",NA
"4891",4,"SIA/KA/INFRA2/423697/2023","SEIAA 83 CON 2023","Construction of Residential Apartment ""DS Max Sahara Grand"" by M/s DS-MAX","KILAPARTHY SATISH","EC Granted","EC",NA
"4892",5,"SIA/KA/MIN/442603/2023","SEIAA 241 MIN 2022","Building Stone Quarry ""M/s Mahalingeshwar Stone Crusher & M-Sand"" Proprietor: Sri. Shivanand D Aihole","SHRI. MAHALINGESHWAR STONE CRUSHER & M-SAND","EC Granted","EC",NA
"4893",8,"SIA/KA/NCP/70329/2017","SEIAA 114 CON 2017","Proposed Residential Construction project of M/s Wonder Projects Development Pvt Ltd","MS GODREJ HOUSING PROJECTS LLP","EC Granted","EC",NA
"4894",9,"SIA/KA/MIS/164202/2020","","M/s Honda Motorcycle and Scooter Pvt Ltd","HONDA KOLAR","Delisted","EC",NA
"4895",1,"SIA/KA/INFRA2/435805/2023","SEIAA 205 CON 2023","M/s. Coretech Ventures (Bangalore) Pvt. Ltd.,","CORETECH VENTURES BANGALORE PRIVATE LIMITED","Pending at PP due to eds","EC",NA
"4896",3,"SIA/KA/MIN/439495/2023","SEIAA 369 MIN 2023","“Laterite Stone Quarry”","REDSTONE TRADING CORPORATION","EC Granted","EC",NA
"4897",4,"SIA/KA/MIN/439671/2023","SEIAA 400 MIN 2023","Sri. Ramesh Babu K","RAMESHBABU KANCHERLA","EC Granted","EC",NA
"4898",1,"SIA/KA/MIN/267802/2022","SEIAA 185 MIN 2022","Building Stone Quarry","SHRI. RAVINDRA A. MALI","EC Granted","EC",NA
"4899",6,"SIA/KA/MIN/439183/2023","SEIAA 359 MIN 2023","Building Stone Quarry ""Sri. Venkatesh R""","VENKATESH RAMAKRISHNAPPA","EC Granted","EC",NA
"4900",3,"SIA/KA/MIS/143694/2020","SEIAA 24 CON 2020","Proposed Teaching Hospital (Chamarajanagar Institute of Medical Sciences)","PROPOSED TEACHING HOSPITAL BY CHAMARAJANAGAR INSTITUTE OF MEDICAL SCIENCES","EC Granted - Processed offline","EC",NA
"4901",4,"SIA/KA/MIN/156552/2020","SEIAA 166 MIN 2020","Building Stone Quarry","KGCIPL-GSC JOINT VENTURE","EC Granted - Processed offline","EC",NA
"4902",8,"SIA/KA/NCP/59250/2016","SEIAA 148 CON 2016","Residential apartment at Sy.No. 139,140, and 141,  Munnekolalu Village, Varthur Hobali, Bangalore East Taluk, Bangalore.","MS AKSHYA BUILDERS DEVELOPERS PROMOTERS","EC Granted","EC",NA
"4903",9,"SIA/KA/MIN/159806/2020","SEIAA 205 MIN 2020","Building Stone","M/S. THUNGABHADRA ENTERPRISES","EC Granted - Processed offline","EC",NA
"4904",3,"SIA/KA/INFRA2/424459/2023","SEIAA 88 CON 2023","CONSTRUCTION OF RESIDENTIAL APARTMENT “DS MAX SISTA GRAND” BY M/s. DS MAX PROPERTIES PVT. LTD.","DS-MAX PROPERTIES PRIVATE LIMITED","EC Granted","EC",NA
"4905",1,"SIA/KA/INFRA2/436327/2023","SEIAA 141 CON 2023","Hospital and Allied Health Sciences Project by M/s. Bangalore Baptist Hospital","BANGALORE BAPTIST HOSPITAL SOCIETY","EC Granted","EC",NA
"4906",3,"SIA/KA/MIN/440781/2023","SEIAA 394 MIN 2023","Building Stone Quarry ""Sri. Praveen Manasing Nayak""","PRAVEEN NAYAK","EC Granted","EC",NA
"4907",4,"SIA/KA/INFRA2/440803/2023","SEIAA 168 CON  2023","Development of “Residential Villaments” Project.","SURYA DEVELOPERS","Pending at PP due to eds","EC",NA
"4908",10,"SIA/KA/MIN/402951/2022","SEIAA 424 MIN 2022","“Ordinary Sand Quarry” of M/s. Balaji International","BALAJI INTERNATIONAL","EC Granted","EC",NA
"4909",8,"SIA/KA/MIN/428750/2023","SEIAA 70 MIN 2021","Building Stone Quarry in an extent of 2.75 Acres of Patta Land, Sy. No. 509/3 & 509/4, Uchangidurga Village, Harapanahalli Tq., Vijayanagara Dist., M/s P V G Stone Crusher (Prop. Sri. P. Manjunatha).","M/S. P.V.G. STONE CRUSHER PROP. SRI. P. MANJUNATHA","EC Granted","EC",NA
"4910",9,"SIA/KA/IND3/243766/2021","SEIAA 60 IND 2021","Proposed Modification & Expansion of Manufacturing Unit of Bulk Drugs","SOLARA ACTIVE PHARMA SCIENCES LIMITED","EC Granted","EC",NA
"4911",1,"SIA/KA/MIN/41312/2016","SEIAA 65 MIN 2016","Building Stone Quarry in 0.50 Acre of Patta Land bearing Sy. No. 95/1P2, Korangrapadi Village, Udupi Taluk, Udupi District","VASANTHI P HEGDE","TransferToDEIAA","EC",NA
"4912",9,"SIA/KA/MIN/190208/2020","SEIAA 453 MIN 2020","Ornamental Stone (Grey Granite) Quarry","SRI. B V BYREGOWDA","EC Granted","EC",NA
"4913",5,"SIA/KA/MIS/272748/2022","SEIAA 71 CON 2022","Prestige Tech Habitat  Commercial Building","M/S PRESTIGE OFFICE VENTURES","EC Granted","EC",NA
"4914",6,"SIA/KA/MIS/48724/2016","SEIAA 24 CON 2016","Development of Residential Apartment","BIODIVERSITY CONSERVATION INDIA PVT LTD","EC Granted","EC",NA
"4915",9,"SIA/KA/NCP/75257/2018","SEIAA 92 CON 2018","Development of Residential Apartment with Club house","DSR INFRASTRUCTURE PVTLTD","EC Granted","EC",NA
"4916",4,"SIA/KA/MIS/104505/2019","SEIAA 69 CON 2019","Proposed Commercial cum Service ApartmentBuilding at  Sy. No 65/1A, 62, 63 of Kaikondarahalli Village, Varthur Hobli, Bangalore East Taluk, Bangalore  by BREN CORPORATION PVT.LTD","BREN CORPORATION PRIVATE LTD","EC Granted","EC",NA
"4917",5,"SIA/KA/MIN/214010/2021","SEIAA 227 MIN 2021","Black Granite Quarry","SMT. J. AYESHA SULTHANA","EC Granted","EC",NA
"4918",3,"SIA/KA/MIN/36531/2018","SEIAA 62 MIN (VIOL) 2018","Navalutti Iron Ore Mine","H R GAVIAPPA AND CO","Delisted","EC",NA
"4919",5,"SIA/KA/IND3/248993/2021","SEIAA 05 IND 2022","M/s. Lohitha Laboratories","LOHITHA LABORATORIES","EC Granted","EC",NA
"4920",8,"SIA/KA/MIN/416209/2023","SEIAA 137 MIN 2023","“Building Stone Quarry” of Sri Venkatesh Reddy","RAMAIAH REDDY VENKATESH REDDY","Delisted","EC",NA
"4921",9,"SIA/KA/MIN/420564/2023","SEIAA 141 MIN 2023","Environmental Clearance for Building Stone Quarry in 5-00 Acres of Patta Land bearing Sy. No. 40 of Kuruda bore Kaval village Hassan Taluk & District, Karnataka, (Smt. J.N. Rukmini).","JAKKANAHALLY RUKMINI","EC Granted","EC",NA
"4922",10,"SIA/KA/MIN/421499/2023","","Iron Ore Mine of R. Praveen Chandra","RAMAMURTHY CHANDRA","Pending at PP due to eds","EC",NA
"4923",6,"SIA/KA/MIN/439711/2023","","Building Stone Quarry","MGR STONE CRUSHER","Pending at PP due to eds","EC",NA
"4924",7,"SIA/KA/INFRA2/439375/2023","SEIAA 157 CON  2023","Definer properties Pvt Ltd","DEFINER PROPERTIES PRIVATE LIMITED","EC Granted","EC",NA
"4925",10,"SIA/KA/NCP/5110/2015","SEIAA 203 CON 2015","Prestige Star Tech","PRESTIGE CITY PROPERTIES","EC Granted","EC",NA
"4926",3,"SIA/KA/MIS/12166/2016","SEIAA 22 IND 2016","Construction of MSW Treatment and Disposal Facility at Kesare Mysuru","MYSURU CITY CORPORATION MYSURU","EC Granted","EC",NA
"4927",4,"SIA/KA/MIN/2634/2015","SEIAA 1263 MIN 2015","Black granite Quarry","VASANTH KUMAR","EC Granted","EC",NA
"4928",5,"SIA/KA/MIN/3065/2015","SEIAA 1252 MIN 2015","Building Stone Quarry","SATISH KINI","EC Granted","EC",NA
"4929",9,"SIA/KA/MIN/204844/2021","SEIAA 152 MIN 2021","“Building Stone Quarry Block No. DN - 04” of Sri. N. Vijayakumar","SRI. N. VIJAYAKUMAR","EC Granted","EC",NA
"4930",1,"SIA/KA/MIN/406048/2022","SEIAA 503 MIN 2022","Environmental Clearance for Fuchsite Quartzite Quarry in 5-26 Acres of Patta Land bearing Sy. No. 59/2, 59/3 & 59/4 of Kumminaghatta village in Holalkere Taluk & Chitradurga District, Karnataka.","SHANBHAG GRANITES INDIA PRIVATE LIMITED","Delisted","EC",NA
"4931",7,"SIA/KA/MIN/36783/2015","SEIAA 1641 MIN 2015","“Building Stone Quarry” over an extent of 1-20 Acres at Sy No: 36/8(P), Yalakanuru Village, Somwarpet Taluk, Kodagu District, Karnataka.","SMT SHYALA","EC Granted","EC",NA
"4932",8,"SIA/KA/MIS/50932/2016","SEIAA 37 CON 2016","Proposed additions to the Existing Shopping Mall cum Multiplex","GOPALAN ENTERPRISES","EC Granted","EC",NA
"4933",9,"SIA/KA/MIN/42392/2016","","Buolding Stone Quarry in 3-00 Acres of patta Land bearing sy. no. 143/1K, Ainapur Village, Vijayapura Taluk, Vijayapura District","SADASHIVA C CHIKKAREDDY","Delisted","EC",NA
"4934",5,"SIA/KA/MIN/1131/2015","SEIAA 1022 MIN 2015","River sand Project No12","DAKSHINA KANNADA DISTRICT SAND MONITORING COMMITTEE","EC Granted","EC",NA
"4935",6,"SIA/KA/MIN/1153/2015","SEIAA 1020 MIN 2015","River Sand Project No 14","DAKSHINA KANNADA DISTRICT SAND MONITORING COMMITTEE","EC Granted","EC",NA
"4936",10,"SIA/KA/INFRA2/409744/2022","SEIAA 176 CON 2022","Development of “Residential Apartment with Club House” Project.","NANJAREDDY","EC Granted","EC",NA
"4937",10,"SIA/KA/MIS/157936/2020","SEIAA 88 CON 2020","Mr. Y R Anil & Ms. Y Kalpana,  represented by their GPA holder M/s. Embassy Property Developments Private Limited","MR. Y R ANIL & MS. Y KALPANA, REPRESENTED BY THEIR GPA HOLDER M/S. EMBASSY PROPERTY DEVELOPMENTS PRIVATE LIMITED","EC Granted - Processed offline","EC",NA
"4938",1,"SIA/KA/MIN/443959/2023","SEIAA 435 MIN 2023","Building Stone Quarry ""Smt. Devaki Shetty""","DEVAKI SHETTY","EC Granted","EC",NA
"4939",7,"SIA/KA/MIN/187974/2020","SEIAA 432 MIN 2020","“Building Stone Quarry” of  Sri. K. R. Manjunath","SRI. K. R. MANJUNATH","EC Granted - Processed offline","EC",NA
"4940",1,"SIA/KA/NCP/2534/2013","","construction project - Residential & Commercial complex at sy nos 81/1, 81/2, 81/3, 81/4, 82/1, 82/2, 82/3,  83/2, 84/1 & 84/2 at Shettigere village, Bangalore north taluk and Bangalore Dist","SALARPURIA PROPERTIES PVT LTD","Delisted","EC",NA
"4941",2,"SIA/KA/NCP/52992/2016","SEIAA 61 CON 2016","Residential apartment Project by M/s Sumukha Constructions at Sy.No. 83 Katha No
3595/83 Of Bilekahalli Village, Begur Hobali, Bangalore So~th Taluk,Bangalore","SUMUKHA CONSTRUCTION","EC Granted","EC",NA
"4942",5,"SIA/KA/MIN/194578/2021","SEIAA 32 MIN 2021","Amparu Sand Block No. 11","ASSISTANT EXECUTIVE ENGINEER, MANGALURU","EC Granted - Processed offline","EC",NA
"4943",6,"SIA/KA/MIN/199351/2021","SEIAA 90 MIN 2021","“Building Stone Quarry” of  Sri. Lohith Kumar","SRI.  LOHITH KUMAR","Delisted","EC",NA
"4944",7,"SIA/KA/MIS/196999/2021","SEIAA 11 CON 2021","Development of Residential Apartment by Saranya properties Pvt Ltd.","SARANYA PROPERTIES PVT LTD.","EC Granted - Processed offline","EC",NA
"4945",8,"SIA/KA/MIS/203334/2021","SEIAA 34 CON 2021","PROPOSED COMMERCIAL OFFICE BUILDING","M/S ZONASHA ESTATE & PROJECTS PRIVATE LIMITED","Delisted","EC",NA
"4946",7,"SIA/KA/MIS/61990/2017","SEIAA 6 MIN 2017","“Removal of Sand Bar over an extent of 9.75 Ha in Sand Bar No. SB-SH-19 in Sharavathi River at Hosad village Honnavar Taluk and Uttara Kannada District, Karnataka”.","DISTRICT SAND MONITORING COMMITEE CRZ","Rejection Letter Granted","EC",NA
"4947",9,"SIA/KA/MIN/2407/2015","SEIAA 1224 MIN 2015","“Building Stone Quarry” of  M/s.Archean Granites Private Ltd at Sy No: 207,  Kondihalli Village, Mulabagal Taluk, Kolar District, Karnataka.","ARCHEAN GRANITE PRIVATE LTD","EC Granted","EC",NA
"4948",3,"SIA/KA/MIN/236201/2021","SEIAA 590 MIN 2021","“Building Stone Quarry” of M/s. Sri Vinayaka Rock Crystals","M/S.  SRI VINAYAKA ROCK CRYSTALS","Delisted","EC",NA
"4949",4,"SIA/KA/MIN/258616/2022","SEIAA 82 MIN 2022","Pink Granite Quarry of Mallikarjun V Shettar 7.00 Acres","MALLIKARJUN SHETTAR","EC Granted","EC",NA
"4950",5,"SIA/KA/MIN/259681/2022","SEIAA 100 MIN 2022","Building Stone Quarry of N S Jayakumar 2.00 Acres","NAMA JAYAKUMAR","Delisted","EC",NA
"4951",6,"SIA/KA/MIN/280349/2022","SEIAA 301 MIN 2022","“Balthila Sand Block” in the Nethravathi River Bed, Sy.No. 94/1 over an extent of 8.12 Acres (3.39 Ha) of Balthila Village, Bantwal  Taluk, Dakshina Kannada District, Karnataka","RAVISHANKAR","EC Granted","EC",NA
"4952",8,"SIA/KA/MIN/436795/2023","SEIAA 339 MIN 2023","Building Stone Quarry","ASANAPURAM BALAJI RAO","EC Granted","EC",NA
"4953",9,"SIA/KA/INFRA2/439844/2023","SEIAA 156 CON  2023","Development of Residential Apartment project and Club House","VDB INFRA AND REALTY PRIVATE LIMITED","EC Granted","EC",NA
"4954",10,"SIA/KA/MIN/243915/2021","SEIAA 656 MIN 2021","Building Stone Quarry","M/S. MOHAMMED TAQIUDDIN QURAISHY","EC Granted","EC",NA
"4955",2,"SIA/KA/MIN/407879/2022","","“Building Stone Quarry” of Sri. T S Venkatareddy","THILLAKUNTAHALLY VENKATAREDDY","Pending at PP due to eds","EC",NA
"4956",3,"SIA/KA/MIN/428304/2023","SEIAA 233 MIN 2023","Environmental Clearance for Building Stone Quarry (Block no. 3)in 2-00 Acres of Govt. Land bearing Sy. No. 38 of Melina Kuruvalli village in Thirthahalli Taluk, Shivamogga District, Karnataka, Sri. Praveen. D.","DURGAPPA PRAVEENA","EC Granted","EC",NA
"4957",4,"SIA/KA/MIN/448823/2023","SEIAA 506 MIN 2023","Building Stone Quarry ""M/s. M.K.L. Stone Crushers""","M/S. M.K.L STONE CRUSHERS","EC Granted","EC",NA
"4958",1,"SIA/KA/IND2/258804/2022","","Expansion of Distillery unit from 120 KLPD to 510 KLPD under EBP Scheme","GM SUGARS AND ENERGY LTD","Delisted","EC",NA
"4959",3,"SIA/KA/MIN/420740/2023","SEIAA 145 MIN 2023","BUILDING STONE QUARRY","SHIVAJI SAMBREKAR","EC Granted","EC",NA
"4960",4,"SIA/KA/MIN/445427/2023","SEIAA 448 MIN 2023","Sand Mining Block","Minor Irrigation and Ground Water Development Subdivision","EC Granted","EC",NA
"4961",5,"SIA/KA/MIN/445512/2023","SEIAA 454 MIN 2023","Ordinary Sand Mining","MANOJ BAFNA","EC Granted","EC",NA
"4962",1,"SIA/KA/MIN/241844/2021","SEIAA 652 MIN 2021","“Black Granite Quarry” of Sri. Hari Constructions","SRI. HARI CONSTRUCTIONS","EC Granted","EC",NA
"4963",8,"SIA/KA/INFRA2/413023/2023","SEIAA 51 CON 2020","Development of Commercial Building “Prestige Tech Zone”","M/S PRESTIGE OFFICE VENTURES","EC Granted","EC",NA
"4964",9,"SIA/KA/INFRA2/421575/2023","SEIAA 71 CON 2023","Development of ""Residential Apartment"" Project","BHP HOUSING","EC Granted","EC",NA
"4965",10,"SIA/KA/INFRA2/421958/2023","SEIAA 76 CON 2023","Development of Residential Apartment with Club Hose","ARS INFRAA","EC Granted","EC",NA
"4966",9,"SIA/KA/MIN/34288/2015","SEIAA 1568 MIN 2015","“Shahabad Stone Quarry” over an extent of 1-00 Acres at Sy No. 15/6, Balwadgi Village, Chittapur Taluk, Kalburgi District, Karnataka.","SRI NAGARAJ","EC Granted","EC",NA
"4967",10,"SIA/KA/NCP/73260/2018","SEIAA 51 CON 2018","NITESH CHELSEA","NITESH ESTATES LTD","Delisted","EC",NA
"4968",7,"SIA/KA/MIN/403599/2022","","""Pink Granite Quarry"" of Sri. Shrenik Kumar","SRI. SHRENIK KUMAR  GPA HOLDER","Request for withdraw","EC",NA
"4969",1,"SIA/KA/INFRA2/414792/2023","SEIAA 45 CON 2023","Development of Residential Apartment project","UDBHAV BUILDERS AND DEVELOPERS","EC Granted","EC",NA
"4970",4,"SIA/KA/MIN/436482/2023","SEIAA 314 MIN 2023","Black Granite Quarry ""Sri. Vasanth Kumar""","VASANTH KUMAR","For further consideration(SEIAA)","EC",NA
"4971",7,"SIA/KA/INFRA2/422202/2023","SEIAA 77 CON 2023","Residential Apartment with Club House and Commercial Building","INFANT PROPERTIES AND INVESTMENTS PRIVATE LIMITED","EC Granted","EC",NA
"4972",9,"SIA/KA/IND2/262826/2022","","Establishment of new distillery unit of capacity 500 KLPD to produce Ethanol using sugarcane syrup as feedstock under EBP scheme and installation of captive power plant of 10MW","M/S. SHRI PRABHULINGESHWAR SUGARS AND CHEMICALS LIMITED","WithdrawEC","EC",NA
"4973",2,"SIA/KA/MIN/408744/2022","SEIAA 529 MIN 2022","Environmental Clearance for Building Stone Quarry in 1.50 Acres of Patta Land bearing Sy. No. 32/3 of Chikkanayakana Hosalli village in Kushalanagara Taluk, Kodagu District, Karnataka.","RAJU RAJENDRA","EC Granted","EC",NA
"4974",3,"SIA/KA/INFRA2/408847/2022","SEIAA 84 CON 2022","Development of Multi Modal Logistic Park at Bengaluru and External Trunk connectivity Infrastructure to the MMLP, Bengaluru.","National Highways Authority of India","EC Granted","EC",NA
"4975",7,"SIA/KA/MIN/421656/2023","SEIAA 360 MIN 2023","Environmental Clearance for Building Stone Quarry in 2-33 Acres of Patta Land bearing Sy. No. 79/1 of Mannur village in Belagavi Taluk & District, Karnataka, M/s Yogaraj Enterprises, Prop. Sri Vijay Jambu Upadhye.","VIJAY UPADHYE","EC Granted","EC",NA
"4976",3,"SIA/KA/MIN/137464/2020","SEIAA 43 MIN 2020","M-Sand Quarry (Building Stone)","SRI K.S. SHANTHEGOWDA","EC Granted - Processed offline","EC",NA
"4977",6,"SIA/KA/MIN/184698/2020","SEIAA 348 MN 2020","Building Stone(Manufacture of M-Sand)","M/S NANDI STONE CRUSHER","EC Granted - Processed offline","EC",NA
"4978",7,"SIA/KA/MIN/202685/2021","SEIAA 150 MIN 2021","Black Granite and Multi Colour Granite Quarry","M/S. KRIYASHILA GRAITES","EC Granted - Processed offline","EC",NA
"4979",8,"SIA/KA/MIS/178981/2020","SEIAA 141 CON 2020","M/s. Sri Srinivasa Developers","M/S. SRI SRINIVASA DEVELOPERS","EC Granted - Processed offline","EC",NA
"4980",9,"SIA/KA/MIN/217538/2021","SEIAA 292 MIN 2021","“Building Stone (M-Sand) Quarry” of  M/s. C. R. S. Stone Crusher","M/S. C. R. S. STONE CRUSHER","EC Granted","EC",NA
"4981",10,"SIA/KA/MIN/232025/2021","SEIAA 540 MIN 2021","Building Stone Quarry","SRI S. B. JANARDHAN","EC Granted","EC",NA
"4982",2,"SIA/KA/MIN/439812/2023","SEIAA 372 MIN 2023","Expansion of Building Stone Quarry QL No. 549 ""Sri. H. K. Lakshmangowda""","HASSAN LAKSHMANGOWDA","EC Granted","EC",NA
"4983",3,"SIA/KA/INFRA2/440387/2023","SEIAA 164 CON  2023","Residential Development with Club House project","NVT QUALITY LIFESTYLE ESTATE LLP","EC Granted","EC",NA
"4984",4,"SIA/KA/INFRA2/440196/2023","SEIAA 162 CON  2023","DEVELOPMENT OF HOSTEL BUILDING","DAYANANDA SAGAR","Delisted","EC",NA
"4985",5,"SIA/KA/INFRA2/412250/2022","SEIAA 35 CON 2023","Proposed Expansion of Hospital Building Project by M/s Aster DM Healthcare Limited.","ASTER DM HEALTHCARE LIMITED","EC Granted","EC",NA
"4986",6,"SIA/KA/MIN/436245/2023","SEIAA 302 MIN 2023","Building Stone Quarry ""Smt. Lakshmidevi L""","LAKSHIMAYYA LAKSHMIDEVI","EC Granted","EC",NA
"4987",2,"SIA/KA/MIN/282777/2022","SEIAA 348 MIN 2022","“Ordinary Sand Mining” of Sri. Ashok B Angadi","ASHOK ANGADI","EC Granted","EC",NA
"4988",4,"SIA/KA/MIN/91488/2019","","Building stone quarry of
M/s  Someswara Stone Crusher
Sy. No-25, Bennehalli Village, Ramanagara Taluk and  District,
Karnataka","SOMESWARA STONE CRUSHER","Delisted","EC",NA
"4989",5,"SIA/KA/MIN/400490/2022","SEIAA 217 MIN 2022","Building Stone Quarry of Bukkasagara Vaddammadevi Bovivaddara Kallakutikara Sangha","BUKKASAGARA VADDAMMADEVI BHOVI VADDARA KALLUKUTIKARA SANGHA","EC Granted","EC",NA
"4990",6,"SIA/KA/MIN/400529/2022","","""Building Stone Quarry” of Sri. Maruti R Vaddar","MARUTI VADDAR","WithdrawEC","EC",NA
"4991",5,"SIA/KA/MIN/128482/2019","SEIAA 806 MIN 2019","Grey Granite Quarry","GREY GRANITE QUARRY BY TIMMANNA HOOLGERI","EC Granted","EC",NA
"4992",9,"SIA/KA/MIN/42840/2016","","Removal of Sand in an extent of 3.00 Ha. from Sand Bar SB-G9 of Gurupura River in Mudushede-II Village, Mangalore Taluk, Dakshina Kannada District","CHAIRMAN","Delisted","EC",NA
"4993",10,"SIA/KA/MIN/42844/2016","","Removal of Sand in an extent of 8.00 Ha. from Sand Bar SB-N1 of Netravathi River in Mangalore Thota Village, Mangalore Taluk, Dakshina Kannada District","CHAIRMAN","Delisted","EC",NA
"4994",1,"SIA/KA/MIN/430934/2023","SEIAA 249 MIN 2023","Building Stone Quarry Sri. Mohammad Azeem","MOHAMMED AZEEM","EC Granted","EC",NA
