"","X","Proposal.No.","File.No.","Project.Name","Company","Proposal.Status","Project.Type","View"
"347",9,"SIA/UK/MIN/86001/2018","E.C  -1(18)/2018","Srikot Ganganali Sand, Bajri & Boulders Mine","RAJENDRA SINGH BISHT","Under examination of SEAC manually process","EC",NA
"348",10,"SIA/UK/MIN/446755/2023","EC-01(128)/2023","Proposed Soapstone mining project (Mining lease Area 3.909 Ha) located at Village: Pagana, Tehsil- Bageshwar, District: Bageshwar, State : Uttarakhand by Shri Jitendra Aithani S/o Shri Amar Singh Aithani","AITHANI SOAPSTONE PROJECT","EC Granted","EC",NA
"349",2,"SIA/UK/MIS/271629/2022","EC-09(11)/2022","Application for obtaining No Objection Certificate/EC under Doon Valley Area as per MoEF Notification vide S.O. 2125 (E) dated 13.12.2007 for proposed orange category establishment of 200 TPH Stone Crusher Plant along with 500 KVA DG set by M/s Shri","SHRI GANPATI STONE CRUSHER","Request for withdraw","EC",NA
"350",3,"SIA/UK/MIN/36409/2019","E.C- 01(111)/2019","Kailash Rawat","KAILASH RAWAT","Under examination of SEAC manually process","EC",NA
"351",5,"SIA/UK/MIS/222855/2021","EC-08(45)/2021","M/s Ganga Beach Resort","M/S GANGA BEACH RESORT","EC Granted","EC",NA
"352",7,"SIA/UK/MIS/32799/2019","E.C- 9(30)/2019","M/S RUSAN PHARMA LTD. Khasra No- 122 I, Central Hope Town,  Selaqui, Dehradun (Area","M/S RUSAN PHARMA LTD.","Under examination of SEAC manually process","EC",NA
"353",10,"SIA/UK/MIN/61888/2018","EC-1(38)/2018","Soapstone Mining at Village- Simkhet, Post-Ghinghartola, Tehsil-Bageshwar, District-Bageshwar, Uttarakhand","RP","EC Granted","EC",NA
"354",1,"SIA/UK/MIN/38356/2019","E.C 01(87)/2019","RBM Project Rampur Raighati","SH ABHISHEK SHARMA","Under examination of SEAC manually process","EC",NA
"355",2,"SIA/UK/MIS/237543/2021","EC-09(99)/2021","Environmental clearance for Installation of RBM Screening Plant by M/s Goyal Associates Screening Plant at Village- Fatehpur Tanda, Tehsil- Doiwala, Dehradun (Uttarakhand)","GOYAL ASSOCIATES","EC Granted","EC",NA
"356",3,"SIA/UK/NCP/200122/2021","EC-08(46)/2021","Proposed IIE Pharma City - II at Charba, Dehradun, Uttarakhand","STATE INFRASTRUCTURE AND INDUSTRIAL DEVELOPMENT CORPORATION OF UTTARAKHAND LTD (SIIDCUL)","Awaiting EC","EC",NA
"357",4,"SIA/UK/MIN/231148/2021","EC-01(201)/2021","Minor Mineral (sand Bajri Boulder)” at Khatauni no.1 (khasra no. 38) Village – Meravarana,Teh- Sitarganj &Dist- Udhamsingh Nagar (U.K)","ABDUL ALEEM","EC Granted","EC",NA
"358",5,"SIA/UK/IND2/222825/2021","EC-09(89)/2021","Environmental Clearance for Proposed Installation of Powder Coating Facility and enhancement in production capacity with existing and proposed products by M/s Indo German Brakes Ltd. at Khasra no. 323/MI, Central Hope Town, Industrial Area, Selaqui,","M/S INDO GERMAN BRAKES LIMITED","EC Granted","EC",NA
"359",6,"SIA/UK/MIN/42142/2019","E.C- 01(107)/2019","Pagana Soapstone Mining Project","PAGANA SOAPSTONE MINING II","Under examination of SEAC manually process","EC",NA
"360",7,"SIA/UK/MIN/31678/2015","1_(763)/2015","Soapstone mining from Uneven
Agricultural land","GIRISH CHANDRA PETSHALI","EC  has been Granted Manually","EC",NA
"361",8,"SIA/UK/INFRA2/441428/2023","EC-08(22)/2023","Affordable housing project under violation by Lakshmi Constructions Co. Ltd","SACHIN TYAGI","EC Granted","EC",NA
"362",9,"SIA/UK/MIN/83414/2018","E.C  -1(14)/2018","Losari Soapstone Mine","KAILASH CHANDRA PANT","Under examination of SEAC manually process","EC",NA
"363",10,"SIA/UK/MIN/447398/2023","EC-01(175)/2021","Malla Sanyuda Soapstone Mining Project","BHUPAL BISHT","EC Granted","EC",NA
"364",2,"SIA/UK/MIN/59481/2016","","Totigad Soap Stone Mine","OVERSEAS MIN TECH CONSULTANT","Delisted","EC",NA
"365",3,"SIA/UK/MIN/3607/2012","","Mining of Soapstone of M/s Bipin Singh Rana at Village Gauna, District Chamoli, Uttarakhand (10.407 ha)","BIPIN SINGH RANA","EC Granted - Processed offline","EC",NA
"366",4,"SIA/UK/IND2/84561/2018","E.C  -9(12)/2018","Environmental Clearance for Proposed
Installation of Green insulated DG Set and
Enhancement of Man Power to manufacture
Shoes in the existing Complex by M/s Mochiko
Shoes Pvt Ltd. (Unit-1)","M/S MOCHIKO SHOES PVT. LTD","Under examination of SEAC manually process","EC",NA
"367",5,"SIA/UK/INFRA2/418785/2023","EC-09(30)/2023","Parb Pharmaceuticals Private Limited","PARB PHARMACEUTICALS PRIVATE LIMITED","EC Granted","EC",NA
"368",6,"SIA/UK/IND3/426465/2023","EC-09(50)/2023","Unimedico Lab Unit - 1","UNI MEDICOLABS","EC Granted","EC",NA
"369",7,"SIA/UK/MIN/31662/2015","1_(766)/2015","Baitoli Soapstone Mine","BAITOLI SOAPSTONE MINE","Under examination of SEAC","EC",NA
"370",9,"SIA/UK/IND2/157189/2020","E.C No- 5(16)/2020","Environment Clearance for installation of proposed manufacturing unit of Paper Chemical by M/s IVAX Paper Chemicals Limited located at Plot No. 7G, Sector 9, Khasra No. 210, IIE, SIDCUL, Phoolbagh, Ru","IVAX PAPER CHEMICALS","EC Granted","EC",NA
"371",6,"SIA/UK/IND/30713/2015","9-(57)/2015","M/s. Intacto 
Pharmaceuticals Pharmulation","INTACTO","EC  has been Granted Manually","EC",NA
"372",1,"SIA/UK/MIN/89125/2018","E.C   -1(35)/2019","Proposed Boraagar Soapstone Mining site at Village- Boraagar, Tehsil- Berinag, Dist- Pithoragarh, Uttarakhand","PROPOSED BORAAGAR SOAPSTONE MINING SITE AT VILLAGE- BORAAGAR, TEHSIL- BERINAG, DIST- PITHORAGARH, UTTARAKHAND.","Under examination of SEAC manually process","EC",NA
"373",2,"SIA/UK/MIN/58622/2016","","Proposed Soapstone Mine at village - Toli, Tehsil - Dharchula, District- Pithoragarh, Uttarakhand (Area: 1.764 ha.)","PROPOSED SOAPSTONE MINE VILLAGE TOLI TEHSIL KANDA DISTRICT PITHORAGARHUTTARAKHAND","Delisted","EC",NA
"374",3,"SIA/UK/MIN/33624/2015","1-(773)/2015","Extraction / collection of Sand/Bajri/Boulder for samtalikaran purpose","VIJAY MOHAN","EC  has been Granted Manually","EC",NA
"375",4,"SIA/UK/MIN/90355/2019","E.C- 1(58)/2019","M/s Jai Badri Kedar Soapstone","JAI BADRI","Under examination of SEAC manually process","EC",NA
"376",5,"SIA/UK/MIN/50440/2016","E.C No-896-1-(860)/2016
Dated- 1.3.2016","Environmental Clearance for the Proposed Digging / Excavation of Minor
Minerals i.e. “Brick Earth” for Brick manufacturing from lease area of
Village Kuraiya (4.352 Hectare) by M/s Chand Brick Udyog, Chakauni
Kuraiya, Tehsil – Kichha, District, Ud","CHAND BRICK UDYOG","EC  has been Granted Manually","EC",NA
"377",6,"SIA/UK/IND3/421952/2023","EC-09(35)/2023","Proposed manufacturing plant of Reprocessed Plastic Granules with capacity 1200 Tons Per Annum by M/S T C Plastics located at Khasra 1/1/1 min mauza, central Hopetown, Pargana Pachawadun, Tehsil Vikas Nagar, Dehradun","DALIP SOLANKI","EC Granted","EC",NA
"378",7,"SIA/UK/MIN/80329/2018","-1(04)/2018","Soapstone Deposit, Lease area 8.498 ha, village-Nagkanyal-Kandekanyal, Tehsil Kanda, Dist-Bageshwar, state uttarakhand","DEEP CHANDRA","Under examination of SEAC manually process","EC",NA
"379",8,"SIA/UK/IND3/83132/2022","IA-J-11011/460/2022-IA-II(I)","UTHIKA LABORATORIES PRIVATE LIMITED","UTHIKA LABORATORIES PRIVATE LIMITED","Pending at PP due to eds","EC",NA
"380",9,"SIA/UK/MIN/60473/2016","","PapoliLaggakafli & Odiyar Soapstone Deposit","MS OVERSEAS MIN TECH CONSULTANTS","Delisted","EC",NA
"381",10,"SIA/UK/MIN/87183/2018","E.C  -1(22)/2018","Bhagdeyi Gangari (Matali-1)","BHAGDEYI GANGARI","Under examination of SEAC manually process","EC",NA
"382",1,"SIA/UK/MIN/30707/2015","1-(748)/2015","Extraction/collection of Minor Minerals i.e. Stone/Bajri/ Boulder (Kh. No. – 2461 to 2464, 2466 to 2485; 2496 to 2499, 2500 to 2504, 2545 to 2546, 2548, 2516 & 2488, M.L. Area – 0.487 Ha near Koti Gad Gadera) at Village Manjoli, Patti Juwa Udaipur, T","SURENDRA SINGH","EC  has been Granted Manually","EC",NA
"383",2,"SIA/UK/MIN/445566/2023","EC-01(63)/2023","Proposed Soapstone Mine (Area = 4.657 ha.) at Village Banoli, Tehsil Berinag, & District Pithoragarh, Uttarakhand by Shri Chamu Singh Negi.","CHAMU NEGI","EC Granted","EC",NA
"384",3,"SIA/UK/MIN/60477/2016","","SurkaliGaon mineral Soapstone deposit","MS OVERSEAS MIN TECH CONSULTANTS","Delisted","EC",NA
"385",4,"SIA/UK/MIN/30228/2015","","rkosi river bed minn","A K Shukla","Delisted","EC",NA
"386",5,"SIA/UK/INFRA2/450550/2023","EC-09(87)/2023","Environmental Clearance for Proposed Feed Supplements Manufacturing Unit of by M/s Saife Vetmed Pvt. Ltd. (Unit 2).","SAIFE VETMED PRIVATE LIMITED","EC Granted","EC",NA
"387",6,"SIA/UK/MIN/407293/2022","EC-01(148)/2020","Garuwa Sirmoli Soapstone Mine","GARUWA SIRMOLI SOAPSTONE MINE","EC Granted","EC",NA
"388",8,"SIA/UK/NCP/168101/2020","EC-9(63)/2020","Environmental clearance for Installation of DG Set in RBM Screening Plant by M/s Gurdeep Singh and Company at Khata No. 225, Village Dakpathar, Tehsil – Vikasnagar, District – Dehradun, Uttarakhand","M/S GURDEEP SINGH AND COMPANY","EC Granted","EC",NA
"389",8,"SIA/UK/NCP/29310/2017","E.C 8(13)/2019","Group Housing project at Avas Vikas Parishad Housing Colony, Veerbhadra Marg Yojna, Rishikesh","SUNRISE TECHNOBUILD LLP","Under examination of SEAC","EC",NA
"390",9,"SIA/UK/IND3/422962/2023","EC-09(39)/2023","WELLMIND NUTRACEUTICALS PVT. LTD.","WELLMIND NUTRACEUTICALS PRIVATE LIMITED","EC Granted","EC",NA
"391",10,"SIA/UK/MIN/34227/2015","1-(772)/2015","M/s Salaudeen","SALAHUDDIN","EC  has been Granted Manually","EC",NA
"392",4,"SIA/UK/MIN/53155/2018","EC-1(7)/2018","Nayal Biladi Soapstone Mine","NAYAL BILADI SOAPSTONE MINE","EC Granted","EC",NA
"393",5,"SIA/UK/MIS/103507/2019","E.C- 8(14)/2019","Mallplex Cum Hotel Project","HARE KRISHNA TOURISM DEVELOPMENT LIMITED","Under examination of SEAC manually process","EC",NA
"394",9,"SIA/UK/IND3/234539/2021","EC-05(25)/2021","M/s Riddhi Siddhi Chemoresin LLP","M/S RIDDHI SIDDHI CHEMORESIN LLP","EC Granted","EC",NA
"395",5,"SIA/UK/IND3/450365/2023","EC-09(88)/2023","Neutrawell Healthcare Pvt. Ltd.","NEUTRAWELL HEALTHCARE PRIVATE LIMITED","EC Granted","EC",NA
"396",6,"SIA/UK/MIN/89179/2018","E.C   -1(53)/2019","for Pokhari Soapstone mining project khasra nos.- 1427, 1428, 1429 and others","SANDEEP SINGH ASHWAL","Under examination of SEAC manually process","EC",NA
"397",7,"SIA/UK/IND2/79026/2018","-9(01)/2018","Environmental Clearance under Doon valley notification for Installation of Dual Fuel Fired Boiler in the existing Complex at C- 4, Selaqui Industrial Area, Selaqui, Dehradun, Uttarakhand by M/s Ban Labs (P) Ltd.","BAN LABS PVT LTD","Delisted","EC",NA
"398",8,"SIA/UK/INFRA2/445090/2023","EC-09(79)/2023","Environmental Clearance for existing Hot Mix Plant under violation by M/s Raj Shyama Construction (P) Ltd.","RAJ SHYAMA CONSTRUCTIONS PRIVATE LIMITED","EC Granted","EC",NA
"399",6,"SIA/UK/MIN/66054/2019","EC-01(82)/2019","Mining of Proposed Kwerali Soapstone from Lease Area (9.810 Ha.) at Village - Kwerali, Tehsil & District - Bageshwar, Uttarakhand.","PROPOSED KWERALI SOAPSTONE MINE","EC Granted","EC",NA
"400",8,"SIA/UK/NCP/97195/2019","E.C 9(25)/2019","Proposed Installation of Green Insulated DG Set & Establishment of Food Cooking Facility (MidDay Meal) by M/s Akshaya Patra Foundation at Khasra No. 801, Village Sudhowala, Pargana Pachwadoon, Tehsil Vikas Nagar, District Dehradun, Uttarakhand.","AKSHAYA PATRA FOUNDATION","Under examination of SEAC manually process","EC",NA
"401",1,"SIA/UK/MIN/50180/2016","E.C No- 904-1-(854)/2016
Dated- 1.3.2016","Excavation of Brick Earth","LOHAN BRICK FIELD","EC  has been Granted Manually","EC",NA
"402",2,"SIA/UK/IND/85947/2018","E.C  -9(09)/2018","M/s Hamilton Housewares Pvt. Ltd., , Plot No: 142-143, Sector- IIDC, SIDCUL, Dist-Haridwar, Uttarakhand
Pin-249403","HAMILTON HOUSEWARES PVT LTD SIDCUL HARIDWAR","Under examination of SEAC manually process","EC",NA
"403",3,"SIA/UK/MIN/439294/2023","EC-01(01)/2022","Environmental Clearance for Proposed soapstone Extraction in Village Baira Majhera, Tehsil Kapkot, District Bageshwar","PURAN BHATT","EC Granted","EC",NA
"404",4,"SIA/UK/IND2/56507/2016","","Keron Lifesciences Pvt. Ltd.
Plot No- D-5, Sara Industrial Estate, Rampur Dehradun Uttarakhand-248197","ARVIND JI","Delisted","EC",NA
"405",5,"SIA/UK/IND/30714/2015","9-(55)/2015","Manufacturing of Pharmaceutical Formulations","SIGNATURE PHYTOCHEMICAL INDUSTRIES","EC  has been Granted Manually","EC",NA
"406",4,"SIA/UK/MIN/33509/2015","1-(785)/2015","Chopata Soapstone Mine Area 1.575 ha. at Village- Choupata, Tehsil-Didihat, District- Pithoragarh Uttarakhand.","CHOPATA SOAPSTONE MINE","EC  has been Granted Manually","EC",NA
"407",5,"SIA/UK/MIN/413529/2023","EC-01(32)/2023","Nakhnauli Soapstone Mining Project","JAGAT DHEK","EC Granted","EC",NA
"408",6,"SIA/UK/MIN/91130/2019","E.C- 1(65)/2019","Sandeep Aswal","SANDEEP ASWAL","EC Granted - Processed offline","EC",NA
"409",7,"SIA/UK/NCP/60463/2016","","‘Aam Wala Tarla’ “Group housing
project” (LIG, MIG, HIG & EWS)","MS OVERSEAS MIN TECH CONSULTANTS","Delisted","EC",NA
"410",8,"SIA/UK/MIN/434775/2023","EC-01(46)/2023","Meyoli Soapstone Mine","BHUPENDRA MAHARA","For further consideration(SEAC)","EC",NA
"411",9,"SIA/UK/MIN/91734/2019","E.C- 1(67)/2019","Soapstone mining from Uneven Agricultural land at Village Kande Kanyal Tehsil Kanda District Bageshwar Uttarakhand","GIRISH CHANDRA PETSHALI","Under examination of SEAC manually process","EC",NA
"412",10,"SIA/UK/MIS/69007/2021","","G.R. Realcon Pvt. Ltd. (Sikka Kimaya Greens)","G R REALCON PVT. LTD. ( SIKKA KIMAYA GREENS)","Pending at PP due to eds","EC",NA
"413",9,"SIA/UK/INFRA2/429427/2023","08(24)/2023","Environmental clearance for operation of existing hotel facility “The Prominence” under violation by M/s SA Anand & Associates","S A ANAND & ASSOCIATES","EC Granted","EC",NA
"414",10,"SIA/UK/MIN/9571/2013","","Naithana Sand Bajri & Boulder Mining Project","M/s Grahwal Mandal Vikas Nigam Ltd.","Pending at PP due to eds","EC",NA
"415",2,"SIA/UK/IND3/447408/2023","EC-08(39)/2023","MEDICARE HOSPITAL","HEMENDRA RAWAT","EC Granted","EC",NA
"416",3,"SIA/UK/IND/29865/2018","E.C   9-(10)/2019","Proposed Capacity Expansion of Refined Silver Production from 600 TPA to 800 TPA at Pantnagar, Udham Singh Nagar District, Uttarakhand","HINDUSTAN ZINC PANTNAGAR SILVER PLANT","Request for withdraw","EC",NA
"417",4,"SIA/UK/MIN/408672/2022","EC-1(180)/2021","Bhauro Chobtta, Tok Kumaldev Soapstone Deposit","KHIMULI DEVI","EC Granted","EC",NA
"418",5,"SIA/UK/NCP/90560/2019","E.C- 8(11)/2019","Expansion of Base Hospital","DIRECTOR MEDICAL EDUCATION","Under examination of SEAC manually process","EC",NA
"419",6,"SIA/UK/IND3/83126/2022","EC-09(63)/2023","B.G. Assaying and Hallmarking Centre","B.G.ASSAYING & HALLMARKING CENTRE","EC Granted","EC",NA
"420",7,"SIA/UK/MIN/87185/2018","E.C  -1(24)/2018","“Minor Mineral Mining (River Bed Material)”, at Gola River (Area- 0.496 Ha), Village- Uduwa, Tehsil & District- Nainital, State- Uttarakhand of Mr.Sher Singh","MR. SHER SINGH","Under examination of SEAC manually process","EC",NA
"421",8,"SIA/UK/MIN/31661/2015","1_(767)/2015","Meyoli Soapstone Mine","SOAP STONE MINING","EC  has been Granted Manually","EC",NA
"422",9,"SIA/UK/MIN/9575/2013","","Maroda Sand & Boulder Mining Project","M/s Grahwal Mandal Vikas Nigam Ltd.","Rejected - Processed offline","EC",NA
"423",1,"SIA/UK/MIN/89630/2018","E.C   -1(40)/2019","Pratap Singh Mer","PRATAP SINGH MER","Under examination of SEAC manually process","EC",NA
"424",2,"SIA/UK/INFRA2/444997/2023","","L P Vilas at Old khasra no. 58, 59, New khasra no. 449 Ka, 449 GA, 450, 451, Village Sudhowala, Tehsil Vikasnagar, Dehradun, Uttarakhand","KESHO GOYAL","Under examination of SEIAA","EC",NA
"425",3,"SIA/UK/MIN/405148/2022","EC-1(159)/2021","Proposed Simtoli (Maudhar) Soapstone Mine Project (Area: 11.251 ha.) at Village Simtoli (Maudhar), Tehsil & District: Bageshwar, Uttarakhand by Shri. Bhupendra Joshi","BHUPENDRA JOSHI","For further consideration(SEAC)","EC",NA
"426",4,"SIA/UK/MIN/453265/2023","EC-01(77)/2023","Baikori Soapstone Mining Project. Project Proponent- Smt. Madhavi Devi, W/o Late. Shri Nandan Singh Bagri, R/o- Jagthana, Tehsil & District- Bageshwar, Uttarakhand","MANOJ BAGHARI","EC Granted","EC",NA
"427",6,"SIA/UK/MIN/31567/2015","1_(757)/2015","Proposed
Extraction / Collection of Minor Minerals i.e. Sand, Bajri & Boulders from Ganga River Bed
Khasra No. 42/2, 42/6 & 43/1 (ML Area – 1.332 Ha.) at Village – Rampur Raighati Ahatmal,
Tehsil- Laksar, District – Haridwar, Uttarakhand.","ANIL KUMAR","EC  has been Granted Manually","EC",NA
"428",7,"SIA/UK/MIN/87546/2018","E.C  -1(26)/2018","Jai Mata Di Mines","JAI  MATA DI MINES","Under examination of SEAC manually process","EC",NA
"429",1,"SIA/UK/INFRA2/434837/2023","EC-09(67)/2023","Environmental Clearance for Manufacturing of Footwear’s","M/S MOCHIKO SHOES PVT. LTD","EC Granted","EC",NA
"430",2,"SIA/UK/MIS/89180/2018","E.C   -9(13)/2019","Dehradun Premier Motors Pvt Ltd","DEHRADUN PREMIER MOTORS PVT. LTD.","Under examination of SEAC manually process","EC",NA
"431",9,"SIA/UK/MIN/90110/2018","E.C   -1(38)/2019","Soapstone Mining Project”, Area of 4.486 Hac. to Sri. Rajendra Prasad Tiwari S/o Shri Pran Dutt Tiwari, Village- Simkhet, Post office- Ghinghartola, District- Bageswar, State- Uttarakhand","RP","Under examination of SEAC manually process","EC",NA
"432",10,"SIA/UK/INFRA2/415685/2023","09(54)/2023","SHRI RAM ASSOCIATES SCREENING PLANT","SHRI RAM ASSOCIATES","Rejected by SEIAA","EC",NA
"433",1,"SIA/UK/IND2/201671/2021","EC-09(77)/2021","M/S. Demexico Pharmaceuticals Pvt.Ltd. F-48, U.P.S.I.D.C., Selaqui, Dehradun, Uttarakhand 248197","DEMEXICO PHARMACEUTICALS PVT. LTD","EC Granted","EC",NA
"434",4,"SIA/UK/MIN/42973/2019","E.C- 01(103)/2019","Lohakot Mines Projects","LOHAKOT MINES AND MINREALS","Under examination of SEAC manually process","EC",NA
"435",5,"SIA/UK/MIN/42977/2019","E.C- 01(101)/2019","SHRI PAWAN SINGH MAHARA","SHRI PAWAN SINGH MAHARA","Under examination of SEAC manually process","EC",NA
"436",9,"SIA/UK/MIN/37199/2019","E.C- 01(93)/2019","River bed material mining project at gaula river ,vill-shantipuri no4 (loy no.1) ,Teh Kichha","MRS SUKHWANT KAUR","Under examination of SEAC manually process","EC",NA
"437",10,"SIA/UK/MIN/36305/2019","E.C- 01(112)/2019","Dharmanand Painuly","DHARMANAND PAINULY KULALI","Under examination of SEAC manually process","EC",NA
"438",5,"SIA/UK/IND2/140607/2020","EC- 5(15)/2020","MANUFACTURING OF CUSTOM ORGANIC MOLECULES FOR RESEARCH AND DEVELOPMENT BY  M/S POI INDIA BIOTECH PVT. LTD.","MS POI INDIA BIOTECH PVT. LTD.","EC Granted","EC",NA
"439",6,"SIA/UK/MIN/140747/2020","EC-1(147)/2020","Majrikanda I RBM Project","MAJRIKANDA I RBM PROJECT","EC Granted","EC",NA
"440",7,"SIA/UK/MIN/218169/2021","EC-01(188)/2021","Song Dam Stone Quarry No. 2 (Quartzite Boulders) Mine over an area of 0.8030 ha with production capacity 54625 TPA with is situated near Village – Ghursal, Tehsil – Dhannolti, District – Tehri Garhwal (Uttarakhand)","INFRASTRUCTURE (REHAB)DIVISION RISHIKESH, DEHRADUN","EC Granted","EC",NA
"441",8,"SIA/UK/NCP/196612/2021","EC-09(73)/2021","Environmental clearance for proposed expansion of existing surgical sutures and other medical devices manufacturing unit by M/s Lotus Surgicals Private Limited","M/S LOTUS SURGICALS PRIVATE LIMITED","EC Granted","EC",NA
"442",10,"SIA/UK/NCP/111933/2019","E.C 9(35)/2019","Environmental clearance for proposed installation of powder coating facility and DG set in the existing unit for assembling of Electrical Control Panel Board by M/s Powertech Cabcon (P) Ltd. at F-90,","POWERTECH CABCON PVT LTD","Under examination of SEAC manually process","EC",NA
"443",1,"SIA/UK/IND1/447568/2023","EC-09(83)/2023","ALMED PRINTING SOLUTIONS PRIVATE LIMITED","ALMED PRINTING SOLUTIONS PRIVATE LIMITED","EC Granted","EC",NA
"444",2,"SIA/UK/MIN/88109/2018","E.C   -1(31)/2019","“Soapstone Mining Project”, Area- 4.379 Ha at Village- Nayal Chamoli, Tehsil- Bageshwar, District- Bageshwar, State- Uttarakhand of Shri Bhuwan Chandra Tewari.","SHRI BHUWAN CHANDRA TEWARI","Under examination of SEAC manually process","EC",NA
"445",3,"SIA/UK/MIN/34499/2015","1-(793)/2015","Proposed Stone/ Boulder Mine at Village - Chhulape, Patti - Bardakhan, Tehsil- Lohaghat & District - Champawat, Uttarakhand","PROPOSED STONE BOULDER MINE AT VILLAGE CHHULAPE PATTI BARDAKHAN TEHSIL LOHAGHAT DISTRICT CHAMPAWAT UTTARAKHAND","EC  has been Granted Manually","EC",NA
"446",4,"SIA/UK/MIN/443293/2023","EC-01(17)/2023","Bhatnikot Soapstone Mining Project","NEHA SINGH","EC Granted","EC",NA
"447",5,"SIA/UK/MIN/31574/2015","1_(758)/2015","Proposed Extraction / Collection of Minor Minerals i.e. Sand, Bajri & Boulders from Amlawa River Bed Khata No. 1 (Khasra No. 1 KHA) ML Area – 3.80 Hectare at Village – Jokla, Tehsil – Kalsi, District – Dehradun, Uttarakhand.","AKSHAY BHATT","EC  has been Granted Manually","EC",NA
"448",6,"SIA/UK/MIN/81778/2018","E.C  -1(12)/2018","Jalthakot Soapstone Mine","NITIN TIWARI","Under examination of SEAC manually process","EC",NA
"449",7,"SIA/UK/INFRA2/423095/2023","EC-09(36)/2023","Environment Clearance for existing RBM Screening Plant by M/s Surya Screening Plant at Khasra No. 24 (area 0.6960 Ha) and Khasra No. 25 (area 0.6950 ha) Total area – 1.3910 Ha, Village- Baksarwala, Bhaniyawala, District – Dehradun, Uttarakhand.","SURYA SCREENING PLANT","EC Granted","EC",NA
"450",8,"SIA/UK/IND/50413/2016","E.C No- 856-(66)/2016
Dated- 26.2.2016","Pharmaceutical Formulation Project","IPCA LABORATORIES LTD","Under examination of SEAC","EC",NA
"451",10,"SIA/UK/MIN/60847/2019","EC-1(55)/2018","Chakpahuruda Soapstone mine, Area-4.168 ha.","CHAKPAHURUDA SOAPSTONE MINE, KHASRA NO.-91, 92 & 93","EC Granted","EC",NA
"452",1,"SIA/UK/MIN/34951/2019","E.C- 01(90)/2019","Harali soapstone mine","HARALI SOAPSTONE MINE","Under examination of SEAC manually process","EC",NA
"453",2,"SIA/UK/MIN/126253/2019","EC-1(116)/2019","Purana Srinagar RBM Project","PRAVEEN SINGH RBM","EC Granted","EC",NA
"454",6,"SIA/UK/MIS/169213/2020","EC-8(25)/2020","MMBM Hospitality Private Limited","MMBM HOSPITALITY CENTRE","Delisted","EC",NA
"455",1,"SIA/UK/MIN/63385/2021","EC-01(165)/2021","Mining of Karuli shopstone and mine soapstone from Lease Area (7.841 ha.) at Village - Karuli, Tehsil & District Bageshwar, State Uttarakhand","MS STAR MINES AND MINERALS","EC Granted","EC",NA
"456",5,"SIA/UK/MIS/221984/2021","EC-08(43)/2021","Group Housing Project","BRAZEN ARROW COMPANY PVT. LTD.","Delisted","EC",NA
"457",9,"SIA/UK/NCP/93282/2019","E.C- 8(10)/2019","Rajiv Gandhi International Cricket Stadium & Sports Complex","RAJIV GANDHI INTERNATIONAL CRICKET STADIUM AND SPORTS COMPLEX","Under examination of SEAC manually process","EC",NA
"458",10,"SIA/UK/IND1/445181/2023","EC-09(81)/2023","ALMED PRINTING SOLUTIONS PRIVATE LIMITED","ALMED PRINTING SOLUTIONS PRIVATE LIMITED","Rejected by SEAC","EC",NA
"459",4,"SIA/UK/INFRA2/415740/2023","EC-08(09)/2023","GUPTA JEE TENT SERVICES PVT LTD","GUPTA JEE TENT SERVICES PRIVATE LIMITED","EC Granted","EC",NA
"460",5,"SIA/UK/MIN/55294/2016","","PROPOSED DIGGING/EXCAVATION OF BRICK EARTH FOR BRICK MANUFACTURING FROM
 LEASE AREA- 3.019 Ha AT VILLAGE- HARIPUR ROAD MASEET, 
TEHSIL- GADARPUR, DISTRICT- U.S. NAGAR, UTTARAKHAND.","GURUNANAK BRICK FIELD BY SHRI SHER CHAND","Delisted","EC",NA
"461",6,"SIA/UK/MIN/31092/2015","E.C 1-(754)/2015","Badeu Boulder Mine Project, Pithoragarh","OVERSEAS MINTECH CONSULTANT PVT LTD","EC  has been Granted Manually","EC",NA
"462",7,"SIA/UK/IND2/48992/2016","E.C- 9(65)/2016","M/S PUREGANIC HEALTH CARE
at Khasra No-44A, Mauza-
Kuanwala, Tehsil & District
Dehradun, Uttarakhand","PUREGANIC HEALTH CARE","EC  has been Granted Manually","EC",NA
"463",8,"SIA/UK/MIN/58637/2016","","Proposed Soapstone Mine at village- Chiphalete Pli Chak Titoli, Tehsil - Kanda, District- Bageshwar. Uttarakhand. (Area : 4.822 ha.) by Shri Umesh Chandra Pande","PROPOSED SOAPSTONE MINE VILLAGE CHIPHALETE PALI CHAK TITOLI TEHSIL KANDA DISTRICT BAGESHWAR UTTARAKHAND","Delisted","EC",NA
"464",9,"SIA/UK/MIN/89479/2018","E.C   -1(43)/2019","Soapstone Mining Project”, Area of 3.744 Hac. to Sri. Diwan Singh Rautela, S/o Sri Visan Singh Rautela, Maithara, Post- Bhatoda, Bageswar; Smt. Durga Dhapola, W/o Pankaj Kumar Dhapola; Sri Pankaj Kumar Dhapola, S/o Bahadur Singh Dhapola, Dhapoli, Pos","DIWAN SINGH RAUTELA","Under examination of SEAC manually process","EC",NA
"465",10,"SIA/UK/IND3/443550/2023","EC-09(77)/2023","Mancare Laboratories Pvt. Ltd.","MANCARE LABORATORIES PRIVATE LIMITED","EC Granted","EC",NA
"466",1,"SIA/UK/MIS/84966/2018","E.C  -8(04)/2018","KATYANI ASSOCIATES","KATYANI ASSOCIATES","EC Granted","EC",NA
