"","X","Proposal.No.","File.No.","Project.Name","Company","Proposal.Status","Project.Type","View"
"374",5,"SIA/PB/INFRA2/450859/2023","SEIAA/PB/MIS/2023/EC/70","Expansion of Residential Mega Township Project at villages Salamatpur, Dhode Majra, Rasulpur, Saini Majra, Bhagat Majra, Sangala, Palheri and Ghandauli in Mullanpur Planning Area, District SAS Nagar (Mohali), Punjab by M/s Greater Punjab Officers Co-operative House Building Society and M/s. Altus Space Builders Pvt. Ltd. (Joint Venture)","M/S ALTUS SPACE BUILDERS PVT. LTD.","EC Granted","EC",NA
"375",6,"SIA/PB/INFRA2/433809/2023","SEIAA/PB/MIS/2023/EC/28","Expansion in the existing Residential Project ""Silver City Themes"" by Silver City Housing and Infrastructure Limited at Village- Bhankharpur, Tehsil- Dera Bassi, District- SAS Nagar, Mohali, Punjab","SILVER CITY HOUSING AND INFRASTRUCTURE LIMITED","Rejection Letter Granted","EC",NA
"376",7,"SIA/PB/MIN/441932/2023","SEIAA/PB/MIN/2023/EC/50","Bangiwal Sand Mining Project, Executive Engineer/Jalandhar, Drainage-Cum-Mining & Geology Division Water Resources Department, Jalandhar, Punjab","EXECUTIVE ENGINEER -CUM- DISTRICT MINING OFFICER JALANDHAR","EC Granted","EC",NA
"377",8,"SIA/PB/MIN/446836/2023","SEIAA/PB/MIN/2023/EC/64","Balharwal Sand Mining Project over an extent of 0.6Ha","Department of Irrigation","EC Granted","EC",NA
"378",9,"SIA/PB/INFRA2/448699/2023","SEIAA/PB/MIS/2023/EC/60","Expansion of Mega Housing Complex “Hyde Park Estate” located at Villages Salamatpur, Devinagar, Bharonjian, Ratwara and Mullanpur Garibdas, Tehsil Kharar, District SAS Nagar (Mohali), Punjab by M/s DLF Home Developers Ltd.","DLF HOME DEVELOPERS LTD.","Under examination of SEAC","EC",NA
"379",10,"SIA/PB/NCP/22969/2018","SEIAA/PB/NCP/EIA-VIO/2018/1","Coral Mall” at Nakodar Road Jalandhar, Punjab","SHALIMAR CORP LIMITED","EC Granted","EC",NA
"380",9,"SIA/PB/NCP/51202/2016","","Maya Garden Avenue","BARNALA DEVELOPERS","Delisted","EC",NA
"381",1,"SIA/PB/MIN/70516/2017","SEIAA/PB/Min/Non-Coal/EC/2017/37","Shero Bagha Sand mining project","AMRITSAR SAND MINING PROJECT","Delisted","EC",NA
"382",2,"SIA/PB/IND1/451414/2023","SEIAA/PB/IND/2023/EC/16","New Steel Manufacturing Unit M/s BR Chopra Multimetals Private Limited at Village- Mullanpur Kalan, Tehsil- Amloh, District- Fatehgarh Sahib, Punjab","BR CHOPRA MULTIMETALS PRIVATE LIMITED","EC Granted","EC",NA
"383",3,"SIA/PB/IND/45628/2018","SEIAA/PB/IND/EC/2020/23","Expansion of Steel Manufacturing Unit namely M/s Renny Strips Pvt. Ltd. located at Village- Mangarh, Machhiwara road, Near-Kohara, District- Ludhiana, Punjab","M/S RENNY STRIPS PVT. LTD.","EC Granted","EC",NA
"384",6,"SIA/PB/MIN/136681/2020","SEIAA/PB/MIN/EC/2020/21","Ordinary Earth Mining","SH. BALWANT SINGH","Delisted","EC",NA
"385",7,"SIA/PB/MIN/150425/2020","","River Bed Sand Mining project Located at Village-Balarke, Tehsil-Patti,District –Tarn Taran, Punjab. having an area of 1.44 ha","FRIENDS AND CO.","Delisted","EC",NA
"386",8,"SIA/PB/MIS/171001/2020","","M/s.  Abohar Developers LLP. is proposed an Area development poject “Abohar Greens” Located at  Hindumal Kot Road, Tehsil Abohar, Dist Fazilka, Punjab.","M/S ABOHAR DEVELOPERS LLP","WithdrawEC","EC",NA
"387",9,"SIA/PB/MIS/41929/2018","SEIAA/PB/MIS/EC/2019/29","SIEL INDUSTRIAL ESTATE LIMITED","SIEL INDUSTRIAL ESTATE LIMITED","EC Granted","EC",NA
"388",10,"SIA/PB/MIS/131801/2019","SEIAA/PB/NCP/EC/2019/25","MAYA GARDEN RESIDENCY","ABC INFRA","EC Granted","EC",NA
"389",1,"SIA/PB/MIS/9506/2016","SEIAA/PB/MIS/EIA/2018/03","Med Waste Solutions (P) Limited","MED WASTE SOLUTIONS LIMITED","EC Granted","EC",NA
"390",2,"SIA/PB/MIN/34754/2015","","ANIL and CO VILLAGE KHUDAL KALAN TEHSIL BUDHLADA DISTT MANSA","OM BKO","Delisted","EC",NA
"391",3,"SIA/PB/NCP/71249/2017","SEIAA/PB/NCP/2017/EC/19","AFFINITY GRRENS","AFFINITY BUILDERS AND PROMOTERS","EC Granted","EC",NA
"392",4,"SIA/PB/IND1/405113/2022","SEIAA/PB/IND/2022/EC/20","PROPOSED ROLLING MILL UNIT BY M/s ARORA IRON AND STEEL ROLLING MILLS (P) LIMITED UNIT-II.","ARORA IRON & STEEL ROLLING MILLS PRIVATE LIMITED","EC Granted","EC",NA
"393",5,"SIA/PB/NCP/71372/2017","SEIAA/PB/NCP/2017/EC/17","GATEWAY OF DREAMS","SBP DREAM CITY  PVT LTD","EC Granted","EC",NA
"394",6,"SIA/PB/MIN/42970/2016","","M/S GUPTA BKO MINING SITE AT VILL WARHA DRAKA, KOTKAPURA, FARIDKOT","GUPTA BKO KKP","Delisted","EC",NA
"395",7,"SIA/PB/INFRA2/437547/2023","SEIAA/PB/MIS/2023/EC/41","The Lutyens","R.S ENTERPRISES","EC Granted","EC",NA
"396",8,"SIA/PB/INFRA2/440456/2023","SEIAA/PB/MIS/2023/EC/36","MEDALLION NOVA","AG REALTY","EC Granted","EC",NA
"397",9,"SIA/PB/MIN/42368/2016","","M/s Faquir Chand & Co. BKO","MS FAQUIR CHAND AND CO BKO","Delisted","EC",NA
"398",10,"SIA/PB/MIN/35839/2015","","BRICK EARTH MINING SITE (2.16 HECTARES) of M/s Shiv Shankar Bricks Manufacures Village-Bhunerheri, tehsil and District-Patiala","SHIV SHANKER BRICKS MANUFACTURES","WithdrawEC","EC",NA
"399",1,"SIA/PB/NCP/5344/2015","","Hero Homes, Birmi, Mullanpur, Ludhiana,","HERO REALTY PVT LTD","Pending at PP due to eds","EC",NA
"400",2,"SIA/PB/NCP/10626/2013","SEIAA/PB/AD/EC/2016/13","Falcon view","JANTA LAND PROMOTERS PRIVATE LIMITED","EC Granted","EC",NA
"401",3,"SIA/PB/MIN/36191/2015","","Mining Brick earth in Village Bhutta M/s Lakh ram Sood and Co","LEKH RAM SOOD AND CO BKO","Delisted","EC",NA
"402",4,"SIA/PB/NCP/59681/2016","","“QuarkCity” at Plot Nos. A-40A & A-45, Focal Point Industrial Area, Phase-VIIIB, Mohali, Punjab.","QUARK CITY  INDIA PVT LTD","Delisted","EC",NA
"403",5,"SIA/PB/NCP/21999/2018","SEIAA/PB/NCP/EIA/2018/05","Expansion of Educational Institute “Indian Institute of Technology, Ropar” –Phase IC Expansion","IIT ROPAR RUPNAGAR","EC Granted","EC",NA
"404",6,"SIA/PB/MIN/42501/2016","SEIAA/PB/Sand Mining/EC/2016/1","Sand Mining Project at village- Borawali","DIC PUNJAB","Rejection Letter Granted","EC",NA
"405",7,"SIA/PB/IND1/441451/2023","SEIAA/PB/IND/2023/EC/11","Manufacturing of 1,57,500 TPA of Steel Ingots/billets and 1,40,000TPA of Angles, Channels, TMT Bars, H.R. Strips by Installing new Induction Furnace of 30TPH capacity, Concast and existing 2X15 Ton/hr rolling mills at Village- Talwara, G.T. road, Sirhind side, Talwara road, Mandi Gobindgarh, Tehsil- Amloh, District- Fatehgarh Sahib, Punjab by M/s Impression Securities Private Limited unit Bharat Ispat Udyog","IMPRESSION SECURITIES PRIVATE LIMITED","EC Granted","EC",NA
"406",8,"SIA/PB/IND2/21582/2018","SEIAA/PB/IND/EC/2019/07","-1","KANSAI NEROLAC PAINTS LIMITED","EC Granted","EC",NA
"407",9,"SIA/PB/NCP/74901/2018","SEIAA/PB/NCP/2018/EC/17","EL-SPAZIA","ALLWIN INFRASTRUCTURE LTD","EC Granted","EC",NA
"408",10,"SIA/PB/MIN/38111/2016","","Mining of Brick Earth in Village Sarrari By M/S Kathuria Gram udyog Samiti","KATHURIA GRAM UDYOG SAMITI","Delisted","EC",NA
"409",2,"SIA/PB/MIS/246234/2021","SEIAA/PB/MIS/2022/EC/01","Jalandhar Heights-III by M/s AGI Infra Limited at Village- Phollriwal (H.B.NO.-52), Tehsil- Jalandhar,  District- Jalandhar, Punjab.","ASHWANI KANT","EC Granted","EC",NA
"410",3,"SIA/PB/MIN/34160/2015","","PUNJAB  BRICKS","MILHKI RAM BKO","WithdrawEC","EC",NA
"411",4,"SIA/PB/IND/30880/2018","SEIAA/PB/IND/EIA/2019/03","M/s Salasar Castings","SALASAR CASTINGS","EC Granted","EC",NA
"412",5,"SIA/PB/NCP/63271/2017","SEIAA/PB/NCP/EC/2017/7","AGI Smart Homes","A G I INFRA LIMITED","EC Granted","EC",NA
"413",6,"SIA/PB/IND1/431914/2023","SEIAA/PB/IND/2023/EC/09","Expansion in the existing Steel Manufacturing unit M/s Rudra Alloys Pvt. Ltd. at Village- Ambey Majra, Mandi Gobindgarh, Tehsil- Amloh, District- Fatehgarh Sahib, Punjab","M/S RUDRA ALLOYS PVT. LTD.","EC Granted","EC",NA
"414",7,"SIA/PB/CMIN/41829/2016","","jagjit singh","JAGJIT SINGH BKO","Delisted","EC",NA
"415",8,"SIA/PB/MIN/59446/2016","SEIAA/PB/MINING(NON-COAL)/EC/2017/23","Vehran Sand mining Project","GM CUM MINING OFFICER DIC PUNJAB","EC Granted","EC",NA
"416",9,"SIA/PB/NCP/42563/2016","SEIAA/PB/BC/EC/2016/15","Expansion of “Royale Mansions Luxury Apartments’’ at Village- Peer Mushalla,  near Zirakpur, Distt.  SAS nagar, Mohali  by M/s Royale Mansions.","ROYALE MANSIONS","Rejection Letter Granted","EC",NA
"417",10,"SIA/PB/MIN/37229/2015","","JAITU BKO, VILLAGE JAITU, BATHINDA ROAD, TEHSIL KOTKAPURA, DISTT. FARIDKOT","JAITU BKO","Delisted","EC",NA
"418",1,"SIA/PB/INFRA2/448680/2023","SEIAA/PB/MIS/2023/EC/59","Parivaas","VIBRANT HEIGHTS PRIVATE LIMITED","EC Granted","EC",NA
"419",2,"SIA/PB/IND/50328/2016","","M/S HANDA BRICKS INDUSTRIES, VILLAGE: MIYAPUR, TEHSIL: DERA BASSI, DISTRICT: SAS NAGAR",".............","Delisted","EC",NA
"420",3,"SIA/PB/MIN/75813/2018","SEIAA/PB/MIN/EC/2018/02","Bounkar Gujran Sand Mine.","SANJEEV GUPTA ENGINEERS AND GOVERNMENT CONTRACTORS.","EC Granted","EC",NA
"421",4,"SIA/PB/NCP/42969/2016","SEIAA/PB/BLDG CONST/EC/2016/10","Emerging Heights III","EMERGING INDIA HOUSING CORPORATION PVT LTD","EC Granted","EC",NA
"422",2,"SIA/PB/NCP/18592/2015","SEIAA/PB/NCP/EIA/2017/2","PALM GARDEN","MALHOTRA LAND DEVELOPERS AND COLONIZERS PVT LTD","Delisted","EC",NA
"423",3,"SIA/PB/INFRA2/434886/2023","SEIAA/PB/MIS/2023/EC/24","PROPOSED SHOPPING COMPLEX “PALM MARINA”","RAUNI DEVELOPERS PRIVATE LIMITED","EC Granted","EC",NA
"424",4,"SIA/PB/MIN/423761/2023","SEIAA/PB/MIN/2023/EC/11","Ghukarewal Sand Mine, (Choe Bed-Lease Code: RD 01)","EXECUTIVE ENGINEER, HOSHIARPUR DRAINAGE DIVISION, HOSHIARPUR","EC Granted","EC",NA
"425",5,"SIA/PB/NCP/19203/2017","SEIAA/PB/IND/2018/EIA/02","Hi-Tech ""Cycle Valley""","PUNJAB SMALL INDUSTRIES AND EXPORT CORPORATION LIMITED","EC Granted","EC",NA
"426",10,"SIA/PB/INFRA2/422507/2023","SEIAA/PB/MIS/2023/EC/10","Mixed Development Group Housing & Commercial Project by M/s Aerofront Developers","AEROFRONT DEVELOPERS","EC Granted","EC",NA
"427",1,"SIA/PB/NCP/64266/2017","SEIAA/PB/NCP/EC/2017/15","GBP HIGHWAY TERMINAL (LOGISTIC PARK)","GUPTA BUILDERS AND PROMOTERS PVT LIMITED","EC Granted","EC",NA
"428",2,"SIA/PB/INFRA2/402370/2022","SEIAA/PB/MIS/2022/EC/34","Proposed Commercial project namely Grand Carnival by M/s RGI Infra","RGI INFRA","EC Granted","EC",NA
"429",3,"SIA/PB/INFRA2/429296/2023","SEIAA/PB/MIS/2023/EC/14","Commercial Project namely “Mohali Times Square” by M/s KSSP Real Estate Pvt. Ltd.","KSSP REAL ESTATE PRIVATE LIMITED","EC Granted","EC",NA
"430",4,"SIA/PB/MIN/48259/2016","","H.H.& Company Village Rahme Shah Bodla Tehsil Jalalabad Distt. Fazilka  (Punjab)","HH AND COMPANY","Delisted","EC",NA
"431",1,"SIA/PB/MIN/35867/2015","","Mining of Brick Earth in Village  manakpur sharif by M/S MAJRA BRICK AND MANUFACTURING COMPANY","MAJRA BRICK AND MANUFACTURING COMPANY","Delisted","EC",NA
"432",2,"SIA/PB/MIN/41240/2016","","M/s A One Bricks Industries 
Village Wareh Tehsil Dharmkot District Moga","A ONE BRICKS INDUSTRIES","Delisted","EC",NA
"433",3,"SIA/PB/THE/25814/2018","SEIAA/PB/THE/EIA/2019/1","Proposed 18 MW Biomass based Power Plant","MS SUKHBIR AGRO ENERGY LTD","EC Granted","EC",NA
"434",4,"SIA/PB/NCP/63176/2017","SEIAA/PB/NCP/EC/2017/9","Proposed construction of Multistoreyed integrated corporate office complex at Badungar, Patiala by Punjab State Power Corporation Limited.","PUNJAB STATE POWER CORPORATION LIMITED PATIALA","EC Granted","EC",NA
"435",5,"SIA/PB/NCP/71352/2017","SEIAA/PB/NCP/2017/EC/24","JOYNEST MOH 1","AMAZING REAL ESTATE PVT LTD","EC Granted","EC",NA
"436",6,"SIA/PB/IND2/442856/2023","SEIAA/PB/IND/2023/EC/12","SATGURU THINNERS","RAJBIR SINGH","EC Granted","EC",NA
"437",7,"SIA/PB/INFRA2/455633/2023","SEIAA/PB/MIS/2023/EC/77","Pullman Hotel","WORLDWIDE MOVERS PRIVATE LIMITED","Under examination of SEAC","EC",NA
"438",8,"SIA/PB/IND2/22643/2018","SEIAA/PB/IND/2019/EIA/11","-1","INDIAN SUCROSE LTD","EC Granted","EC",NA
"439",9,"SIA/PB/NCP/85629/2018","SEIAA/PB/NCP/EC/2019/08","LOGISTIC PARK","ERISHA INFRATECH PVT LTD","EC Granted","EC",NA
"440",10,"SIA/PB/NCP/71596/2017","","Hotel Lasaison","LA SAISON HOTELS CHANDIGARH PVT LTD","Delisted","EC",NA
"441",1,"SIA/PB/MIN/52269/2016","","M/s PB Bricks Industry","PB BRICKS INDUSTRIES","Delisted","EC",NA
"442",2,"SIA/PB/MIN/429451/2023","SEIAA/PB/MIN/2023/EC/31","Tangri-2 Sand Mining Project for Executive Engineer/SAS Nagar Drainage Cum-Mines & Geology Water Resources Department, Punjab","EXECUTIVE ENGINEER NANGAL MECHANICAL DIVISION WITH HEAD QUARTER MOHALI","EC Granted","EC",NA
"443",3,"SIA/PB/NCP/74900/2018","SEIAA/PB/NCP/EC/2018/15","AMAYRA CITY","OMINI PACIFIC COLONIZERS PVT LTD","EC Granted","EC",NA
"444",4,"SIA/PB/IND/25699/2015","SEIAA/PB/NCP/EIA/2018/04","IA/PB/IND/27339/2015","Vardhman Adarsh Ispat (P) Limited","EC Granted","EC",NA
"445",5,"SIA/PB/MIS/17044/2014","SEIAA/PB/CETP/EIA/2017/1","Common Effluent Treatment Plant for Jalandhar Effluent Treatment Society","JALANDHAR EFFLUENT TREATMENT SOCIETY FOR ELECTROPLATING INDUSTRIES","EC Granted","EC",NA
"446",7,"SIA/PB/IND/57686/2020","SEIAA/PB/IND/2022/EC/07","Steel Manufacturing Unit namely “M/s Shri Ambey  Steel  Industries”  for incresing the production  capacity to 1,89,400 TPA located  at Peer Gajju  Shah Road, Village Alour, Tehsil Khanna, District  Ludhiana, Punjab.","SHRI AMBEY STEEL INDUSTRIES","EC Granted","EC",NA
"447",8,"SIA/PB/MIN/150559/2020","SEIAA/PB/MIN/EC/2020/12","Mining lease Located in Village-Mandiwala, Tehsil- Guru Har Sahai, District –Ferozepur on the Agricultural Land having an area of 1.11 ha","PRIME VISION INDUSTRIES PVT LTD","EC Granted","EC",NA
"448",9,"SIA/PB/MIS/252178/2022","SEIAA/PB/MIS/2022/EC/04","JOY GRAND","JOY ERA","EC Granted","EC",NA
"449",10,"SIA/PB/MIS/60557/2021","IA3-21/9/2021-IA.III","Group Housing Residential Pocket 2B namely “Galaxy Heights II” at Sector 66A, 82 & 83, Distt. SAS Nagar, Mohali, Punjab by M/s Janta Land Promoters Private Limited.","JANTA LAND PROMOTERS PVT. LTD.","Delisted","EC",NA
"450",6,"SIA/PB/INFRA2/446375/2023","SEIAA/PB/MIN/2023/EC/61","Proposed Group Housing Project “Nivasa” at Village Ramgarh Bhudda, Airport Road, Zirakpur, Distt. SAS Nagar (Mohali), Punjab by M/s Aerotown Developers LLP","AEROTOWN DEVELOPERS LLP","Under examination of SEIAA after SEAC","EC",NA
"451",7,"SIA/PB/IND2/28895/2016","SEIAA/PB/IND/EIA/2018/05","enhancement in storage capacity of petroleum product at Bathinda petroleum terminal, Phoos Mandi, Mansa Road, Bathinda, Punjab   by M/s Indian Oil Corporation Ltd.","INDIAN OIL CORPORATION LTD PUNJAB","EC Granted","EC",NA
"452",1,"SIA/PB/MIN/42613/2016","","Mining of Brick Earth in village Bassali by M/S Shivam Brick Kiln","SHIVAM BRICK KILN","Delisted","EC",NA
"453",2,"SIA/PB/MIN/42017/2016","","Brick Earth Minning","HARBANS LAL AND SONS","Delisted","EC",NA
"454",3,"SIA/PB/MIN/36919/2015","","BRICK EARTH MINING SITE (2.16 HECTARES) of M/s Shiv Shankar Bricks Manufactures Village-Bhunerheri, District and Tehsil- Patiala","SHIV SHANKER BRICKS MANUFACTURES","WithdrawEC","EC",NA
"455",4,"SIA/PB/MIN/49337/2016","","Baba Jai Jand Pir Bhag Gram Udyog Samiti","BABA JAI JAND PIR BHAG GRAM UDYOG SAMTI","Delisted","EC",NA
"456",5,"SIA/PB/NCP/73106/2018","SEIAA/PB/NCP/EC/2018/04","Group Housing Project namely “Exotica Homez” at Village Sante Majra, Kharar, S.A.S Nagar, Mohali, Punjab by M/s. Exotica Homez Promoter & Builders.","EXOTICA HOMEZ PROMOTER & BUILDERS","EC Granted","EC",NA
"457",6,"SIA/PB/NCP/32425/2015","","GBP Centrum 
Proponent Gupta Builders & Promoters Pvt. Ltd.","GUPTA BUILDERS AND PROMOTERS PVT LIMITED","Delisted","EC",NA
"458",7,"SIA/PB/NCP/32086/2015","","WESTERN TOWER ( Ralio Heights)","STAR REALTECH AND DEVELOPERS PRIVATE LTD","Delisted","EC",NA
"459",8,"SIA/PB/MIN/61265/2016","SEIAA/PB/MINING(NON-COAL)/EC/2017/14","Bounker Gujran Sand mining project","DIC LUDHIANA","EC Granted","EC",NA
"460",9,"SIA/PB/NCP/42930/2016","SEIAA/PB/BC/EC/2016/14","Group Housing Project Site No. 1 “Hero Homes” located at Sector-88, Distt. SAS Nagar (Mohali), Punjab By M/s. Hero Realty Pvt. Ltd.","HERO REALTY LIMITED","EC Granted","EC",NA
"461",10,"SIA/PB/MIN/40978/2016","","luxmibrick","LUXMI BRICKS UDYOG","Delisted","EC",NA
"462",6,"SIA/PB/MIN/39340/2019","","Mining of Sand/Gravel, Village- Panjola, District- Rupnagar, Punjab by M/s. Sh. Kamaljeet Singh, S/o Sh. Sardar Amrik Singh","KAMALJEET SINGH S/O SH. SARDAR AMRIK SINGH","Delisted","EC",NA
"463",8,"SIA/PB/IND2/206890/2021","SEIAA/PB/IND/2021/EC/19","Proposed Expansion of API and Intermediate Bulk Drug Manufacturing Unit by M/S Nectar Lifesciences Ltd (Unit-II), at Village- Saidpura, Tehsil-Dera Bassi, Dera Bassi, District- S.A.S. Nagar, Punjab.","M/S NECTOR LIFESCIENCES LTD.","EC Granted","EC",NA
"464",9,"SIA/PB/MIS/95485/2019","SEIAA/PB/NCP/EC/2019/04","GBP CAM,ELLIA RISE","GUPTA BUILDERS AND PROMOTERS PVT LIMITED","Delisted","EC",NA
"465",7,"SIA/PB/IND2/19464/2016","","Storage capacity expansion at Jalandhar, Indian Oil Corporation Ltd.(MD) , Pipeline Terminal, Suchipind, Jalandhar -144009, Punjab","INDIAN OIL CORPORATION LTD PUNJAB","Delisted","EC",NA
"466",8,"SIA/PB/IND1/453227/2023","SEIAA/PB/IND/2023/EC/18","Expansion of existing Steel Manufacturing Unit namely M/s Durga Multimetals Pvt. Ltd. located at Village Chattarpura, Mandi Gobindgarh, District Fatehgarh Sahib, Punjab for increasing the production capacity to 150 TPD (52,500 TPA).","DURGA MULTIMETALS PRIVATE LIMITED","EC Granted","EC",NA
"467",9,"SIA/PB/NCP/81182/2018","SEIAA/PB/NCP/EC/2018/19","THE EARLWOOD","NK AND KK INFRADEVELOPERS PVT LIMITED","EC Granted","EC",NA
"468",1,"SIA/PB/MIN/49038/2016","","M/s Baweja Brick Co.","BAWEJA BRICKS CO","Delisted","EC",NA
"469",2,"SIA/PB/MIN/37218/2015","","earth mining for brick killn in the revenue estate of vill. norangwal tehsil patiala by kanwaljeet kaur bko","KANWALJEET KAUR BKO","Delisted","EC",NA
"470",3,"SIA/PB/IND1/401374/2022","SEIAA/PB/IND/2022/EC/19","Shree Punjab Cement Plant (Clinker Grinding Unit) with cement production capacity of 5.0 Million TPA and D.G. Sets of 1250 KVA {1000 KVA or (2 x 500 KVA) & 250 KVA} along with Railway Siding at Village: Deh-Kalan, Tehsil & District: Sangrur (Punjab) by Shree Cement North Private Limited","SHREE CEMENT NORTH PRIVATE LIMITED","Delisted","EC",NA
"471",4,"SIA/PB/MIN/34678/2015","","Proposed Brick Clay Mining Project for M/s Batra Industries at Village Tutwala, Teh. Abohar, District- Fazilka, Punjab","BATRA INDUSTRIES","Delisted","EC",NA
"472",4,"SIA/PB/MIN/423699/2023","SEIAA/PB/MIN/2023/EC/16","Jaloke Sand Mine Cluster 01 [Cluster: Jaloke And Jaloke-2] by Executive Engineer-Drainage Cum-Mining & Geology Division Tarn Taran, Canal Complex, Near Railway Station, Amritsar, Punjab","BARI DOAB DRAINAGE DIVISION AMRITSAR","EC Granted","EC",NA
"473",5,"SIA/PB/NCP/74592/2018","","VRINDAVAN GARDEN","MUKESH GOYAL COLONISERS AND BUILDERS PVT LTD","Delisted","EC",NA
"474",6,"SIA/PB/INFRA2/450616/2023","SEIAA/PB/MIS/2023/EC/66","Suncity Ultima","ESSEL INFRA LLP","EC Granted","EC",NA
"475",7,"SIA/PB/MIN/48126/2016","","S.P. Bricks Company","SPBRICKSCOMPANY","Delisted","EC",NA
"476",8,"SIA/PB/NCP/25993/2017","SEIAA/PB/NCP/2018/EIA/03","Expansion of Mega Housing Complex named as “Hyde Park Estate” located at Village Salamatpur, Devinagar, Bharonjian and Ratwara, Tehsil Kharar, District SAS Nagar (Mohali), Punjab being developed by M/","DLF UNIVERSAL LIMITED","EC Granted","EC",NA
"477",9,"SIA/PB/INFRA2/433564/2023","SEIAA/PB/MIS/2023/EC/21","MK HARMONY","MAHAKALI DEVELOPERS & RESORTS PRIVATE LIMITED","EC Granted","EC",NA
"478",10,"SIA/PB/MIN/53113/2016","","Mining of Brick Earth in Village Sanana by M/S S M BRICK AND CO","OM BKO","Delisted","EC",NA
"479",1,"SIA/PB/INFRA2/429678/2023","","Expansion of SUNTEC CITY by M/s.The India Co-op Housing building society LTD located at village Palheri (H.B. No. 173), Tehsil-Kharar and village Raihmanpur (H.B. No.172), Tehsil-Majri, District-SAS Nagar, New Chandigarh, Punjab.","SUNTEC CITY BY M/S. THE INDIAN CO-OP HOUSE BUILDING SOCIETY LTD","WithdrawEC","EC",NA
"480",2,"SIA/PB/MIN/434418/2023","SEIAA/PB/MIN/2023/EC/27","Akkuwala Sand Mining Project, Executive Engineer/Ferozepur, Drainage-Cum-Mining & Geology Division Water Resources Department, Ferozepur, Punjab","EXECUTIVE ENGINEER CUM DISTRICT MINING OFFICER GOLEWALA DRAINGE DIVISION","EC Granted","EC",NA
"481",3,"SIA/PB/IND2/30117/2018","","expansion of BPCL LPG Bottling Plant","BPCL BATHINDA","WithdrawEC","EC",NA
"482",4,"SIA/PB/NCP/34468/2015","SEIAA/PB/BLDG CONST/EC/rev/2015/2","western tower ( Ralio Heights)","STAR REALTECH AND DEVELOPERS PRIVATE LTD","Delisted","EC",NA
"483",6,"SIA/PB/INFRA2/443322/2023","SEIAA/PB/MIS/2023/EC/46","Proposed Group Housing Project namely “Amrante Skylla” at Village Birmi (Hadbast No. 146) and Village Dewatwal (Hadbast No. 144), Tehsil Mullanpur Dakha, District Ludhiana, Punjab by M/s SNS Real Estates.","S N S REAL ESTATES","EC Granted","EC",NA
"484",7,"SIA/PB/NCP/17956/2016","SEIAA/PB/NCP/EIA/2018/02","","VIVIDHA INFRASTRUCTURE PVT LIMITED","EC Granted","EC",NA
"485",8,"SIA/PB/MIN/34162/2015","","MILKHI RAM BKO","PUNJAB  BRICKS","WithdrawEC","EC",NA
"486",10,"SIA/PB/INFRA2/449814/2023","SEIAA/PB/MIS/2023/EC/63","Sivanta Square","GUPTA PROPERTY","WithdrawEC","EC",NA
"487",1,"SIA/PB/MIN/35724/2015","","Mining of Clay by GS Chahal BKO Jatwahar Prop Rajiv Soni, Tehsil Anandpur Sahib . District Ropar 140199","G S CHAHAL BKO JATWAHAR","Delisted","EC",NA
"488",2,"SIA/PB/NCP/58466/2016","SEIAA/PB/NCP/EC/2016/31","Group Housing Project “City Of Dreams - I” located at Village Sante Majra, Sector-116, Kharar, Distt. SAS Nagar (Greater Mohali), Punjab","CREDO ASSETS PRIVATE LIMITED","EC Granted","EC",NA
"489",3,"SIA/PB/NCP/31425/2015","","Construction of Commercial Building GBP Centrum, Proponent Gupta Builders and Promoters Pvt Ltd","GUPTA BUILDERS AND PROMOTERS PVT LIMITED","Delisted","EC",NA
"490",4,"SIA/PB/MIN/41269/2016","","SURINDER KUMAR BATRA BKO VILLAGE ARNIWALA SEKH SUBHAN TEHSIL AND DISTT FAZILKA","SURINDER KUMAR BATRA BKO","Delisted","EC",NA
"491",5,"SIA/PB/NCP/75616/2018","SEIAA/PB/NCP/EC/2018/14","GBP TIME SQUARE","GUPTA BUILDERS AND PROMOTERS PVT LIMITED","EC Granted","EC",NA
"492",6,"SIA/PB/INFRA2/419298/2023","SEIAA/PB/MIS/2023/EC/08","Proposed Group Housing Project namely “The Medallion Aurum” at Sector 67, Mohali, Distt. SAS Nagar, Punjab by M/s Turnstone Realty LLP","TURNSTONE REALTY LLP","EC Granted","EC",NA
"493",7,"SIA/PB/MIN/48129/2016","","M/s Kamboj Bricks Co.Mohan Ke Hithar Tehsil Guruharsahai Distt. Ferozepur","SP BRICKS COMPANY","Delisted","EC",NA
"494",8,"SIA/PB/MIN/445834/2023","","Proposed sand mining project as per DSR NO. SEIAA/MS/2023/212 on the Sutlej River Bed (PO_SN_NS_ST_72) located in village-Khoja-4, District- SBS Nagar, State Punjab through XEN/DMO District SBS Nagar, Punjab","EXECUTIVE ENGINEER-CUM- DISTRICT MINING OFFICER","Pending at PP due to eds","EC",NA
"495",9,"SIA/PB/NCP/63507/2017","SEIAA/PB/NCP/EC/2017/10","BUS TERMINAL CUM COMMERCIAL COMPLEX","C AND  C TOWERS LTD","Delisted","EC",NA
"496",10,"SIA/PB/MIN/42521/2016","SEIAA/PB/Sand Mining/EC/2016/2","Sand Mining Project at village-Sudh Singh Wala","DIC PUNJAB","Rejection Letter Granted","EC",NA
